year_quarter_code,commercial_district_code,commercial_district_name,commercial_district_change_indicator_code,commercial_district_change_indicator_name,rdi,store_density
20214,3110570,KB국민은행 서강지점,LH,상권확장,2.807165294533906,0.0026856561546286877
20214,3110381,번동주공2단지,HL,상권축소,1.9978906427492251,0.0010102210601378656
20214,3110055,황학동벼룩시장,HH,정체,1.421524987020978,0.003952855847688124
20214,3110031,창신역 1번,HL,상권축소,2.5606695285287815,0.0017032666220573027
20214,3110248,먹골파출소,LH,상권확장,3.401031707229485,0.00130170283983742
20214,3110536,돈의문센트레빌아파트입구,LL,다이나믹,2.196411798538133,0.0018067265820439174
20214,3110344,화계중학교,LL,다이나믹,2.0770950067633036,0.0004893123873293845
20214,3111033,문정동성당,LL,다이나믹,1.710567242028995,0.0023957219251336897
20214,3110875,보라매동주민센터(당곡고등학교),LL,다이나믹,2.2133841146578828,0.0012374248706328544
20214,3110931,삼성전자서울R&D(서울우면초등학교),LL,다이나믹,0.9233995780950217,0.0006334125098970705
20214,3110229,장평중학교,LL,다이나믹,3.6303881572326766,0.0017262506807749164
20214,3110640,방화역 1번,HL,상권축소,3.8859606785688614,0.0017570060616709127
20214,3110955,논현초등학교,LL,다이나믹,2.885404308289602,0.002152813061446837
20214,3110253,중곡초등학교,HL,상권축소,2.9529628574121363,0.002057732101776817
20214,3110263,면목역 1번,LL,다이나믹,2.3382106314458286,0.0013083153631725662
20214,3110233,중랑역 1번,HL,상권축소,5.252877515255661,0.0011742942170031368
20214,3110618,강서고등학교,LL,다이나믹,4.038285630443931,0.0017766744548286604
20214,3110166,구의1동주민센터,LL,다이나믹,2.473397569725799,0.0025072177480626044
20214,3110837,숭실대입구역 1번,LL,다이나믹,2.9387694758465344,0.0014500182095310034
20214,3110713,구로보건소,HL,상권축소,8.544414375974952,0.0019843325390690373
20214,3110319,종암동주민센터,HH,정체,4.178679249143527,0.0022464828820037406
20214,3110812,신길6동주민센터,LH,상권확장,3.165187408392803,0.0016558249556475459
20214,3110695,개봉1동주민센터,HL,상권축소,2.4373128054562803,0.0014821618687764857
20214,3110840,중앙대학교,LH,상권확장,1.1032776094707475,0.0014608456156022034
20214,3110783,영등포시장역 1번,HL,상권축소,3.6671627712192945,0.0024891863217171304
20214,3110999,윗방죽마을공원,LL,다이나믹,5.136828386992175,0.0003377857104133913
20214,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,4.69650591137368,0.0011609734315695468
20214,3110424,상계초등학교,LL,다이나믹,3.3173214850563713,0.003069383883758612
20214,3110607,금빛새마을금고본점,HH,정체,2.8465863317455025,0.0014936316975803167
20214,3110957,언북중학교,LL,다이나믹,2.17490316288012,0.0036386647682328747
20214,3110457,예일여고,HH,정체,2.9346943642938226,0.0012953367875647669
20214,3110855,신대방역 2번,HL,상권축소,4.117303773490112,0.0024362734040153395
20214,3110455,역촌노인복지관,LL,다이나믹,5.55777658366517,0.0017631350342653068
20214,3110425,계상초등학교,HL,상권축소,4.24694405422908,0.0023878707672832936
20214,3110332,돌곶이역 3번,HH,정체,2.360895365428594,0.0018879981410479842
20214,3110743,시흥초등학교(시흥1동우체국),LL,다이나믹,4.170915880293817,0.0016931234410875633
20214,3110225,촬영소사거리,HL,상권축소,6.762580811850141,0.0027551727913002226
20214,3110631,방화초등학교,LL,다이나믹,1.8019126352331725,0.0010881984874041026
20214,3110662,까치산역 1번,LL,다이나믹,3.2842124714381895,0.0014423056037048138
20214,3110360,수유초등학교,HL,상권축소,2.2591121098970808,0.0019150254397987346
20214,3110621,목동역 5번,LL,다이나믹,1.193368097055315,0.0018854242204496012
20214,3111052,암사역 3번(천호동자전거거리),LH,상권확장,3.4490461017430927,0.002165590316717584
20214,3110647,화곡역 5번,LL,다이나믹,3.3417716088050033,0.0017074748397161502
20214,3110174,아차산역 1번,HL,상권축소,3.189063696218222,0.0021554640530456804
20214,3110467,은평요양병원,HH,정체,2.3982427414142244,0.0030334181566929
20214,3110904,이수역 5번,HH,정체,2.9627532783208186,0.0031192310140683685
20214,3110746,금천금빛공원(은행나무사거리서측),HL,상권축소,1.9066870241249712,0.001903542319206742
20214,3110073,삼각지역 3번,LL,다이나믹,2.1168987819762553,0.00222109557953695
20214,3110884,봉천역 4번(봉천110안전센터),HL,상권축소,1.8428025212997525,0.0025086090902871217
20214,3110294,서경대학교,LH,상권확장,3.7983816031904953,0.0009107515252500686
20214,3110003,세검정초등학교,HH,정체,3.5872520284251017,0.0006577230255259175
20214,3110236,신묵초등학교,LL,다이나믹,3.774892176452767,0.0018267367838361473
20214,3110428,상계5동주민센터,LL,다이나믹,5.9579078975178765,0.001965782523825927
20214,3110700,고척초등학교,HL,상권축소,3.580905003762443,0.0009628141465448618
20214,3110418,광운대학교 남단,HL,상권축소,3.2832111025443336,0.0007137516144381756
20214,3110468,응암역 3번,LL,다이나믹,4.235340515694382,0.0018104537243913378
20214,3110552,성미산체육관,LH,상권확장,4.484905358126291,0.001306922605676945
20214,3110515,홍은중학교,LH,상권확장,1.6543108627767327,0.0007699651975730697
20214,3110297,경동고등학교,LL,다이나믹,4.95915918870973,0.0013571441382732583
20214,3110858,신대방역 1번,LL,다이나믹,1.6874011161508449,0.0031211776118773463
20214,3110394,방학중학교,LL,다이나믹,3.5648423060539467,0.001508075809323457
20214,3110629,송정역 4번,HL,상권축소,1.6945305509102377,0.0006635171718244068
20214,3110501,연희어린이공원,LH,상권확장,2.079611415615669,0.00048631430493527967
20214,3110451,증산역 4번,HL,상권축소,5.195077890500521,0.0013863397823390415
20214,3110599,신월1파출소,LL,다이나믹,4.229280518133185,0.0017980136230450168
20214,3110969,베르사이유1아파트,LL,다이나믹,3.0808792034139945,0.0015912625221510975
20214,3110499,연가초등학교,LH,상권확장,2.53839589711274,0.001113512805397262
20214,3110367,강북구청,LL,다이나믹,2.2398628503121745,0.0022365416497231692
20214,3110088,오산고등학교,LL,다이나믹,1.896876875504128,0.0009009942004971003
20214,3110007,사직공원(한국사회과학도서관),LH,상권확장,1.538576596486067,0.0009220953994916014
20214,3110265,망우역 1번,HL,상권축소,2.45992705416338,0.0008007473642065928
20214,3110087,이태원엔틱가구거리,HH,정체,1.7157849546130437,0.00245517871417152
20214,3110195,동대문구청,HL,상권축소,3.0968095288004442,0.0020800291204076857
20214,3111071,천동초등학교,LL,다이나믹,3.436949980384185,0.001380281690140845
20214,3111015,석촌역 3번,LL,다이나믹,3.91540500426301,0.0017918299615153762
20214,3110791,신풍역 3번,LH,상권확장,1.3639441317797778,0.001382679633129004
20214,3110292,정릉역 2번,HL,상권축소,1.8260058537505433,0.002030269472129937
20214,3110175,푸른동산공원,LL,다이나믹,3.6013731427679083,0.0016438641211049263
20214,3111057,천호공원(해공체육문화센터),HL,상권축소,3.210616825198728,0.0018853143481891513
20214,3110624,목동문화체육센터,LL,다이나믹,1.7045763359694661,0.0012556790940846099
20214,3110122,마장역 2번,HH,정체,1.424279983318943,0.0025518142777120807
20214,3110749,금산초등학교(금천고등학교),HH,정체,5.1956819343153855,0.001318436828335405
20214,3110327,상월곡역 2번,HH,정체,4.702218347461246,0.0012867490413293566
20214,3110502,남가좌파출소,HH,정체,3.7946339767916486,0.002107238563260892
20214,3110377,미아사거리역 3번,LL,다이나믹,1.5578696606388953,0.0025256068472007858
20214,3110547,KB국민은행 망원동지점,LL,다이나믹,2.780375494113792,0.00335782897090799
20214,3110887,서울산업정보학교(서울삼성초등학교),LH,상권확장,1.4349926564173856,0.0007447204638544603
20214,3110979,청담초등학교,LL,다이나믹,1.4421524981909597,0.0009147832121508446
20214,3110382,솔밭공원역 1번,HH,정체,2.7364768944141753,0.0012697306179355675
20214,3110592,서울금융고등학교,HL,상권축소,2.397242920112808,0.0013058549788688921
20214,3110657,양천향교역 5번,LH,상권확장,2.595746694630978,0.002946899749353364
20214,3110827,NH농협은행 상도동지점,LH,상권확장,3.453467867194526,0.001798248158245838
20214,3110832,노량진초등학교,HH,정체,3.669306974960825,0.0011997184131988855
20214,3110874,원신초등학교(구세군관악영문교회),HH,정체,4.594421712993326,0.0010104017249000874
20214,3110124,뚝섬역교차로,LH,상권확장,2.8278351581866272,0.002336800844263531
20214,3110653,화곡역 2번,LL,다이나믹,3.0360086781337117,0.0013759861912865064
20214,3110755,동일여자고등학교,LH,상권확장,3.146549214852207,0.0027319656744435507
20214,3111032,방이역 1번,HH,정체,2.5311240498596814,0.002271764660582958
20214,3110330,돌곶이역 1번,LL,다이나믹,3.3028363059641785,0.0016005298305646007
20214,3110470,신진과학기술고등학교,LL,다이나믹,2.3191509951721474,0.0030347275902545164
20214,3110156,군자역 5번,LH,상권확장,3.3973959848980764,0.0011841557359983344
20214,3110769,대림차이나타운(대림역 12번),LL,다이나믹,1.4062573712529827,0.002320509953030642
20214,3110149,세종대학교,HH,정체,2.8211280047318197,0.0010226951280544857
20214,3110818,신대방역 3번,LL,다이나믹,2.207639894641525,0.0006901591425787593
20214,3110795,도림초등학교,LH,상권확장,2.3900579377397544,0.0007857745700066937
20214,3110326,장위동성당,HH,정체,2.05460426302981,0.0006592102661012108
20214,3110708,화원어린이공원,HL,상권축소,3.7962818028170013,0.001150862154493323
20214,3110678,염창무학아파트,HH,정체,1.935755343150035,0.002073131500875719
20214,3110845,사당종합체육관,HH,정체,1.97454576325509,0.0012704942827757276
20214,3110298,솔숲어린이공원,HH,정체,1.7395677755568602,0.0010025856155348003
20214,3111079,둔촌고등학교(둔촌중학교),HH,정체,3.117841814747323,0.0012894519829072643
20214,3110567,광흥창역 6번,HH,정체,3.565951846310608,0.003850738058127808
20214,3110613,신정네거리역 4번,HL,상권축소,2.439592214708072,0.002011650810946733
20214,3110719,영서중학교,HH,정체,2.324949648822735,0.0023856531753866403
20214,3110697,개봉3동주민센터,LL,다이나믹,2.7463333763976467,0.0011048774199884602
20214,3111020,방이동고분군(방산고등학교),HL,상권축소,2.6119441567862567,0.004517708728489154
20214,3110392,발바닥공원,HL,상권축소,1.1264695735470223,0.005794302269435055
20214,3110650,우장산힐스테이트,LL,다이나믹,2.5590695142319264,0.0035046728971962616
20214,3110487,불광역 8번,HH,정체,2.096277177553756,0.0025777625021481355
20214,3110070,용산세무서,HH,정체,1.033592960847159,0.004148393978902453
20214,3110584,아현역 4번,LH,상권확장,1.745001520827287,0.004655427805600621
20214,3110838,상도1동주민센터앞,LH,상권확장,1.6709462925624752,0.0035784985533729254
20214,3110972,강남세브란스병원미래의학연구센터,LH,상권확장,2.167892044986143,0.0011372658412548548
20214,3110205,경희대삼거리,LL,다이나믹,2.482649841361979,0.0026234011889749594
20214,3110586,서울서부지방법원,HH,정체,1.841159415624142,0.0024822346165779973
20214,3110273,장스여성병원,HL,상권축소,2.220714182446119,0.0017189079878665318
20214,3110154,광진정말공원,HL,상권축소,5.007142085177742,0.0025072966249436836
20214,3110343,무너미어린이공원,LL,다이나믹,1.752805988004482,0.0009975583571638941
20214,3110595,메디힐병원,HH,정체,5.864473593271305,0.0014313486722638809
20214,3110167,용마초등학교,HL,상권축소,7.860224101430864,0.001885276701607992
20214,3110438,경춘선숲길 우측,LL,다이나믹,2.4547849935254082,0.0028679637457405243
20214,3110093,우사단길,LL,다이나믹,5.793270617323308,0.0016825120970490016
20214,3110867,국제신학대학원대학교(남서울중학교),LL,다이나믹,3.515589477815776,0.0013550417978277637
20214,3110913,방현초등학교(방배119안전센터),HH,정체,3.888523344041442,0.0011158088605978315
20214,3110419,수락산디자인거리,LH,상권확장,1.8925824804202396,0.002555677254472435
20214,3110140,건대입구역 6번,LL,다이나믹,2.70135445002815,0.0019916993980394555
20214,3110136,경수초등학교,LL,다이나믹,3.2738116013515657,0.0016383504458461868
20214,3110014,경복고등학교,LH,상권확장,2.108848362182166,0.0006938859188468878
20214,3110473,구산역 1번,LL,다이나믹,4.2114730051127225,0.0017620433236340122
20214,3110407,도봉역 2번,HL,상권축소,3.155172150834678,0.0007175243209930889
20214,3110903,방배아이파크아파트,LL,다이나믹,3.1908692649661177,0.0023490619915304462
20214,3110331,돌곶이역 8번,HL,상권축소,3.4233249242171495,0.0016803390886520472
20214,3110216,전농중학교,HH,정체,2.1427299898355217,0.0020900889824647683
20214,3110206,텃골근린공원,LL,다이나믹,3.638892953651181,0.0015602794589706132
20214,3110596,서서울호수공원,LH,상권확장,2.128695789882858,0.0008120316015631608
20214,3110053,청구역 1번,HL,상권축소,2.94875529959646,0.0025014611338398597
20214,3110803,신길2동우편취급국,HL,상권축소,3.2254612983423177,0.0016761270154656137
20214,3110061,효창동주민센터,LH,상권확장,2.137572597169232,0.0011670939360991133
20214,3110864,신림우방아파트,LH,상권확장,1.8574589767835352,0.0011448626634009927
20214,3110406,도봉산역 1번,LH,상권확장,1.215054136034686,0.0004847858054716158
20214,3110081,해방촌 남동측,LL,다이나믹,1.9953435233628505,0.002237882106466051
20214,3110010,평창동서측,LH,상권확장,3.972510358418931,0.0004845498964579132
20214,3110018,중앙고등학교,HL,상권축소,1.8928449991285308,0.0008869073301692315
20214,3110245,KB국민은행 중화동지점,HL,상권축소,2.1146289779602747,0.0008657453426107032
20214,3111004,삼전역 1번,LL,다이나믹,4.236488256192054,0.0024515293552314905
20214,3110306,미아초등학교,LL,다이나믹,1.685122188237076,0.002758620689655172
20214,3110190,고대앞사거리,HL,상권축소,2.0013186364049536,0.0010057584602035181
20214,3110645,우장산역 4번,LL,다이나믹,2.6640928380101716,0.0019155705346385124
20214,3110433,공릉역 2번,LL,다이나믹,3.3481697432106703,0.0021928674102130964
20214,3110710,남구로역 3번,HL,상권축소,2.1751640780780783,0.0019052548445677928
20214,3111022,석촌중학교(방이육교),HH,정체,2.2112564693520387,0.0011423604643943626
20214,3110900,낙성대역 1번(관악구민 종합체육센터),LL,다이나믹,2.470499576636517,0.0015471708237566738
20214,3110066,서울역 15번,HH,정체,2.167269490607351,0.0014655630079933003
20214,3111014,송파나루역 2번,LL,다이나믹,1.865253064748526,0.0020903814946227686
20214,3111025,경찰병원역 3번,LH,상권확장,3.0441775440923444,0.0020795644749522376
20214,3110594,신월중학교,HL,상권축소,3.3192472449142825,0.0014254892895669594
20214,3110961,언주역 3번,LL,다이나믹,2.09619654121388,0.0025067030508797257
20214,3110748,백산초등학교,LL,다이나믹,4.598326159168576,0.00135424091233072
20214,3110388,도봉우체국,LH,상권확장,2.0725334815705647,0.0014267396290476965
20214,3110353,수유동우체국,HH,정체,4.696766800390066,0.0015029193876601008
20214,3110277,러스크서울병원,LL,다이나믹,5.056503846183316,0.0015485770861364272
20214,3110374,송중초등학교,LL,다이나믹,3.7748278130529123,0.0016440447415033224
20214,3110485,연신내우체국,HL,상권축소,3.0524977384644623,0.0011710168490936717
20214,3110483,연천초등학교,LH,상권확장,1.8709662648561067,0.0008708744169569581
20214,3110047,다산성곽길,LL,다이나믹,1.4463532586889924,0.0007026913077085237
20214,3110440,상계3동4동주민센터,LH,상권확장,1.65035912537776,0.0013362132083760434
20214,3111038,보인중학교,HL,상권축소,3.6823659428749314,0.0018181383220497117
20214,3110289,북한산보국문역 2번,LH,상권확장,3.4660164588471205,0.0007333456584704505
20214,3110872,신림초등학교,LL,다이나믹,1.6288946864435503,0.0010583582449820823
20214,3110062,한강로동땡땡거리(은행나무길),HH,정체,2.3272712502768877,0.0018012721955925357
20214,3110721,가리봉파출소,HL,상권축소,2.430622915821476,0.0019033858037984356
20214,3110521,홍제역 4번,HL,상권축소,1.7515135476552512,0.0024648350203759694
20214,3110080,해방촌예술마을,LL,다이나믹,3.612687183289478,0.0012039060061532973
20214,3110025,충신시장옆,HL,상권축소,2.058158723147282,0.0015312372396896693
20214,3110251,장안중학교,LL,다이나믹,4.226649443738733,0.0019435487433190513
20214,3110329,우리은행체육관,LL,다이나믹,3.7908991546475983,0.0010382575330098183
20214,3110935,한전아트센터,LL,다이나믹,2.190788401416485,0.0021050024764735016
20214,3110147,능동우편취급국,LL,다이나믹,3.7842416806978747,0.0014838023549790167
20214,3110130,답십리역 6번,LH,상권확장,2.3238850530412987,0.0010681527922907234
20214,3110940,양재근린공원(양재2동주민센터),HH,정체,2.6180434066436953,0.002187711838294201
20214,3110540,망원나들목체육관,LH,상권확장,2.5759377958260576,0.0013957413658789925
20214,3110400,도봉구보건소,HL,상권축소,3.016207643003304,0.0020113707329337625
20214,3110841,중대부중,HH,정체,1.7095021918730533,0.0007722515239644436
20214,3110701,고척동성당,HH,정체,4.237013793943361,0.002358437081887657
20214,3110204,간데메공원,HL,상권축소,4.049222372532318,0.001990959087422687
20214,3110185,용두초등학교,HL,상권축소,2.1684634093713533,0.0016292855409574653
20214,3110242,면목5동주민센터,LH,상권확장,2.6825573355112837,0.0013998666793638701
20214,3110790,대림1동주민센터,HL,상권축소,6.009052565698457,0.0014743378488543527
20214,3110208,시조사삼거리,LL,다이나믹,3.379802355889825,0.0012078724865594581
20214,3110203,떡전교사거리,HL,상권축소,2.6844702127557922,0.0016457340840190559
20214,3110830,상도초등학교,LH,상권확장,2.9302527654586297,0.0006870952456168062
20214,3110956,언주역 8번,LH,상권확장,1.8521567473920735,0.0007822649363711288
20214,3110718,한국SGI본부,LL,다이나믹,1.52439736850327,0.0021725172174188383
20214,3111031,장지동주민센터(한림연예예술고교),LL,다이나믹,3.188494849028225,0.0016917631531585579
20214,3110538,충정로역 3번,LL,다이나믹,1.2026150770061645,0.004202437413699946
20214,3110641,공항고등학교,LH,상권확장,2.4031712354933927,0.001407782816158383
20214,3110672,백석중학교,LL,다이나믹,1.8152679965952767,0.0010173960393202075
20214,3110736,독산119안전센터,LL,다이나믹,2.8665807770500678,0.0017918266990213253
20214,3110906,서문여고,HL,상권축소,2.5170679726064558,0.0016613521262627616
20214,3110342,국립재활원,LL,다이나믹,2.3825065050876715,0.0009120145922334757
20214,3110958,역삼역 4번,LL,다이나믹,2.485299734258335,0.0016001312928240266
20214,3110042,남산골공원옆,LH,상권확장,2.6031237346042437,0.0009365488176071178
20214,3111058,성내중학교,LL,다이나믹,2.3729380885730404,0.0018894543255907695
20214,3110127,성수1가1동주민센터,LL,다이나믹,3.2084512482869223,0.003378552638365915
20214,3111076,둔촌2동주민센터,HL,상권축소,3.259802097481872,0.0024638742758207365
20214,3111074,명일역 1번,LL,다이나믹,2.8720393084503613,0.0020228173800469294
20214,3111009,송파책박물관,HH,정체,3.547032417171814,0.002526439482961222
20214,3110194,홍파초등학교,HH,정체,0.9138028939788637,0.0015350328610738407
20214,3110442,화랑대철도공원,LL,다이나믹,1.2855004768516236,0.0020448877805486283
20214,3110184,용두사거리,HL,상권축소,2.322909512844337,0.0017227942081299479
20214,3110500,남가좌동현대아파트,HH,정체,1.542329111655373,0.001687828455253366
20214,3110155,광진구청,LL,다이나믹,2.6348349035272456,0.0016338861828719402
20214,3110427,노원 을지대학교병원,LL,다이나믹,1.996827193642822,0.001272845953002611
20214,3110637,송정역 2번,HH,정체,3.814128803094474,0.0012825401227078929
20214,3111062,둔촌동역 3번(성내3동주민센터),HL,상권축소,2.907648086491358,0.0015166977183997902
20214,3110240,태릉시장 특화거리,HH,정체,1.8433051330672727,0.003052529866479269
20214,3110921,서울프랑스학교,LH,상권확장,2.388102079595237,0.0015157894736842106
20214,3110523,홍제성원아파트,HL,상권축소,1.7706142764133568,0.0013302527480221241
20214,3110246,월드순복음교회,LL,다이나믹,2.229521257960792,0.002301008551509393
20214,3110398,쌍문2동우체국,HL,상권축소,5.866994153604954,0.0021599327586543913
20214,3110732,가산초등학교(세일중학교),HL,상권축소,3.255129327780299,0.0015960501487906563
20214,3111078,굽은다리역 4번,LL,다이나믹,4.78559147151627,0.0025370427535113442
20214,3111059,강동역 4번(강풀만화거리),LL,다이나믹,3.408673137777711,0.002089975203684024
20214,3110722,G타워,LL,다이나믹,2.397278805720348,0.0013413816230717639
20214,3110661,강서새말어린이공원,LL,다이나믹,3.0774109952680933,0.0012076053442959917
20214,3110968,강남구청역 2번,LL,다이나믹,2.8819248324124858,0.0013942857142857142
20214,3110077,삼광초등학교,HH,정체,2.3666054544346444,0.0017031683298032623
20214,3110863,난우초등학교,HH,정체,3.0881655163875457,0.0015181306872742238
20214,3110410,방학역 2번,LL,다이나믹,2.8563270738777633,0.0018251101557070965
20214,3111042,거여역 1번(거여공원),LL,다이나믹,3.150185121390709,0.0018378710757353193
20214,3110877,신림역 8번,LL,다이나믹,3.092672819499832,0.001971570909230799
20214,3110820,성남고등학교,HL,상권축소,2.817407891388737,0.0017797152455607103
20214,3110865,남강고등학교(남강중학교),HH,정체,3.66058247006378,0.0016737138830162086
20214,3110582,이대역 5번,HL,상권축소,1.8896103421897736,0.003003787384092987
20214,3111072,굽은다리역 1번(십자성마을),LL,다이나믹,3.884822856054015,0.001396374646012502
20214,3110028,이화달팽이길,LH,상권확장,4.075801955728765,0.0012757346471933837
20214,3110466,구산역 2번,LH,상권확장,3.3516218786570806,0.00130888773845688
20214,3110489,불광역 3번,LL,다이나믹,2.608925959005023,0.002170859404929128
20214,3111085,묘곡초등학교(고덕아이파크아파트),LH,상권확장,4.233906107953388,0.0016999281331195753
20214,3110404,신창초등학교,LL,다이나믹,3.7472607835440317,0.0013629847009174064
20214,3110453,신사1동주민센터,LH,상권확장,2.858515484346492,0.0014131239109159048
20214,3110620,목동보건지소,LL,다이나믹,3.637311477766944,0.002028944780103976
20214,3110270,혜원여고,LL,다이나믹,4.939863588412406,0.0018516440354617888
20214,3111073,둔촌동역 1번(한산중학교),LL,다이나믹,6.5065129372716655,0.001856855354303568
20214,3111006,석촌고분역 1번,LL,다이나믹,4.208658224781849,0.0024336380416630043
20214,3110510,홍연시장,LH,상권확장,4.029855435327464,0.0017406440382941688
20214,3110132,성수2가3동주민센터,LL,다이나믹,2.1625626051161135,0.0015958142576847612
20214,3110478,응암1동주민센터,HL,상권축소,4.368598945088906,0.0023040721615791883
20214,3110215,회기역 1번,LL,다이나믹,1.821221344987479,0.0012238237693772097
20214,3110237,메가박스 상봉,LL,다이나믹,2.204310836921447,0.002290812635640222
20214,3110207,시립대앞사거리,LL,다이나믹,1.7707877867364372,0.0024891737988883963
20214,3110373,수유역 2번,LL,다이나믹,1.9600334479004977,0.0020653354104706602
20214,3110571,신수동주민센터,LH,상권확장,3.5842799281437303,0.0017604235605559232
20214,3110159,구의역 4번,LL,다이나믹,6.614362517354271,0.002019962540600773
20214,3110750,시흥4동주민센터(서울신흥초등학교),HL,상권축소,3.2876217643267456,0.0013897195932871267
20214,3110060,효창공원앞역 6번,LH,상권확장,2.9108821510352136,0.0017842249179150962
20214,3110364,미아역 8번,HL,상권축소,4.21977514790131,0.0014392449862367282
20214,3110370,도봉세무서,HL,상권축소,2.1483444289603684,0.0014497540923438302
20214,3110313,안암역 3번,LH,상권확장,1.278088872540726,0.003171748350326289
20214,3110459,응암역 2번,LL,다이나믹,2.9741926564787806,0.0021020447162239633
20214,3110758,문래소공원,HL,상권축소,1.823510150824047,0.0010291506933902796
20214,3110651,화원중학교,HL,상권축소,7.5037665893520495,0.001581813346025169
20214,3110346,4.19민주묘지역 2번,LL,다이나믹,1.7599975824654643,0.001167878409053525
20214,3110280,북정마을,HH,정체,1.4211111512986752,0.0002515257019552814
20214,3110670,신곡초등학교,LL,다이나믹,2.2704639852327095,0.0010401839483192817
20214,3110057,황학코아루아파트,LH,상권확장,2.3993873267411914,0.004928878597419781
20214,3110643,강서구다솔마을,LL,다이나믹,1.6383881100021094,0.0015407593742630297
20214,3110690,오류2동버들시장,LL,다이나믹,3.2022592989405756,0.0021210787549817843
20214,3110403,방학1동주민센터,LL,다이나믹,2.5790007697699244,0.002149568126282227
20214,3110299,정릉역 1번,HH,정체,5.027196678904816,0.0019374068554396423
20214,3110252,장안제일시장,LL,다이나믹,3.7478145317633564,0.0017689067333640492
20214,3111036,투구봉어린이공원,HL,상권축소,2.513153812299127,0.0019099505291502285
20214,3110951,신사은행나무공원,LL,다이나믹,3.9296766679855764,0.0030689655172413794
20214,3111027,문정초등학교,LL,다이나믹,4.009215392589614,0.002353336695242898
20214,3110079,후암동주민센터,LH,상권확장,3.5125377171723935,0.0012660344456918997
20214,3110854,조원동주민센터,HL,상권축소,2.253585835853121,0.0013373240782016175
20214,3110312,안암역 2번,LH,상권확장,1.3432693385059968,0.0015507883173946756
20214,3110464,연신내역 5번,LL,다이나믹,2.6938600342825803,0.0018652578088766106
20214,3110555,홍익지구대,HH,정체,3.5136328126160326,0.003422866650820062
20214,3110420,광운대역 1번,LH,상권확장,1.8433051330672727,0.0027562412008486845
20214,3110514,서대문우체국,LH,상권확장,1.7911676344459428,0.0005221080110947952
20214,3111080,굽은다리역 3번,LL,다이나믹,2.0122229112896575,0.0022382075189409808
20214,3111075,굽은다리역 2번,LL,다이나믹,2.521672697736609,0.0014923332801713336
20214,3110012,성곡미술관,HH,정체,1.3610184509642502,0.0049940489593720844
20214,3111086,한영중고,LL,다이나믹,1.7432797732220484,0.0025840478115102764
20214,3110609,신정네거리역 2번,LL,다이나믹,1.4119843749356844,0.0012037940266910192
20214,3110142,화양사거리,LL,다이나믹,1.9424571644186128,0.0021216165349211237
20214,3110383,덕성여대시반거리,LL,다이나믹,1.4938283388599032,0.002207300355491531
20214,3110325,장곡초등학교,LL,다이나믹,4.408770037245166,0.0012800305678941587
20214,3110562,연트럴파크(연남동주민센터),LL,다이나믹,2.6374858881046985,0.0027678348455839508
20214,3110839,숭실대입구역 4번,LL,다이나믹,1.4917854137129445,0.002413281772453697
20214,3110896,관악우성아파트,HL,상권축소,2.574779077760267,0.004761704100122203
20214,3110859,난향초등학교,LH,상권확장,2.6547796839451516,0.0009446903227476254
20214,3110873,당곡중학교,LH,상권확장,2.813858958850323,0.0019369474612422088
20214,3110774,당산반도유보라팰리스아파트,LL,다이나믹,3.3940727109749416,0.0034520141504051126
20214,3110602,신월시영아파트중문,HL,상권축소,6.477643666402785,0.0016285584001042277
20214,3110322,장위1동주민센터,HL,상권축소,3.8313051607391904,0.0009138164297073413
20214,3110422,노원역 9번,HL,상권축소,1.9622982603930283,0.002802627109047673
20214,3110296,성신여대입구역 4번,LL,다이나믹,2.1651280485295934,0.002875882946518668
20214,3110600,신월7동주민센터,HL,상권축소,4.194155436985641,0.001168615411826388
20214,3110075,숙대입구역 1번,HL,상권축소,3.109208843531108,0.0009852216748768472
20214,3110099,유엔빌리지길,LL,다이나믹,2.0821513987503186,0.0003723588171148271
20214,3110533,충정로역 7번,HH,정체,1.5648085596510386,0.000611807892321811
20214,3110152,중곡어린이공원,LH,상권확장,2.288457830346312,0.0018895406054403024
20214,3110173,구남초등학교,LH,상권확장,2.2182320390185093,0.0017861854791239571
20214,3110811,보라매역 4번,LL,다이나믹,1.7460188874425793,0.001992790130091131
20214,3110423,석계역 2번,HL,상권축소,1.892088883300024,0.002183443651680564
20214,3110973,강남구청역 4번,LL,다이나믹,2.151324337647112,0.002509979436313052
20214,3110285,홍대부중,LL,다이나믹,2.3461527178259973,0.0009548023226121615
20214,3110295,정릉우체국,LH,상권확장,3.2763319634832633,0.0010058719407449984
20214,3110918,방배역 3번,LL,다이나믹,3.0664884465617415,0.0018298698405626451
20214,3110994,개포고등학교,HH,정체,1.4284005499119945,0.0034259364496906915
20214,3111016,송파역 2번,HL,상권축소,2.12630634531697,0.001537271293216916
20214,3110104,신금호역 4번,LH,상권확장,1.9066456287906668,0.0014961548819533799
20214,3110197,세종대왕기념관교차로,HL,상권축소,2.0120599893769726,0.0012514634047878568
20214,3110121,한양대역 4번,LH,상권확장,1.9251432761557032,0.0022550996002323434
20214,3110967,역삼역 8번,LL,다이나믹,3.6866388786432016,0.0016891891891891893
20214,3111087,고덕중학교(고덕2동주민센터),HH,정체,2.102265720270569,0.0014961336756067216
20214,3110945,본마을노인복지센터(서초구립내곡도서관),HH,정체,1.3821802324222676,0.0001730369914635084
