year_quarter_code,commercial_district_code,commercial_district_name,monthly_average_income_amount,expenditure_total_amount
20222,3110893,관악소방서(문영여고),2877204.0,129087528.0
20222,3110894,관악동부센트레빌아파트(은천로35라길),2410146.0,1315760697.0
20222,3110895,샤로수길,3081700.0,5004066746.0
20222,3110896,관악우성아파트,2878854.0,176613792.0
20222,3110897,서울대입구역 8번,2439413.0,2341624487.0
20222,3110898,청림동주민센터(상도중학교),2270287.0,907899654.0
20222,3110899,낙성대역 5번(관악중학교),2690915.0,1514834392.0
20222,3110900,낙성대역 1번(관악구민 종합체육센터),2629438.0,2559831428.0
20222,3110901,인헌고등학교(인헌중학교),2558159.0,3411268029.0
20222,3110902,사당역 4번,3061421.0,4912961309.0
20222,3110903,방배아이파크아파트,3686493.0,1903393564.0
20222,3110904,이수역 5번,3462900.0,636487484.0
20222,3110905,방배노인종합복지관(이수중학교),3424075.0,1839041773.0
20222,3110906,서문여고,3482282.0,452922873.0
20222,3110907,방배초등학교,3449178.0,1682625380.0
20222,3110908,구반포역,4982627.0,90005054.0
20222,3110909,남태령역(서울전자고등학교),3749646.0,408214358.0
20222,3110910,내방역 5번,3385435.0,1471456945.0
20222,3110911,방배배수지체육공원,2315135.0,295735012.0
20222,3110912,방배동사이길,3268887.0,226217994.0
20222,3110913,방현초등학교(방배119안전센터),3166166.0,2505897430.0
20222,3110914,내방역 6번,3941342.0,308997121.0
20222,3110915,서래초등학교,5751255.0,1095133431.0
20222,3110916,내방역 4번,3352725.0,2268255804.0
20222,3110917,서초소방서,5677159.0,687624467.0
20222,3110918,방배역 3번,3465227.0,1612914452.0
20222,3110919,내방역 8번,4874702.0,1877420052.0
20222,3110920,방배역 2번(백석예술대학교),4543487.0,120477869.0
20222,3110921,서울프랑스학교,4485642.0,859708712.0
20222,3110922,내방역 1번,3592703.0,1487897105.0
20222,3110923,방배역 1번,4617919.0,243762761.0
20222,3110924,반포4동주민센터(몽마르뜨공원),4583778.0,1759224731.0
20222,3110925,서초중학교,4435554.0,1594475492.0
20222,3110926,신중초등학교,4234872.0,2179965263.0
20222,3110927,잠원역,4683140.0,770153802.0
20222,3110928,서초우방유쉘아파트,3442373.0,367292009.0
20222,3110929,남부터미널역 1번,4363260.0,2709475123.0
20222,3110930,서초동성당,4727095.0,1112781483.0
20222,3110931,삼성전자서울R&D(서울우면초등학교),4196627.0,154085568.0
20222,3110932,서울시인재개발원,3993368.0,389504227.0
20222,3110933,한국상담대학원대학교,5050286.0,207442208.0
20222,3110934,우면주공아파트,3765296.0,1477357950.0
20222,3110935,한전아트센터,4239665.0,381275492.0
20222,3110936,더케이호텔(양재리본타워2단지아파트),3486004.0,623519126.0
20222,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),5162582.0,227030927.0
20222,3110938,바우뫼공원,3874395.0,594481106.0
20222,3110939,양재역 8번(양재동우체국),3741400.0,3729953536.0
20222,3110940,양재근린공원(양재2동주민센터),3701200.0,774789640.0
20222,3110941,언남고등학교,2986019.0,429956136.0
20222,3110942,염곡동 구룡사(포이동성당),3199704.0,5023800209.0
20222,3110943,법제교육센터(버들어린이공원),3221478.0,1151902294.0
20222,3110944,서울나래학교(염곡어린이공원),3967472.0,514367518.0
20222,3110945,본마을노인복지센터(서초구립내곡도서관),2986200.0,320171634.0
20222,3110946,청계산원터골,2590567.0,90255485.0
20222,3110947,청계산입구역 2번(내곡동주민센터),2966179.0,349773953.0
20222,3110948,헌인가구단지,2255617.0,33867500.0
20222,3110949,한남IC,4000404.0,337670218.0
20222,3110950,논현역 7번,4851023.0,706218394.0
20222,3110951,신사은행나무공원,2857685.0,545918532.0
20222,3110952,논현목련공원,2526010.0,531557003.0
20222,3110953,학동근린공원,4411876.0,1004338360.0
20222,3110954,국기원,3686966.0,521453085.0
20222,3110955,논현초등학교,2909460.0,4481561126.0
20222,3110956,언주역 8번,3979369.0,703749157.0
20222,3110957,언북중학교,3496418.0,1591782820.0
20222,3110958,역삼역 4번,4118470.0,1067915396.0
20222,3110959,신구중학교,4291696.0,292962061.0
20222,3110960,은광여고,4269403.0,447224989.0
20222,3110961,언주역 3번,3318129.0,1444220522.0
20222,3110962,도산공원북측,3230839.0,85606527.0
20222,3110963,역삼월드메르디앙아파트,3741524.0,885115575.0
20222,3110964,싸리고개근린공원,4769565.0,429284584.0
20222,3110965,언주역 6번,3218797.0,1570369626.0
20222,3110966,논현2동주민센터,3320931.0,1812934729.0
20222,3110967,역삼역 8번,3201729.0,924042436.0
20222,3110968,강남구청역 2번,3618495.0,466605525.0
20222,3110969,베르사이유1아파트,3841049.0,964238180.0
20222,3110970,학동초등학교,3665398.0,823164325.0
20222,3110971,선정릉역 4번,3432046.0,3043232760.0
20222,3110972,강남세브란스병원미래의학연구센터,3347336.0,1056500384.0
20222,3110973,강남구청역 4번,4766183.0,1313670201.0
20222,3110974,언주중학교,3948337.0,936652373.0
20222,3110975,매봉역 1번,4853527.0,539131517.0
20222,3110976,언북초등학교,3250531.0,1119489213.0
20222,3110977,논현로18길,2809700.0,275630230.0
20222,3110978,도곡2동주민센터(대치중학교),5502730.0,73170781.0
20222,3110979,청담초등학교,6473963.0,770567910.0
20222,3110980,개포지구대옆,3416945.0,1203372074.0
20222,3110981,국악고교사거리,3081543.0,895864770.0
20222,3110982,강남구보훈회관,3414974.0,499785342.0
20222,3110983,국립국악고등학교,3193015.0,989441993.0
20222,3110984,포이초등학교(개포목련어린이공원),3091267.0,1995713025.0
20222,3110985,청담근린공원,4315389.0,693886792.0
20222,3110986,삼성중앙역 7번,3790922.0,382757355.0
20222,3110988,청담역 3번,5174023.0,842352089.0
20222,3110989,대치동아우편취급국,3616235.0,1239122785.0
20222,3110990,청담역 12번,2878776.0,67387498.0
20222,3110991,삼성중앙역 5번,5591064.0,324397156.0
20222,3110992,도곡초등학교,4023815.0,3923283050.0
20222,3110993,개포지하차도 북측,2799328.0,533227058.0
20222,3110994,개포고등학교,3250126.0,402347163.0
20222,3110995,봉은사역 4번,4803891.0,1661967619.0
20222,3110996,대치2동주민센터,4949880.0,1301041080.0
20222,3110997,대청초등학교,3135357.0,7111260999.0
20222,3110998,은곡마을(은곡마을공원),4066487.0,293491998.0
20222,3110999,윗방죽마을공원,3614875.0,798255194.0
20222,3111000,대왕초등학교(세곡동사거리서남측),2943745.0,266208444.0
20222,3111001,아래방죽마을공원(율현초등학교),3838800.0,386417722.0
20222,3111003,삼전역 4번,3010887.0,6139320585.0
20222,3111004,삼전역 1번,2950854.0,5765259867.0
20222,3111005,삼전역 3번,2835826.0,4862862549.0
20222,3111006,석촌고분역 1번,2800884.0,5506856090.0
20222,3111007,석촌고분역 4번,2717569.0,4910763463.0
20222,3111008,석촌고분역 3번,2718031.0,2914259077.0
20222,3111009,송파책박물관,2627831.0,604549258.0
20222,3111010,석촌역 7번,2937323.0,5660251475.0
20222,3111011,잠실나루역,6025078.0,151641866.0
20222,3111012,석촌역 6번,2840529.0,3361106406.0
20222,3111013,송파나루역 1번(송리단길),3194188.0,5156025642.0
20222,3111014,송파나루역 2번,2793952.0,1995353597.0
20222,3111015,석촌역 3번,2898321.0,5655210774.0
20222,3111016,송파역 2번,2867597.0,1978573009.0
20222,3111017,송파나루역 3번,2632906.0,714136891.0
20222,3111018,풍납초등학교(풍납백제문화공원),2927597.0,448281909.0
20222,3111019,한성백제역 3번,2992773.0,5013306316.0
20222,3111020,방이동고분군(방산고등학교),2888541.0,486915209.0
20222,3111021,방이역 4번,3430269.0,5276061066.0
20222,3111022,석촌중학교(방이육교),2871319.0,1401174672.0
20222,3111023,문정역 1번,2812677.0,1412671274.0
20222,3111024,경찰병원역 4번(건너말공원),2606588.0,951223319.0
20222,3111025,경찰병원역 3번,2784032.0,1830841310.0
20222,3111026,문정역 2번,3087081.0,2402968443.0
20222,3111027,문정초등학교,2676663.0,2992285256.0
20222,3111028,문현중학교(장지역 1번),2686383.0,784923404.0
20222,3111029,오금역 4번,2822499.0,554488670.0
20222,3111030,방이역 2번,3000885.0,1130415031.0
20222,3111031,장지동주민센터(한림연예예술고교),2725972.0,1496056598.0
20222,3111032,방이역 1번,3939605.0,995113809.0
20222,3111033,문정동성당,2569823.0,345779686.0
20222,3111034,오동나무공원(송파레미니스1단지),2809122.0,2110300758.0
20222,3111035,오금공원(오주중학교),2892275.0,1922741796.0
20222,3111036,투구봉어린이공원,2688489.0,634383625.0
20222,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),2538907.0,411760299.0
20222,3111038,보인중학교,2472370.0,1476944882.0
20222,3111039,벌말어린이공원,2442242.0,1261413488.0
20222,3111040,거여초등학교,2334060.0,1245058042.0
20222,3111041,거여역 8번,3445446.0,246252292.0
20222,3111042,거여역 1번(거여공원),2424963.0,2441133871.0
20222,3111043,마천공원,2338425.0,1565296585.0
20222,3111044,남천초등학교,2265814.0,1818456929.0
20222,3111045,개미어린이공원,2316169.0,655126763.0
20222,3111046,마천역(마천초등학교),2377003.0,4201072204.0
20222,3111047,마천1치안센터,2158584.0,1241557566.0
20222,3111048,천호역 1번(천호문구완구거리),2442440.0,1378914075.0
20222,3111049,천호지구대(천호동자전거거리),2602192.0,2162669920.0
20222,3111050,강동구청(강동구청역 2번),3108385.0,532987710.0
20222,3111051,천호역 6번,2721844.0,2658757815.0
20222,3111052,암사역 3번(천호동자전거거리),2583404.0,2599527301.0
20222,3111053,성내천어린이공원(하니사랑길),3336448.0,2852225329.0
20222,3111054,암사역 4번(삼성광나루아파트),2819294.0,239946954.0
20222,3111055,선사초등학교,2224020.0,133078748.0
20222,3111056,천호태영아파트,2999948.0,251223247.0
20222,3111057,천호공원(해공체육문화센터),2331103.0,2072699236.0
20222,3111058,성내중학교,2645223.0,972043874.0
20222,3111059,강동역 4번(강풀만화거리),2677083.0,5068426287.0
20222,3111060,암사역 2번(서울강동초등학교),2524486.0,4432980578.0
20222,3111061,암사역 1번,2459494.0,4871072059.0
20222,3111062,둔촌동역 3번(성내3동주민센터),3207799.0,1925893019.0
20222,3111063,강동구립 천호도서관,2580210.0,2679162346.0
20222,3111064,둔촌동역 4번,2697890.0,1529680999.0
20222,3111065,천일초등학교,2210681.0,1107618761.0
20222,3111066,암사동성당(효정하나플러스아파트),2361537.0,2449094040.0
20222,3111067,강동구립성내도서관,2817643.0,4977078933.0
20222,3111068,강동성심병원,4788166.0,155431072.0
20222,3111069,천호1동주민센터,2228507.0,1995547132.0
20222,3111070,천호초등학교,2251667.0,1349568900.0
20222,3111071,천동초등학교,2471344.0,779450446.0
20222,3111072,굽은다리역 1번(십자성마을),2611382.0,3705942314.0
20222,3111073,둔촌동역 1번(한산중학교),2850575.0,3738670753.0
20222,3111074,명일역 1번,2845342.0,1208234536.0
20222,3111075,굽은다리역 2번,2410851.0,2018920300.0
20222,3111076,둔촌2동주민센터,2636819.0,828796978.0
20222,3111077,길동주민센터(강동도서관),2685467.0,5572994071.0
20222,3111078,굽은다리역 4번,2504206.0,4768847295.0
20222,3111079,둔촌고등학교(둔촌중학교),2888413.0,1315654665.0
20222,3111080,굽은다리역 3번,3126674.0,1294837113.0
20222,3111081,둔촌푸르지오아파트,2244324.0,129684090.0
20222,3111082,중앙보훈병원,3143382.0,502756843.0
20222,3111083,GS강동자이아파트,2477638.0,1812225212.0
20222,3111084,길동신동아아파트,3107791.0,480653213.0
20222,3111085,묘곡초등학교(고덕아이파크아파트),2558553.0,5007325425.0
20222,3111086,한영중고,2851749.0,1264810182.0
20222,3111087,고덕중학교(고덕2동주민센터),2493823.0,995226881.0
20222,3111088,고덕동성당,2369104.0,941528487.0
20222,3111089,상일여고(상일초등학교),2456725.0,1310650750.0
20222,3111090,강일동주민센터,2810845.0,
20223,3110001,이북5도청사,4354652.0,520427635.0
20223,3110002,독립문역 1번,3463885.0,232465205.0
20223,3110003,세검정초등학교,3474789.0,1349699230.0
20223,3110004,대신고등학교,2644953.0,712772785.0
20223,3110005,세검정,3768541.0,884701599.0
20223,3110006,부암동주민센터,3963935.0,267177363.0
20223,3110007,사직공원(한국사회과학도서관),2770422.0,1357989746.0
20223,3110008,배화여자대학교(박노수미술관),3443668.0,2746062777.0
20223,3110009,자하문터널,3702978.0,982492942.0
20223,3110010,평창동서측,4492856.0,2243586695.0
20223,3110011,청운초등학교,4237174.0,284960476.0
20223,3110012,성곡미술관,5448355.0,1224738411.0
20223,3110013,체부동홍종문가옥,3732442.0,190109278.0
20223,3110014,경복고등학교,5290159.0,246628270.0
20223,3110015,청와대사랑채,3980058.0,340654450.0
20223,3110016,평창동동측,4884771.0,1635958594.0
20223,3110017,정독도서관,3978549.0,488287266.0
20223,3110018,중앙고등학교,3430192.0,1569319603.0
20223,3110019,창덕궁,2496875.0,266124846.0
20223,3110020,서울국제고등학교,2736810.0,1893277180.0
20223,3110021,성균관대학교,2902668.0,1062083531.0
20223,3110022,경신고등학교,3478003.0,879563907.0
20223,3110023,서울대병원,3548230.0,430124011.0
20223,3110024,혜회동주민센터,3655720.0,526235130.0
20223,3110025,충신시장옆,2770370.0,232818153.0
20223,3110026,종로5가역 4번,2729503.0,76260454.0
20223,3110027,혜화역 1번,2786575.0,1443674534.0
20223,3110028,이화달팽이길,2461097.0,2099016363.0
20223,3110029,동대문역 1번,2098071.0,2352986552.0
20223,3110030,동대문역 3번,2376672.0,202754119.0
20223,3110031,창신역 1번,2216896.0,173868489.0
20223,3110032,수족관거리,1616161.0,37011348.0
20223,3110033,창신역 4번,2207936.0,771111000.0
20223,3110034,창신1동주민센터,960234.0,212483540.0
20223,3110035,동묘앞역 2번,2251484.0,1867544638.0
20223,3110036,동묘앞역 3번,2674433.0,173906013.0
20223,3110037,신설동역 12번,2191167.0,969598430.0
20223,3110038,경향신문사,1554706.0,120364348.0
20223,3110039,회현역 1번,1988593.0,57559772.0
20223,3110040,중구회현체육센터(정화예술대남산캠퍼스),2645687.0,1230137661.0
20223,3110041,남산케이블카,2435163.0,597007525.0
20223,3110042,남산골공원옆,3232386.0,1228216215.0
20223,3110043,충무초등학교,2824585.0,1564568535.0
20223,3110044,관성묘,2847641.0,178946367.0
20223,3110045,동대문역사문화공원역 5번,2461667.0,354161658.0
20223,3110046,버티고개,2405645.0,2189269535.0
20223,3110047,다산성곽길,2759072.0,1195911920.0
20223,3110048,장충동주민센터,2981152.0,1413011253.0
20223,3110049,장충단 고개,2908231.0,1079848128.0
20223,3110050,약수역 7번,2710670.0,793450199.0
20223,3110051,한양공고앞 교차로,2461144.0,667566496.0
20223,3110052,장충초등학교,2404238.0,797341566.0
20223,3110053,청구역 1번,2240230.0,975466676.0
20223,3110054,청구역 3번,3171413.0,2007417767.0
20223,3110055,황학동벼룩시장,2774287.0,183778794.0
20223,3110056,신당역 3번,2376257.0,2345870071.0
20223,3110057,황학코아루아파트,3108300.0,995897832.0
20223,3110058,성심여자고등학교,2911566.0,2194575007.0
20223,3110059,새남터성지,3266131.0,1460700558.0
20223,3110060,효창공원앞역 6번,2822548.0,1779795689.0
20223,3110061,효창동주민센터,2979262.0,2000862980.0
20223,3110062,한강로동땡땡거리(은행나무길),2774795.0,776318976.0
20223,3110063,효창공원앞역 5번,3009124.0,1162886145.0
20223,3110064,효창공원앞역 2번,3243655.0,1617004489.0
20223,3110065,남정초등학교,2695366.0,115479057.0
20223,3110066,서울역 15번,2448662.0,1451433018.0
20223,3110067,배문고등학교,2637062.0,4042325194.0
20223,3110068,남영역 1번,3433048.0,1394945162.0
20223,3110069,숙대입구,2684434.0,2091408330.0
20223,3110070,용산세무서,3782576.0,126079583.0
20223,3110071,한강미주맨션아파트,5482498.0,160286532.0
20223,3110072,열정도,1916818.0,164351561.0
20223,3110073,삼각지역 3번,3647990.0,171521415.0
20223,3110074,서울역 12번,2756400.0,1534781017.0
20223,3110075,숙대입구역 1번,2703737.0,1617334839.0
20223,3110076,삼각지역 14번,2029858.0,12729189.0
20223,3110077,삼광초등학교,2851272.0,701686243.0
20223,3110078,이촌동점보아파트,6369714.0,280907628.0
