year_code,quarter_code,commercial_district_code,commercial_district_name,facilities,bus,cultural/tourist_facilities,educational_facilities,train/subway
2023,1,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2023,2,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2023,3,3110542,마포구청역 7번,23,7.0,0.0,0.0,0.0
2023,1,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2023,2,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2023,3,3110543,중암중학교,1,1.0,0.0,0.0,0.0
2023,1,3110544,망리단길,50,15.0,1.0,0.0,0.0
2023,2,3110544,망리단길,50,15.0,1.0,0.0,0.0
2023,3,3110544,망리단길,50,15.0,1.0,0.0,0.0
2023,1,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2023,2,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2023,3,3110545,마포구청역 1번,7,1.0,0.0,0.0,0.0
2023,1,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2023,2,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2023,3,3110584,아현역 4번,18,6.0,0.0,0.0,0.0
2023,1,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2023,2,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2023,3,3110553,가좌역 2번,12,2.0,0.0,0.0,0.0
2023,1,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2023,2,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2023,3,3110554,망원역 1번,8,4.0,0.0,0.0,0.0
2023,1,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2023,2,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2023,3,3110555,홍익지구대,6,2.0,0.0,0.0,0.0
2023,1,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2023,2,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2023,3,3110580,양원초등학교,5,1.0,0.0,1.0,0.0
2023,1,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2023,2,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2023,3,3110582,이대역 5번,16,4.0,1.0,0.0,1.0
2023,1,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2023,2,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2023,3,3110583,공덕래미안3차아파트,3,0.0,0.0,0.0,0.0
2023,1,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2023,2,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2023,3,3110567,광흥창역 6번,7,1.0,0.0,0.0,0.0
2023,1,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2023,2,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2023,3,3110568,광흥창역 1번,6,4.0,0.0,1.0,0.0
2023,1,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2023,2,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2023,3,3110421,석계역 1번,21,7.0,0.0,0.0,0.0
2023,1,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2023,2,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2023,3,3110422,노원역 9번,9,4.0,0.0,0.0,0.0
2023,1,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2023,2,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2023,3,3110585,마포경찰서,5,0.0,0.0,0.0,0.0
2023,1,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2023,2,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2023,3,3110586,서울서부지방법원,23,4.0,0.0,0.0,0.0
2023,1,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2023,2,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2023,3,3110587,공덕동주민센터,7,2.0,0.0,0.0,0.0
2023,1,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2023,2,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2023,3,3110447,구산초등학교,4,4.0,0.0,0.0,0.0
2023,1,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2023,2,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2023,3,3110448,상신초등학교입구,12,6.0,0.0,0.0,0.0
2023,1,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2023,2,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2023,3,3110409,창동역 2번,13,2.0,0.0,0.0,0.0
2023,1,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2023,2,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2023,3,3110410,방학역 2번,23,7.0,0.0,0.0,1.0
2023,1,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2023,2,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2023,3,3110411,도봉역 3번,9,4.0,0.0,0.0,1.0
2023,1,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2023,2,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2023,3,3110412,창동중학교,3,2.0,0.0,0.0,0.0
2023,1,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2023,2,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2023,3,3110436,상계제일중학교,10,0.0,0.0,0.0,0.0
2023,1,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2023,2,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2023,3,3110437,당고개역 2번,20,1.0,1.0,0.0,0.0
2023,1,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2023,2,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2023,3,3110438,경춘선숲길 우측,37,11.0,0.0,1.0,0.0
2023,1,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2023,2,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2023,3,3110423,석계역 2번,25,11.0,0.0,0.0,0.0
2023,1,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2023,2,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2023,3,3110472,연신내역 4번,15,2.0,0.0,0.0,0.0
2023,1,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2023,2,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2023,3,3110473,구산역 1번,19,3.0,0.0,0.0,0.0
2023,1,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2023,2,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2023,3,3110449,증산역 3번,32,4.0,0.0,1.0,1.0
2023,1,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2023,2,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2023,3,3110495,북가좌2동주민센터,25,9.0,0.0,0.0,0.0
2023,1,3110560,마포FM,9,3.0,0.0,0.0,0.0
2023,2,3110560,마포FM,9,3.0,0.0,0.0,0.0
2023,3,3110560,마포FM,9,3.0,0.0,0.0,0.0
2023,1,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2023,2,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2023,3,3110561,상수역 4번,4,0.0,0.0,0.0,0.0
2023,1,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2023,2,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2023,3,3111078,굽은다리역 4번,24,3.0,0.0,2.0,0.0
2023,1,3110485,연신내우체국,10,5.0,0.0,0.0,0.0
2023,2,3110485,연신내우체국,10,5.0,0.0,0.0,0.0
2023,3,3110485,연신내우체국,10,5.0,0.0,0.0,0.0
2023,1,3110486,은평구청,10,3.0,0.0,0.0,0.0
2023,2,3110486,은평구청,10,3.0,0.0,0.0,0.0
2023,3,3110486,은평구청,10,3.0,0.0,0.0,0.0
2023,1,3110487,불광역 8번,16,5.0,0.0,0.0,0.0
2023,2,3110487,불광역 8번,16,5.0,0.0,0.0,0.0
2023,3,3110487,불광역 8번,16,5.0,0.0,0.0,0.0
2023,1,3110521,홍제역 4번,7,0.0,0.0,0.0,0.0
2023,3,3110009,자하문터널,3,3.0,0.0,0.0,0.0
2023,2,3110521,홍제역 4번,7,0.0,0.0,0.0,0.0
2023,3,3110521,홍제역 4번,7,0.0,0.0,0.0,0.0
2023,1,3110522,홍제역 3번,8,3.0,0.0,0.0,0.0
2023,2,3110522,홍제역 3번,8,3.0,0.0,0.0,0.0
2023,3,3110522,홍제역 3번,8,3.0,0.0,0.0,0.0
2023,1,3110523,홍제성원아파트,2,2.0,0.0,0.0,0.0
2023,2,3110523,홍제성원아파트,2,2.0,0.0,0.0,0.0
2023,3,3110523,홍제성원아파트,2,2.0,0.0,0.0,0.0
2023,1,3110524,연희세브란스병원,6,2.0,1.0,0.0,0.0
2023,2,3110524,연희세브란스병원,6,2.0,1.0,0.0,0.0
2023,3,3110524,연희세브란스병원,6,2.0,1.0,0.0,0.0
2023,1,3110496,모래내우체국,21,4.0,0.0,0.0,0.0
2023,2,3110496,모래내우체국,21,4.0,0.0,0.0,0.0
2023,3,3110496,모래내우체국,21,4.0,0.0,0.0,0.0
2023,1,3110546,양화대교북단,3,0.0,0.0,0.0,0.0
2023,2,3110546,양화대교북단,3,0.0,0.0,0.0,0.0
2023,3,3110546,양화대교북단,3,0.0,0.0,0.0,0.0
2023,1,3110547,KB국민은행 망원동지점,17,3.0,0.0,0.0,0.0
2023,2,3110547,KB국민은행 망원동지점,17,3.0,0.0,0.0,0.0
2023,3,3110547,KB국민은행 망원동지점,17,3.0,0.0,0.0,0.0
2023,1,3110458,선일여고,17,5.0,0.0,0.0,0.0
2023,2,3110458,선일여고,17,5.0,0.0,0.0,0.0
2023,3,3110458,선일여고,17,5.0,0.0,0.0,0.0
2023,1,3110459,응암역 2번,17,5.0,0.0,0.0,0.0
2023,2,3110459,응암역 2번,17,5.0,0.0,0.0,0.0
2023,3,3110459,응암역 2번,17,5.0,0.0,0.0,0.0
2023,1,3110460,구산역 4번,46,14.0,0.0,2.0,0.0
2023,2,3110460,구산역 4번,46,14.0,0.0,2.0,0.0
2023,3,3110460,구산역 4번,46,14.0,0.0,2.0,0.0
2023,1,3110536,돈의문센트레빌아파트입구,3,1.0,0.0,0.0,0.0
2023,2,3110536,돈의문센트레빌아파트입구,3,1.0,0.0,0.0,0.0
2023,3,3110536,돈의문센트레빌아파트입구,3,1.0,0.0,0.0,0.0
2023,1,3110537,충정로현대아파트,18,11.0,0.0,1.0,0.0
2023,2,3110537,충정로현대아파트,18,11.0,0.0,1.0,0.0
2023,3,3110537,충정로현대아파트,18,11.0,0.0,1.0,0.0
2023,1,3110538,충정로역 3번,3,1.0,0.0,0.0,0.0
2023,2,3110538,충정로역 3번,3,1.0,0.0,0.0,0.0
2023,3,3110538,충정로역 3번,3,1.0,0.0,0.0,0.0
2023,2,3110539,미근동,10,2.0,0.0,0.0,0.0
2023,3,3110539,미근동,10,2.0,0.0,0.0,0.0
2023,1,3110525,홍은종합사회복지관,11,2.0,0.0,0.0,0.0
2023,2,3110525,홍은종합사회복지관,11,2.0,0.0,0.0,0.0
2023,3,3110525,홍은종합사회복지관,11,2.0,0.0,0.0,0.0
2023,1,3110569,홍대땡땡거리,8,5.0,0.0,0.0,0.0
2023,2,3110569,홍대땡땡거리,8,5.0,0.0,0.0,0.0
2023,3,3110569,홍대땡땡거리,8,5.0,0.0,0.0,0.0
2023,1,3110570,KB국민은행 서강지점,7,2.0,0.0,0.0,0.0
2023,2,3110570,KB국민은행 서강지점,7,2.0,0.0,0.0,0.0
2023,3,3110570,KB국민은행 서강지점,7,2.0,0.0,0.0,0.0
2023,1,3110548,마포구청역 4번,7,2.0,0.0,0.0,0.0
2023,2,3110548,마포구청역 4번,7,2.0,0.0,0.0,0.0
2023,3,3110548,마포구청역 4번,7,2.0,0.0,0.0,0.0
2023,1,3110400,도봉구보건소,21,4.0,2.0,0.0,0.0
2023,2,3110400,도봉구보건소,21,4.0,2.0,0.0,0.0
2023,3,3110400,도봉구보건소,21,4.0,2.0,0.0,0.0
2023,1,3110401,도봉구민회관,10,3.0,2.0,0.0,0.0
2023,2,3110401,도봉구민회관,10,3.0,2.0,0.0,0.0
2023,3,3110401,도봉구민회관,10,3.0,2.0,0.0,0.0
2023,1,3110415,수락산역 4번,47,3.0,0.0,0.0,1.0
2023,2,3110415,수락산역 4번,47,3.0,0.0,0.0,1.0
2023,3,3110415,수락산역 4번,47,3.0,0.0,0.0,1.0
2023,1,3110461,새절역 2번,7,3.0,0.0,0.0,0.0
2023,2,3110461,새절역 2번,7,3.0,0.0,0.0,0.0
2023,3,3110461,새절역 2번,7,3.0,0.0,0.0,0.0
2023,1,3110588,한겨레신문사,7,4.0,0.0,0.0,0.0
2023,2,3110588,한겨레신문사,7,4.0,0.0,0.0,0.0
2023,3,3110588,한겨레신문사,7,4.0,0.0,0.0,0.0
2023,1,3110589,애오개역 3번,7,2.0,0.0,0.0,0.0
2023,2,3110589,애오개역 3번,7,2.0,0.0,0.0,0.0
2023,3,3110589,애오개역 3번,7,2.0,0.0,0.0,0.0
2023,1,3110571,신수동주민센터,9,2.0,0.0,1.0,0.0
2023,2,3110571,신수동주민센터,9,2.0,0.0,1.0,0.0
2023,3,3110571,신수동주민센터,9,2.0,0.0,1.0,0.0
2023,1,3110572,서강대역 1번,37,7.0,2.0,0.0,1.0
2023,2,3110572,서강대역 1번,37,7.0,2.0,0.0,1.0
2023,3,3110572,서강대역 1번,37,7.0,2.0,0.0,1.0
2023,1,3110424,상계초등학교,16,4.0,0.0,0.0,0.0
2023,2,3110424,상계초등학교,16,4.0,0.0,0.0,0.0
2023,3,3110424,상계초등학교,16,4.0,0.0,0.0,0.0
2023,1,3110402,도봉구 정병원,14,7.0,0.0,0.0,0.0
2023,2,3110402,도봉구 정병원,14,7.0,0.0,0.0,0.0
2023,3,3110402,도봉구 정병원,14,7.0,0.0,0.0,0.0
2023,1,3110403,방학1동주민센터,12,4.0,0.0,0.0,0.0
2023,2,3110403,방학1동주민센터,12,4.0,0.0,0.0,0.0
2023,3,3110403,방학1동주민센터,12,4.0,0.0,0.0,0.0
2023,1,3110404,신창초등학교,41,19.0,0.0,0.0,0.0
2023,2,3110404,신창초등학교,41,19.0,0.0,0.0,0.0
2023,3,3110404,신창초등학교,41,19.0,0.0,0.0,0.0
2023,1,3110450,시립서북병원,23,12.0,0.0,0.0,0.0
2023,2,3110450,시립서북병원,23,12.0,0.0,0.0,0.0
2023,3,3110450,시립서북병원,23,12.0,0.0,0.0,0.0
2023,1,3111084,길동신동아아파트,6,2.0,0.0,0.0,0.0
2023,2,3111084,길동신동아아파트,6,2.0,0.0,0.0,0.0
2023,3,3111084,길동신동아아파트,6,2.0,0.0,0.0,0.0
2023,1,3111085,묘곡초등학교(고덕아이파크아파트),14,4.0,0.0,0.0,0.0
2023,2,3111085,묘곡초등학교(고덕아이파크아파트),14,4.0,0.0,0.0,0.0
2023,3,3111085,묘곡초등학교(고덕아이파크아파트),14,4.0,0.0,0.0,0.0
2023,1,3111086,한영중고,14,4.0,0.0,2.0,0.0
2023,2,3111086,한영중고,14,4.0,0.0,2.0,0.0
2023,3,3111086,한영중고,14,4.0,0.0,2.0,0.0
2023,1,3111087,고덕중학교(고덕2동주민센터),8,3.0,0.0,0.0,0.0
2023,2,3111087,고덕중학교(고덕2동주민센터),8,3.0,0.0,0.0,0.0
2023,3,3111087,고덕중학교(고덕2동주민센터),8,3.0,0.0,0.0,0.0
2023,1,3111088,고덕동성당,12,4.0,0.0,1.0,0.0
2023,2,3111088,고덕동성당,12,4.0,0.0,1.0,0.0
2023,3,3111088,고덕동성당,12,4.0,0.0,1.0,0.0
2023,1,3110439,당고개역 5번,14,0.0,0.0,0.0,1.0
2023,2,3110439,당고개역 5번,14,0.0,0.0,0.0,1.0
2023,3,3110439,당고개역 5번,14,0.0,0.0,0.0,1.0
2023,1,3110440,상계3동4동주민센터,7,0.0,0.0,0.0,0.0
2023,2,3110440,상계3동4동주민센터,7,0.0,0.0,0.0,0.0
2023,3,3110440,상계3동4동주민센터,7,0.0,0.0,0.0,0.0
2023,1,3110441,영신여고,9,1.0,0.0,0.0,0.0
2023,2,3110441,영신여고,9,1.0,0.0,0.0,0.0
2023,3,3110441,영신여고,9,1.0,0.0,0.0,0.0
2023,1,3110442,화랑대철도공원,2,1.0,0.0,0.0,0.0
2023,2,3110442,화랑대철도공원,2,1.0,0.0,0.0,0.0
2023,3,3110442,화랑대철도공원,2,1.0,0.0,0.0,0.0
2023,1,3110425,계상초등학교,18,4.0,2.0,0.0,0.0
2023,2,3110425,계상초등학교,18,4.0,2.0,0.0,0.0
2023,3,3110425,계상초등학교,18,4.0,2.0,0.0,0.0
2023,1,3110474,세명컴퓨터고등학교,12,3.0,0.0,0.0,0.0
2023,2,3110474,세명컴퓨터고등학교,12,3.0,0.0,0.0,0.0
2023,3,3110474,세명컴퓨터고등학교,12,3.0,0.0,0.0,0.0
2023,1,3110451,증산역 4번,18,2.0,0.0,0.0,0.0
2023,2,3110451,증산역 4번,18,2.0,0.0,0.0,0.0
2023,3,3110451,증산역 4번,18,2.0,0.0,0.0,0.0
2023,1,3110509,연희대우아파트앞,16,2.0,0.0,0.0,0.0
2023,2,3110509,연희대우아파트앞,16,2.0,0.0,0.0,0.0
2023,3,3110509,연희대우아파트앞,16,2.0,0.0,0.0,0.0
2023,1,3110510,홍연시장,6,3.0,0.0,0.0,0.0
2023,2,3110510,홍연시장,6,3.0,0.0,0.0,0.0
2023,3,3110510,홍연시장,6,3.0,0.0,0.0,0.0
2023,1,3110488,우리은행응암동지점,18,3.0,0.0,0.0,0.0
2023,2,3110488,우리은행응암동지점,18,3.0,0.0,0.0,0.0
2023,3,3110488,우리은행응암동지점,18,3.0,0.0,0.0,0.0
2023,1,3110489,불광역 3번,2,0.0,0.0,0.0,0.0
2023,2,3110489,불광역 3번,2,0.0,0.0,0.0,0.0
2023,3,3110489,불광역 3번,2,0.0,0.0,0.0,0.0
2023,1,3110490,녹번동근린공원,12,5.0,0.0,0.0,0.0
2023,2,3110490,녹번동근린공원,12,5.0,0.0,0.0,0.0
2023,3,3110490,녹번동근린공원,12,5.0,0.0,0.0,0.0
2023,1,3110475,백련산해모로아파트,10,3.0,0.0,0.0,0.0
2023,2,3110475,백련산해모로아파트,10,3.0,0.0,0.0,0.0
2023,3,3110475,백련산해모로아파트,10,3.0,0.0,0.0,0.0
2023,1,3110476,역촌역 2번,4,0.0,0.0,0.0,0.0
2023,2,3110476,역촌역 2번,4,0.0,0.0,0.0,0.0
2023,3,3110476,역촌역 2번,4,0.0,0.0,0.0,0.0
2023,1,3110526,봉원사,16,12.0,0.0,1.0,0.0
2023,2,3110526,봉원사,16,12.0,0.0,1.0,0.0
2023,3,3110526,봉원사,16,12.0,0.0,1.0,0.0
2023,1,3110498,증산역 1번,6,0.0,0.0,0.0,0.0
2023,2,3110498,증산역 1번,6,0.0,0.0,0.0,0.0
2023,3,3110498,증산역 1번,6,0.0,0.0,0.0,0.0
2023,1,3110499,연가초등학교,16,10.0,0.0,1.0,0.0
2023,2,3110499,연가초등학교,16,10.0,0.0,1.0,0.0
2023,3,3110499,연가초등학교,16,10.0,0.0,1.0,0.0
2023,1,3110500,남가좌동현대아파트,8,2.0,0.0,0.0,0.0
2023,2,3110500,남가좌동현대아파트,8,2.0,0.0,0.0,0.0
2023,3,3110500,남가좌동현대아파트,8,2.0,0.0,0.0,0.0
2023,1,3110462,갈현건영아파트,23,13.0,0.0,0.0,0.0
2023,2,3110462,갈현건영아파트,23,13.0,0.0,0.0,0.0
2023,3,3110462,갈현건영아파트,23,13.0,0.0,0.0,0.0
2023,1,3110463,응암3동주민센터,18,3.0,0.0,0.0,0.0
2023,2,3110463,응암3동주민센터,18,3.0,0.0,0.0,0.0
2023,3,3110463,응암3동주민센터,18,3.0,0.0,0.0,0.0
2023,1,3110464,연신내역 5번,13,3.0,0.0,1.0,0.0
2023,2,3110464,연신내역 5번,13,3.0,0.0,1.0,0.0
2023,3,3110464,연신내역 5번,13,3.0,0.0,1.0,0.0
2023,1,3110540,망원나들목체육관,5,2.0,0.0,0.0,0.0
2023,2,3110540,망원나들목체육관,5,2.0,0.0,0.0,0.0
2023,3,3110540,망원나들목체육관,5,2.0,0.0,0.0,0.0
2023,1,3110541,동교초등학교,16,12.0,0.0,0.0,0.0
2023,2,3110541,동교초등학교,16,12.0,0.0,0.0,0.0
2023,3,3110541,동교초등학교,16,12.0,0.0,0.0,0.0
2023,1,3110527,홍제역 2번,3,1.0,0.0,0.0,0.0
2023,2,3110527,홍제역 2번,3,1.0,0.0,0.0,0.0
2023,3,3110527,홍제역 2번,3,1.0,0.0,0.0,0.0
2023,1,3110528,서울여자간호대학교,12,5.0,1.0,0.0,0.0
2023,2,3110528,서울여자간호대학교,12,5.0,1.0,0.0,0.0
2023,3,3110528,서울여자간호대학교,12,5.0,1.0,0.0,0.0
2023,2,3110573,신촌역 6번,1,0.0,0.0,0.0,0.0
2023,3,3110573,신촌역 6번,1,0.0,0.0,0.0,0.0
2023,1,3110574,서강대학교,6,1.0,0.0,1.0,0.0
2023,2,3110574,서강대학교,6,1.0,0.0,1.0,0.0
2023,3,3110574,서강대학교,6,1.0,0.0,1.0,0.0
2023,1,3110549,새터산,17,5.0,0.0,1.0,0.0
2023,2,3110549,새터산,17,5.0,0.0,1.0,0.0
2023,3,3110549,새터산,17,5.0,0.0,1.0,0.0
2023,1,3110550,합정역 8번,20,6.0,0.0,0.0,0.0
2023,2,3110550,합정역 8번,20,6.0,0.0,0.0,0.0
2023,3,3110550,합정역 8번,20,6.0,0.0,0.0,0.0
2023,1,3111079,둔촌고등학교(둔촌중학교),6,0.0,0.0,0.0,0.0
2023,2,3111079,둔촌고등학교(둔촌중학교),6,0.0,0.0,0.0,0.0
2023,3,3111079,둔촌고등학교(둔촌중학교),6,0.0,0.0,0.0,0.0
2023,1,3111080,굽은다리역 3번,14,0.0,0.0,0.0,0.0
2023,2,3111080,굽은다리역 3번,14,0.0,0.0,0.0,0.0
2023,3,3111080,굽은다리역 3번,14,0.0,0.0,0.0,0.0
2023,1,3111082,중앙보훈병원,1,0.0,0.0,0.0,0.0
2023,2,3111082,중앙보훈병원,1,0.0,0.0,0.0,0.0
2023,3,3111082,중앙보훈병원,1,0.0,0.0,0.0,0.0
2023,1,3111083,GS강동자이아파트,10,3.0,0.0,0.0,0.0
2023,2,3111083,GS강동자이아파트,10,3.0,0.0,0.0,0.0
2023,3,3111083,GS강동자이아파트,10,3.0,0.0,0.0,0.0
2023,1,3110593,신월3동주민센터,22,1.0,0.0,0.0,0.0
2023,2,3110593,신월3동주민센터,22,1.0,0.0,0.0,0.0
2023,3,3110593,신월3동주민센터,22,1.0,0.0,0.0,0.0
2023,1,3110594,신월중학교,11,2.0,0.0,0.0,0.0
2023,2,3110594,신월중학교,11,2.0,0.0,0.0,0.0
2023,3,3110594,신월중학교,11,2.0,0.0,0.0,0.0
2023,1,3110595,메디힐병원,24,5.0,0.0,0.0,0.0
2023,2,3110595,메디힐병원,24,5.0,0.0,0.0,0.0
2023,3,3110595,메디힐병원,24,5.0,0.0,0.0,0.0
2023,2,3110443,수색역 1번,2,0.0,0.0,0.0,0.0
2023,3,3110443,수색역 1번,2,0.0,0.0,0.0,0.0
2023,1,3110575,대흥동주민센터,7,2.0,0.0,0.0,0.0
2023,1,3110443,수색역 1번,2,0.0,0.0,0.0,0.0
2023,2,3110575,대흥동주민센터,7,2.0,0.0,0.0,0.0
2023,3,3110575,대흥동주민센터,7,2.0,0.0,0.0,0.0
2023,1,3110576,대흥역 3번,11,4.0,0.0,0.0,1.0
2023,2,3110576,대흥역 3번,11,4.0,0.0,0.0,1.0
2023,3,3110576,대흥역 3번,11,4.0,0.0,0.0,1.0
2023,1,3110426,상계2동주민센터,30,4.0,0.0,1.0,0.0
2023,2,3110426,상계2동주민센터,30,4.0,0.0,1.0,0.0
2023,3,3110426,상계2동주민센터,30,4.0,0.0,1.0,0.0
2023,1,3110405,방학역 1번,27,4.0,0.0,0.0,0.0
2023,2,3110405,방학역 1번,27,4.0,0.0,0.0,0.0
2023,3,3110405,방학역 1번,27,4.0,0.0,0.0,0.0
2023,1,3110452,새절역 3번,26,11.0,0.0,0.0,1.0
2023,2,3110452,새절역 3번,26,11.0,0.0,0.0,1.0
2023,3,3110452,새절역 3번,26,11.0,0.0,0.0,1.0
2023,1,3110557,홍대부속여중고앞,16,7.0,0.0,0.0,0.0
2023,2,3110557,홍대부속여중고앞,16,7.0,0.0,0.0,0.0
2023,3,3110557,홍대부속여중고앞,16,7.0,0.0,0.0,0.0
2023,1,3110558,경성고등학교,30,10.0,0.0,1.0,0.0
2023,2,3110558,경성고등학교,30,10.0,0.0,1.0,0.0
2023,3,3110558,경성고등학교,30,10.0,0.0,1.0,0.0
2023,1,3110559,성산중학교,7,5.0,0.0,0.0,0.0
2023,2,3110559,성산중학교,7,5.0,0.0,0.0,0.0
2023,3,3110559,성산중학교,7,5.0,0.0,0.0,0.0
2023,1,3110413,누원고등학교,8,2.0,0.0,1.0,0.0
2023,2,3110413,누원고등학교,8,2.0,0.0,1.0,0.0
2023,3,3110413,누원고등학교,8,2.0,0.0,1.0,0.0
2023,1,3110444,수색성당,8,5.0,0.0,0.0,0.0
2023,2,3110444,수색성당,8,5.0,0.0,0.0,0.0
2023,3,3110444,수색성당,8,5.0,0.0,0.0,0.0
2023,1,3110446,내를건너서숲으로도서관,10,5.0,0.0,0.0,0.0
2023,2,3110446,내를건너서숲으로도서관,10,5.0,0.0,0.0,0.0
2023,3,3110446,내를건너서숲으로도서관,10,5.0,0.0,0.0,0.0
2023,1,3110427,노원 을지대학교병원,5,1.0,0.0,0.0,0.0
2023,2,3110427,노원 을지대학교병원,5,1.0,0.0,0.0,0.0
2023,3,3110427,노원 을지대학교병원,5,1.0,0.0,0.0,0.0
2023,1,3110428,상계5동주민센터,29,8.0,0.0,0.0,0.0
2023,2,3110428,상계5동주민센터,29,8.0,0.0,0.0,0.0
2023,3,3110428,상계5동주민센터,29,8.0,0.0,0.0,0.0
2023,1,3110477,은평세무서,21,5.0,0.0,0.0,0.0
2023,2,3110477,은평세무서,21,5.0,0.0,0.0,0.0
2023,3,3110477,은평세무서,21,5.0,0.0,0.0,0.0
2023,1,3110478,응암1동주민센터,13,3.0,0.0,0.0,0.0
2023,2,3110478,응암1동주민센터,13,3.0,0.0,0.0,0.0
2023,3,3110478,응암1동주민센터,13,3.0,0.0,0.0,0.0
2023,1,3110453,신사1동주민센터,30,7.0,0.0,2.0,0.0
2023,2,3110453,신사1동주민센터,30,7.0,0.0,2.0,0.0
2023,3,3110453,신사1동주민센터,30,7.0,0.0,2.0,0.0
2023,1,3110454,선정중학교,8,2.0,0.0,0.0,0.0
2023,2,3110454,선정중학교,8,2.0,0.0,0.0,0.0
2023,3,3110454,선정중학교,8,2.0,0.0,0.0,0.0
2023,1,3110511,연희초등학교,17,3.0,1.0,0.0,0.0
2023,2,3110511,연희초등학교,17,3.0,1.0,0.0,0.0
2023,3,3110511,연희초등학교,17,3.0,1.0,0.0,0.0
2023,1,3110512,연희지하차도,10,2.0,0.0,0.0,0.0
2023,2,3110512,연희지하차도,10,2.0,0.0,0.0,0.0
2023,3,3110512,연희지하차도,10,2.0,0.0,0.0,0.0
2023,1,3110513,연희파출소,12,4.0,0.0,0.0,0.0
2023,2,3110513,연희파출소,12,4.0,0.0,0.0,0.0
2023,3,3110513,연희파출소,12,4.0,0.0,0.0,0.0
2023,1,3110515,홍은중학교,11,6.0,0.0,0.0,0.0
2023,2,3110515,홍은중학교,11,6.0,0.0,0.0,0.0
2023,3,3110515,홍은중학교,11,6.0,0.0,0.0,0.0
