year_code,quarter_code,commercial_district_code,commercial_district_name,monthly_sales_now,monthly_sales_previous
2022,2,3110438,경춘선숲길 우측,13176245750.0,10877934733.0
2022,2,3110439,당고개역 5번,1723048929.0,1611849460.0
2022,2,3110441,영신여고,4813513152.0,4626185883.0
2022,2,3110442,화랑대철도공원,608998525.0,296288407.0
2022,2,3110443,수색역 1번,37899042.0,34487957.0
2022,2,3110444,수색성당,620570837.0,277761775.0
2022,2,3110446,내를건너서숲으로도서관,28380152.0,64048593.0
2022,2,3110447,구산초등학교,63734800.0,72420282.0
2022,2,3110448,상신초등학교입구,1281280451.0,1663470237.0
2022,2,3110449,증산역 3번,1894833027.0,1973387175.0
2022,2,3110450,시립서북병원,5368851215.0,4624305708.0
2022,2,3110451,증산역 4번,4104202951.0,3699008772.0
2022,2,3110452,새절역 3번,1343830566.0,995465841.0
2022,2,3110453,신사1동주민센터,3224904454.0,3070186276.0
2022,2,3110454,선정중학교,1845187167.0,1659253985.0
2022,2,3110455,역촌노인복지관,3956754418.0,3299123426.0
2022,2,3110456,구산보건지소,3865637694.0,5734951345.0
2022,2,3110457,예일여고,667396572.0,620722282.0
2022,2,3110458,선일여고,2470971868.0,2448342170.0
2022,2,3110459,응암역 2번,2185584448.0,2078858292.0
2022,2,3110460,구산역 4번,10215990046.0,8207244386.0
2022,2,3110461,새절역 2번,968781860.0,793660179.0
2022,2,3110462,갈현건영아파트,380900684.0,413879602.0
2022,2,3110463,응암3동주민센터,3772757969.0,3538782536.0
2022,2,3110464,연신내역 5번,4256338168.0,3483223843.0
2022,2,3110465,연신내역 7번,5705632907.0,4779273327.0
2022,2,3110466,구산역 2번,1186261948.0,645218117.0
2022,2,3110467,은평요양병원,5241003508.0,4748106986.0
2022,2,3110468,응암역 3번,5777022811.0,4804178289.0
2022,2,3110469,응암정보도서관,10943465665.0,9451641953.0
2022,2,3110470,신진과학기술고등학교,1079252077.0,895903744.0
2022,2,3110471,응암동우체국,2641098315.0,2406480428.0
2022,2,3110472,연신내역 4번,4457951757.0,3910336711.0
2022,2,3110473,구산역 1번,5874320790.0,4614236491.0
2022,2,3110474,세명컴퓨터고등학교,1362586630.0,1301926297.0
2022,2,3110475,백련산해모로아파트,1807465324.0,1486069257.0
2022,2,3110476,역촌역 2번,76114241.0,71518856.0
2022,2,3110477,은평세무서,3310665276.0,3074602260.0
2022,2,3110478,응암1동주민센터,2178389965.0,2079518951.0
2022,2,3110479,연신내역 2번,4416270864.0,4090656912.0
2022,2,3110480,연신내역 3번,231466936.0,245235730.0
2022,2,3110481,불광역 7번,2242748086.0,1967773918.0
2022,2,3110482,연신초등학교,1146751785.0,448086621.0
2022,2,3110483,연천초등학교,551468084.0,514784195.0
2022,2,3110484,역촌역 3번,2276923085.0,2059784282.0
2022,2,3110485,연신내우체국,640661903.0,562425154.0
2022,2,3110486,은평구청,5654103315.0,4700660959.0
2022,2,3110487,불광역 8번,2848593448.0,2629835097.0
2022,2,3110488,우리은행응암동지점,1108302485.0,1007690299.0
2022,2,3110489,불광역 3번,526384480.0,420743653.0
2022,2,3110490,녹번동근린공원,815660211.0,1256873067.0
2022,2,3110491,불광중학교,195234219.0,106789295.0
2022,2,3110493,북가좌초등학교,78491081.0,558418507.0
2022,2,3110495,북가좌2동주민센터,8234945646.0,7662968942.0
2022,2,3110496,모래내우체국,6671753297.0,5302208625.0
2022,2,3110498,증산역 1번,3002316989.0,2477197594.0
2022,2,3110499,연가초등학교,1419931592.0,1345990855.0
2022,2,3110500,남가좌동현대아파트,707251269.0,770604571.0
2022,2,3110501,연희어린이공원,379888519.0,509965972.0
2022,2,3110502,남가좌파출소,10619813828.0,6944412426.0
2022,2,3110503,명지대학교교회,5151895284.0,3164602396.0
2022,2,3110505,홍남교남측,440952447.0,329543464.0
2022,2,3110506,연희임광아파트,165098253.0,73163606.0
2022,2,3110507,명지대학교,9878964777.0,8521164766.0
2022,2,3110508,서연중학교,1070425474.0,706064522.0
2022,2,3110509,연희대우아파트앞,3743465581.0,2525429408.0
2022,2,3110510,홍연시장,1825203858.0,2041942194.0
2022,2,3110511,연희초등학교,1237692553.0,1320308243.0
2022,2,3110512,연희지하차도,3221477.0,671526824.0
2022,2,3110513,연희파출소,2547418605.0,1683086292.0
2022,2,3110514,서대문우체국,336730960.0,191412733.0
2022,2,3110515,홍은중학교,413877060.0,383032045.0
2022,2,3110517,서대문소방서,1292798625.0,1187022798.0
2022,2,3110519,서대문구보건소별관,1746865433.0,1788573691.0
2022,2,3110520,경의중앙 신촌역,2996795762.0,2776741443.0
2022,2,3110521,홍제역 4번,2494128397.0,1654596169.0
2022,2,3110522,홍제역 3번,263837040.0,429550792.0
2022,2,3110523,홍제성원아파트,27378365.0,64469532.0
2022,2,3110524,연희세브란스병원,2816675883.0,1675169365.0
2022,2,3110525,홍은종합사회복지관,4226344786.0,3990854996.0
2022,2,3110526,봉원사,1331351240.0,1121549363.0
2022,2,3110527,홍제역 2번,1493593426.0,640501368.0
2022,2,3110528,서울여자간호대학교,648156841.0,633715122.0
2022,2,3110529,홍제3동주민센터,3903731229.0,2783986400.0
2022,2,3110532,아현역 2번,5038853274.0,4504656337.0
2022,2,3110533,충정로역 7번,102664441.0,157565679.0
2022,2,3110534,경기대학교,235452569.0,58354329.0
2022,2,3110535,영천시장입구,563392748.0,575712509.0
2022,2,3110536,돈의문센트레빌아파트입구,632959065.0,470946351.0
2022,2,3110537,충정로현대아파트,1804166274.0,2184549119.0
2022,2,3110538,충정로역 3번,1234957671.0,1133914801.0
2022,2,3110539,미근동,3368321934.0,3106602308.0
2022,2,3110540,망원나들목체육관,225118182.0,148599110.0
2022,2,3110541,동교초등학교,5057671737.0,5360040315.0
2022,2,3110542,마포구청역 7번,3593484845.0,3301986697.0
2022,2,3110543,중암중학교,10203983.0,16182936.0
2022,2,3110544,망리단길,19330524303.0,15412939973.0
2022,2,3110545,마포구청역 1번,8276238691.0,7018397745.0
2022,2,3110546,양화대교북단,2285359408.0,1888815785.0
2022,2,3110547,KB국민은행 망원동지점,4447350917.0,3697435282.0
2022,2,3110548,마포구청역 4번,1815713963.0,1505312381.0
2022,2,3110549,새터산,1798543924.0,1937703372.0
2022,2,3110550,합정역 8번,11955452544.0,8834228594.0
2022,2,3110551,성서초등학교,2874248207.0,2409625172.0
2022,2,3110552,성미산체육관,7013474795.0,6410418031.0
2022,2,3110553,가좌역 2번,903288845.0,804818754.0
2022,2,3110554,망원역 1번,2558815567.0,2481001912.0
2022,2,3110555,홍익지구대,1031000601.0,709328283.0
2022,2,3110557,홍대부속여중고앞,3259311780.0,2262785178.0
2022,2,3110558,경성고등학교,12668335810.0,9383749420.0
2022,2,3110559,성산중학교,9162452723.0,8812842162.0
2022,2,3110560,마포FM,365440671.0,340250719.0
2022,2,3110561,상수역 4번,3540891385.0,2930211570.0
2022,2,3110562,연트럴파크(연남동주민센터),2853001339.0,2184528502.0
2022,2,3110563,상수역 3번,1025109472.0,1473615050.0
2022,2,3110564,홍대입구역 3번,9186129812.0,5630659440.0
2022,2,3110565,홍익대,1348067012.0,1272298633.0
2022,2,3110566,경의선책거리,14026307978.0,12487434489.0
2022,2,3110567,광흥창역 6번,265446188.0,255097608.0
2022,2,3110568,광흥창역 1번,1754833616.0,1820994860.0
2022,2,3110569,홍대땡땡거리,4306198548.0,3131314570.0
2022,2,3110570,KB국민은행 서강지점,826825377.0,886964945.0
2022,2,3110571,신수동주민센터,568710009.0,801714347.0
2022,2,3110572,서강대역 1번,6367220657.0,5573479569.0
2022,2,3110573,신촌역 6번,214875207.0,71694083.0
2022,2,3110575,대흥동주민센터,345512574.0,195016108.0
2022,2,3110576,대흥역 3번,10629790925.0,8411053230.0
2022,2,3110577,용강동주민센터,4509722085.0,3436374194.0
2022,2,3110578,대흥역 2번,7892672244.0,7405863173.0
2022,2,3110579,마포역 4번,484890669.0,322894177.0
2022,2,3110580,양원초등학교,193397600.0,174789109.0
2022,2,3110582,이대역 5번,3013138486.0,2881522207.0
2022,2,3110583,공덕래미안3차아파트,1456663031.0,1067450559.0
2022,2,3110584,아현역 4번,6296125696.0,4573215349.0
2022,2,3110585,마포경찰서,65186818.0,62762850.0
2022,2,3110586,서울서부지방법원,5514005285.0,4788876502.0
2022,2,3110587,공덕동주민센터,811025538.0,773513510.0
2022,2,3110588,한겨레신문사,808648765.0,723698133.0
2022,2,3110589,애오개역 3번,416029287.0,364203641.0
2022,2,3110590,만리재,1597642080.0,1596822326.0
2022,2,3110591,충정로역 6번,6467313733.0,5801740112.0
2022,2,3110592,서울금융고등학교,375194513.0,211022775.0
2022,2,3110593,신월3동주민센터,4352304229.0,3233238191.0
2022,2,3110594,신월중학교,1031314680.0,473570492.0
2022,2,3110595,메디힐병원,6521324549.0,3179751061.0
2022,2,3110596,서서울호수공원,892075527.0,1530232678.0
2022,2,3110597,신월1동주민센터,4591416739.0,4007495071.0
2022,2,3110598,신월문화체육센터,4632683500.0,4024011596.0
2022,2,3110599,신월1파출소,1403916029.0,1829198332.0
2022,2,3110600,신월7동주민센터,4859221351.0,4487372890.0
2022,2,3110601,신월1동우편취급국,4451826908.0,4603168498.0
2022,2,3110602,신월시영아파트중문,220271369.0,310864756.0
2022,2,3110603,지향초등학교,3537985702.0,3098061671.0
2022,2,3110604,신월4동주민센터,3041978052.0,2055147832.0
2022,2,3110605,목동센트럴아이파크앞,1553976329.0,915523290.0
2022,2,3110606,신한은행 신월동지점,8189232426.0,5933217055.0
2022,2,3110607,금빛새마을금고본점,839435223.0,99915911.0
2022,2,3110608,신월2동주민센터,1496808758.0,3381011594.0
2022,2,3110609,신정네거리역 2번,308463581.0,367906248.0
2022,2,3110611,신정역 1번,1498461115.0,1304564308.0
2022,2,3110612,신정역 5번,2399636430.0,2062278967.0
2022,2,3110613,신정네거리역 4번,630939370.0,628787468.0
2022,2,3110614,목동로데오거리,3571520529.0,2712845410.0
2022,2,3110615,신서초등학교,3987446600.0,3362950378.0
2022,2,3110616,양목초등학교,153049762.0,97085927.0
2022,2,3110617,등촌역 4번,137843782.0,125434438.0
2022,2,3110618,강서고등학교,1845581653.0,1923241963.0
2022,2,3110619,목4동주민센터,1746394661.0,1534439229.0
2022,2,3110620,목동보건지소,5621270911.0,5524346500.0
2022,2,3110621,목동역 5번,4873956510.0,3478394888.0
2022,2,3110622,달마을공원,2730283514.0,2292995496.0
2022,2,3110624,목동문화체육센터,956757414.0,1124098280.0
2022,2,3110625,신정2동주민센터,11015911369.0,9092555145.0
2022,2,3110626,양화초등학교,977226512.0,1034562087.0
2022,2,3110627,신정롯데캐슬아파트,8965227849.0,7128817408.0
2022,2,3110628,신목동역,602364.0,1172343.0
2022,2,3110629,송정역 4번,63722459.0,42717894.0
2022,2,3110630,공항시장역 1번,5217423310.0,3867394983.0
2022,2,3110631,방화초등학교,779129779.0,755061668.0
2022,2,3110632,방화역 3번,4374085788.0,3457356597.0
2022,2,3110633,개화산역 1번,1582909777.0,1167207557.0
2022,2,3110634,송정역 3번,8512690741.0,8210206997.0
2022,2,3110635,공항시장역 3번,493777551.0,307266254.0
2022,2,3110636,방화역 2번,4781301341.0,4486186989.0
2022,2,3110637,송정역 2번,582673127.0,563119439.0
2022,2,3110638,신방화역 2번,13004167937.0,11721561113.0
2022,2,3110639,신방화역 8번,1911367510.0,1524857018.0
2022,2,3110640,방화역 1번,6224656953.0,4838731968.0
2022,2,3110641,공항고등학교,1118493795.0,645424617.0
2022,2,3110643,강서구다솔마을,11431877728.0,7158270901.0
2022,2,3110644,신광명마을,1181660757.0,1261084953.0
2022,2,3110645,우장산역 4번,11802556809.0,12280766367.0
2022,2,3110646,푸른들청소년도서관,8805606522.0,7328260828.0
2022,2,3110647,화곡역 5번,2977972987.0,2980651032.0
2022,2,3110649,우장산역 1번,7819153784.0,6352574250.0
2022,2,3110650,우장산힐스테이트,1221890163.0,1196985826.0
2022,2,3110651,화원중학교,6289248827.0,4675940335.0
2022,2,3110652,양천향교역 2번,2216347856.0,1906279049.0
2022,2,3110653,화곡역 2번,2020213618.0,1898254664.0
2022,2,3110654,까치산역 4번,9137266738.0,7806856987.0
2022,2,3110655,발산역 5번,6614253747.0,5659834686.0
2022,2,3110656,까치산역 3번,14334251067.0,10400763516.0
2022,2,3110657,양천향교역 5번,14488932721.0,11757947581.0
2022,2,3110658,화곡초등학교,3199957388.0,2673176284.0
2022,2,3110659,화곡역 4번,8972011881.0,9672235355.0
2022,2,3110660,등촌3동주민센터,27292718098.0,23040420819.0
2022,2,3110661,강서새말어린이공원,366107608.0,345771317.0
2022,2,3110662,까치산역 1번,4733558725.0,4354144418.0
2022,2,3110663,우장산롯데캐슬아파트앞,2751786077.0,3300781712.0
2022,2,3110664,강서구청옆,1272114079.0,616089266.0
2022,2,3110665,곰달래도서관,4289372274.0,4979361533.0
2022,2,3110666,KC대학교,3711225241.0,3608440198.0
2022,2,3110668,화곡2동주민센터,5225200833.0,5142413978.0
2022,2,3110670,신곡초등학교,1615808715.0,1478144714.0
2022,2,3110671,등촌1동주민센터,22042923454.0,23343448989.0
2022,2,3110672,백석중학교,34674267.0,63704283.0
2022,2,3110673,뜸부기어린이공원,4420292678.0,4554718544.0
2022,2,3110675,화곡4동주민센터,1286368404.0,1262009390.0
2022,2,3110676,등촌역 7번,687455838.0,643376742.0
2022,2,3110677,등촌역 1번,117332433.0,108999208.0
2022,2,3110678,염창무학아파트,786510875.0,585337990.0
2022,2,3110679,염창역 2번,1832653619.0,1450064423.0
2022,2,3110680,온수역 5번(온수산업단지),2440686955.0,1928161028.0
2022,2,3110681,온수역 1번,195741498.0,193408537.0
2022,2,3110683,오류고등학교,1274973571.0,1531285046.0
2022,2,3110684,서울공연예술고등학교,1082820927.0,913860125.0
2022,2,3110686,수궁동주민센터,2940155038.0,2283906212.0
2022,2,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",304229114.0,261848772.0
2022,2,3110688,오류지구대,1119889097.0,1079994340.0
2022,2,3110689,오류동역 3번,2165702463.0,2366222521.0
2022,2,3110690,오류2동버들시장,9480009575.0,7510106288.0
2022,2,3110691,개봉중학교,3343536658.0,3147652371.0
2022,2,3110692,큰굴다리,538351461.0,300769622.0
2022,2,3110693,오류동역 4번,378115020.0,248170258.0
2022,2,3110694,세곡초등학교,2867504146.0,3125392064.0
2022,2,3110695,개봉1동주민센터,8190215690.0,8299365961.0
2022,2,3110696,오류동역 1번,704589761.0,561953215.0
2022,2,3110697,개봉3동주민센터,881296050.0,997633616.0
2022,2,3110698,개웅초등학교(개웅중학교),841937151.0,586826538.0
2022,2,3110699,덕의초등학교,1415059893.0,1506323210.0
2022,2,3110700,고척초등학교,1187828326.0,1362461058.0
2022,2,3110701,고척동성당,3406902750.0,3234149956.0
2022,2,3110702,개봉초등학교,774131189.0,615165230.0
2022,2,3110703,개봉역,10343937708.0,8657851006.0
2022,2,3110706,그라운드 고척,8714512371.0,6167390162.0
2022,2,3110707,구로창업지원센터,2184125189.0,2258605120.0
2022,2,3110708,화원어린이공원,157554019.0,151086962.0
2022,2,3110709,구로119안전센터,1449437322.0,1211966578.0
2022,2,3110710,남구로역 3번,9058867718.0,7966688136.0
2022,2,3110711,구로초등학교,2807847689.0,2209602275.0
2022,2,3110712,남구로역 5번,3746226588.0,3144265156.0
2022,2,3110713,구로보건소,8250317176.0,7722622114.0
2022,2,3110714,구로4동주민센터,16532886580.0,14546385201.0
2022,2,3110715,구로구민회관,1222575.0,998334.0
2022,2,3110716,구로나눔길,3161152882.0,3515524015.0
2022,2,3110717,남구로역 2번,10641658001.0,10163998005.0
2022,2,3110718,한국SGI본부,12069860993.0,8904166181.0
2022,2,3110719,영서중학교,37712772.0,39139835.0
2022,2,3110720,대림역 2번,4379045572.0,3348025470.0
2022,2,3110721,가리봉파출소,728728134.0,735674229.0
2022,2,3110722,G타워,2117802447.0,1981052347.0
2022,2,3110723,가산디지털단지역 1번 출입구,1489737278.0,956895023.0
2022,2,3110724,금천구립가산도서관,713704813.0,702034414.0
2022,2,3110725,가산동주민센터,10501973946.0,8888200877.0
2022,2,3110726,금천철쭉어린이공원(금하마을),618604765.0,609872692.0
2022,2,3110727,독산역 1번 출입구,2364173185.0,1572030756.0
2022,2,3110728,두산초등학교,2666731264.0,2208943304.0
2022,2,3110729,가산동우체국,4259081422.0,3411143092.0
2022,2,3110730,서울축산농협 독산역지점(독산파출소),11106251404.0,11042175020.0
2022,2,3110731,금천구청역 1번 출입구,4750640284.0,3019262617.0
2022,2,3110732,가산초등학교(세일중학교),4145620407.0,3855451296.0
2022,2,3110733,금천어울림복지센터,424050237.0,337063603.0
2022,2,3110735,말미고개,2754602917.0,3347717904.0
2022,2,3110736,독산119안전센터,3940111476.0,3071542985.0
2022,2,3110737,금천세무서,1414636071.0,1181145645.0
2022,2,3110738,문성초등학교,9390471450.0,7348878065.0
2022,2,3110739,시흥3동 우편취급국,101002426.0,105104622.0
2022,2,3110740,금천해태공원,2135183386.0,1590554527.0
2022,2,3110741,독산2동주민센터,4472927274.0,3576499543.0
2022,2,3110742,KT금천빌딩(금천구시설관리공단),1770127058.0,1656375712.0
2022,2,3110743,시흥초등학교(시흥1동우체국),2747969656.0,2324232374.0
2022,2,3110744,독산동성당,6699910661.0,6062246878.0
2022,2,3110745,독산동정훈단지,6792931543.0,7134860581.0
2022,2,3110746,금천금빛공원(은행나무사거리서측),2359383644.0,1748425501.0
2022,2,3110747,석수역 1번 출입구,1746882384.0,1132703025.0
2022,2,3110748,백산초등학교,1773736132.0,1624702591.0
2022,2,3110749,금산초등학교(금천고등학교),5748479285.0,5152007519.0
2022,2,3110750,시흥4동주민센터(서울신흥초등학교),5979490788.0,4928146715.0
2022,2,3110751,난곡중학교,1356538162.0,1287458594.0
2022,2,3110752,한울중학교,7497801769.0,6695916594.0
2022,2,3110753,시흥동 은행나무사거리,9779582000.0,8745469508.0
2022,2,3110754,삼성산자연공원(서울금천초등학교),2936551490.0,1630530876.0
2022,2,3110755,동일여자고등학교,4155786726.0,4669578656.0
2022,2,3110756,문래중학교,732354988.0,910615197.0
2022,2,3110757,양평역 2번,8359280551.0,4811520521.0
2022,2,3110758,문래소공원,823784856.0,740062936.0
2022,2,3110760,선유도역 6번,5484834523.0,3872507195.0
2022,2,3110762,선유도역 1번,46274484882.0,46249329638.0
2022,2,3110765,문래동사거리,413078766.0,384170802.0
2022,2,3110766,대림역 5번,2440629728.0,2312746076.0
2022,2,3110768,도림2동유수지내체육시설,652257785.0,52793188.0
2022,2,3110769,대림차이나타운(대림역 12번),1316431394.0,840494775.0
2022,2,3110770,영등포구청역 6번,1115053448.0,1137482825.0
2022,2,3110771,대림역 11번,42379423.0,9204430.0
2022,2,3110772,신우어린이공원,5373516469.0,1286901018.0
2022,2,3110774,당산반도유보라팰리스아파트,1221289150.0,890815747.0
2022,2,3110775,대동초등학교,1851637653.0,1452939318.0
2022,2,3110776,도신초등학교,7968758929.0,8882694229.0
2022,2,3110777,구로세무서,279979805.0,199420750.0
2022,2,3110778,구로디지털단지역 4번,7002498164.0,5305688842.0
2022,2,3110780,신길대성유니드아파트,4434934650.0,3640854188.0
2022,2,3110781,대림한신아파트,1404937207.0,2111877408.0
2022,2,3110782,영등포시장역 4번,691088795.0,612983767.0
2022,2,3110783,영등포시장역 1번,3511841355.0,3099688932.0
2022,2,3110784,신대림초등학교,92337673.0,27251487.0
2022,2,3110785,영등포푸르지오아파트,2461100767.0,2244125798.0
2022,2,3110786,당산역 8번,249465360.0,263637365.0
2022,2,3110787,신길3동주민센터,5225064914.0,4451853337.0
2022,2,3110788,영등포시장역 3번,19489225488.0,19306637013.0
2022,2,3110789,대림성모병원,12785396410.0,12151973614.0
2022,2,3110790,대림1동주민센터,3679454456.0,5395010814.0
2022,2,3110791,신풍역 3번,490504214.0,469986114.0
2022,2,3110792,영등포역 2번,4430400441.0,4946472139.0
2022,2,3110794,영동초등학교,1770310707.0,1013435580.0
2022,2,3110795,도림초등학교,94134308.0,129547274.0
2022,2,3110796,한림대학교한강성심병원,973062916.0,752621322.0
2022,2,3110798,신풍역 2번,405272320.0,290892428.0
2022,2,3110799,영등포본동주민센터,77156776.0,89022215.0
2022,2,3110800,영등포동성당,463128543.0,328042586.0
2022,2,3110802,신길동홍어거리,561177771.0,617323306.0
2022,2,3110803,신길2동우편취급국,4454463375.0,1775897266.0
2022,2,3110804,신풍역 1번,4322670112.0,2934862043.0
2022,2,3110805,신길새마을금고신길4동지점,74104673.0,77722861.0
2022,2,3110807,신길역 3번,1805443333.0,1199165499.0
2022,2,3110809,장훈고등학교,2005365972.0,1746156976.0
2022,2,3110810,영신초등학교,10734595928.0,9141316414.0
2022,2,3110811,보라매역 4번,1816107409.0,1535573479.0
2022,2,3110812,신길6동주민센터,5950099185.0,4798854175.0
2022,2,3110813,보라매역 6번,3392115766.0,3356804100.0
2022,2,3110814,서울지방병무청,4861219825.0,4164083708.0
2022,2,3110815,공군호텔,7825593460.0,7523690957.0
2022,2,3110816,대방역 6번,950816890.0,953028443.0
2022,2,3110817,대방역 4번,659304785.0,545389667.0
2022,2,3110818,신대방역 3번,165038902.0,
2022,2,3110819,신대방역 4번,6963363202.0,6216580305.0
2022,2,3110820,성남고등학교,4193010027.0,3583601150.0
2022,2,3110821,보라매역 2번,2037480351.0,1580091436.0
2022,2,3110822,신대방삼거리역 4번(대림초등학교),60745225.0,293414771.0
2022,2,3110823,신대방삼거리역 3번,886597027.0,732437059.0
2022,2,3110824,대방역 3번,1577827190.0,1305070906.0
2022,2,3110825,신대방삼거리역 1번,873418703.0,785427009.0
2022,2,3110826,장승배기역 4번,5624393857.0,5580871857.0
2022,2,3110827,NH농협은행 상도동지점,3576690374.0,2959480032.0
2022,2,3110828,노량진역 6번,3437050439.0,2693194067.0
2022,2,3110829,장승배기역 5번,41597260.0,276548589.0
2022,2,3110830,상도초등학교,332825689.0,201283161.0
2022,2,3110831,상도4동주민센터,1355089788.0,1130365107.0
2022,2,3110832,노량진초등학교,1658372920.0,1429371559.0
2022,2,3110833,상도역 2번,734056241.0,506304921.0
2022,2,3110835,상도역 1번,488548188.0,1063891555.0
2022,2,3110836,상도역 5번,17613356144.0,15701079330.0
2022,2,3110837,숭실대입구역 1번,8417747160.0,6911960060.0
2022,2,3110838,상도1동주민센터앞,1219750990.0,1186864572.0
2022,2,3110839,숭실대입구역 4번,5693212300.0,4337550061.0
2022,2,3110840,중앙대학교,8301846702.0,5975318661.0
2022,2,3110841,중대부중,15118953.0,15450833.0
2022,2,3110842,흑리단길,6637159893.0,4748357440.0
2022,2,3110843,사당5동주민센터,627507231.0,533854900.0
2022,2,3110845,사당종합체육관,133049942.0,148033580.0
2022,2,3110846,남성역 1번,9492519826.0,7700750748.0
2022,2,3110848,양지어린이공원,2362875484.0,1650896321.0
2022,2,3110849,이수역 10번,1362695231.0,1024559490.0
2022,2,3110850,사당역 10번,13302916800.0,10607103045.0
2022,2,3110851,경문고등학교(동작동성당),360548382.0,312039922.0
2022,2,3110852,이수역 9번,3079039943.0,2942316964.0
2022,2,3110853,KT구로지사,2011275918.0,1756805030.0
2022,2,3110854,조원동주민센터,672093250.0,272991361.0
2022,2,3110855,신대방역 2번,14863525467.0,11830048577.0
2022,2,3110856,미성초등학교,5723050708.0,3748417111.0
2022,2,3110857,미성동주민센터,2256530880.0,1760541627.0
2022,2,3110858,신대방역 1번,1473801266.0,1262355526.0
2022,2,3110859,난향초등학교,1118307225.0,459202948.0
2022,2,3110860,호림박물관(성보고등학교),2568509499.0,2228307875.0
2022,2,3110861,관악구신사동주민센터,15271976424.0,15866010400.0
2022,2,3110862,난곡초등학교(난곡동벽화마을),1990086268.0,1839366759.0
2022,2,3110863,난우초등학교,3296620782.0,2564961893.0
2022,2,3110864,신림우방아파트,1861815365.0,1693386021.0
2022,2,3110865,남강고등학교(남강중학교),11975672315.0,10509889580.0
2022,2,3110866,난우중학교,1295326351.0,626324642.0
2022,2,3110867,국제신학대학원대학교(남서울중학교),953316330.0,970677682.0
2022,2,3110868,남부초등학교,1397903949.0,1167606168.0
2022,2,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",10992720686.0,8282931216.0
2022,2,3110871,신원동주민센터,2454278618.0,2171843377.0
2022,2,3110872,신림초등학교,352374280.0,231758262.0
2022,2,3110873,당곡중학교,4936088370.0,4408967962.0
2022,2,3110874,원신초등학교(구세군관악영문교회),540367754.0,517710828.0
2022,2,3110875,보라매동주민센터(당곡고등학교),145161649.0,153054714.0
2022,2,3110876,서원동주민센터(신관중학교),1487348975.0,1448816377.0
2022,2,3110877,신림역 8번,12735366265.0,10780831588.0
2022,2,3110878,미림여고,75416819.0,51007546.0
2022,2,3110879,신림현대아파트,839968254.0,682511499.0
2022,2,3110880,신림역 1번,514275775.0,405275242.0
2022,2,3110881,구립대학경로당(관악산샘말공원),11707993911.0,9461130628.0
2022,2,3110882,신성초등학교,2900602930.0,2843647726.0
2022,2,3110883,은천초등학교(은천교앞),6848601552.0,7333323891.0
2022,2,3110884,봉천역 4번(봉천110안전센터),2091461179.0,1743677925.0
2022,2,3110885,영락고등학교,3318762308.0,2856402485.0
2022,2,3110886,관악해태어린이공원,3555508922.0,3309525470.0
2022,2,3110887,서울산업정보학교(서울삼성초등학교),4529192.0,10738703.0
2022,2,3110888,청룡동주민센터,2134270774.0,2368820731.0
2022,2,3110889,봉천역 6번,317938770.0,349099549.0
2022,2,3110890,봉천역 1번(관악초등학교),1458634999.0,1451227708.0
2022,2,3110891,구암초등학교,1655779420.0,1729442508.0
2022,2,3110892,관악구 중앙길,13221021388.0,12354230396.0
2022,2,3110893,관악소방서(문영여고),510963039.0,386042166.0
2022,2,3110895,샤로수길,14862543937.0,13602314048.0
2022,2,3110896,관악우성아파트,1703858519.0,1706392785.0
2022,2,3110897,서울대입구역 8번,1191188836.0,1426994145.0
2022,2,3110899,낙성대역 5번(관악중학교),994051766.0,999730321.0
2022,2,3110900,낙성대역 1번(관악구민 종합체육센터),3514084451.0,3174726818.0
2022,2,3110901,인헌고등학교(인헌중학교),3271476019.0,3205575433.0
2022,2,3110902,사당역 4번,11301659445.0,9711773866.0
2022,2,3110903,방배아이파크아파트,5787590606.0,5431101427.0
2022,2,3110904,이수역 5번,1747633184.0,1458498862.0
2022,2,3110905,방배노인종합복지관(이수중학교),465826855.0,404588052.0
2022,2,3110906,서문여고,77507059.0,152946716.0
2022,2,3110907,방배초등학교,4264699268.0,2959199656.0
2022,2,3110908,구반포역,1407336736.0,1562835193.0
2022,2,3110910,내방역 5번,1399363295.0,1558581402.0
2022,2,3110912,방배동사이길,6025437221.0,5105073639.0
2022,2,3110913,방현초등학교(방배119안전센터),14290693796.0,14329702962.0
2022,2,3110915,서래초등학교,1498640000.0,1294193642.0
2022,2,3110916,내방역 4번,2823589751.0,2195528581.0
2022,2,3110918,방배역 3번,1403862096.0,890617332.0
2022,2,3110919,내방역 8번,274204327.0,251853816.0
2022,2,3110921,서울프랑스학교,3027695791.0,2547133691.0
2022,2,3110922,내방역 1번,221781211.0,54252483.0
2022,2,3110924,반포4동주민센터(몽마르뜨공원),1394968144.0,807913307.0
2022,2,3110925,서초중학교,825121739.0,928543807.0
2022,2,3110926,신중초등학교,452898082.0,404640378.0
2022,2,3110929,남부터미널역 1번,1411447290.0,435619932.0
2022,2,3110930,서초동성당,1310826697.0,1193583314.0
2022,2,3110931,삼성전자서울R&D(서울우면초등학교),575878033.0,752946579.0
2022,2,3110932,서울시인재개발원,120101035.0,255922617.0
2022,2,3110934,우면주공아파트,3177658695.0,3421493949.0
2022,2,3110935,한전아트센터,51647520.0,
2022,2,3110936,더케이호텔(양재리본타워2단지아파트),3607587056.0,3512980570.0
