"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20223","11","서울시","CS200013","기타법무서비스","1615","1615","1","11","2","31","0"
"20223","11","서울시","CS200016","당구장","3728","3775","3","114","5","201","47"
"20223","11","서울시","CS200018","볼링장","138","138","1","2","2","3","0"
"20223","11","서울시","CS200035","게스트하우스","910","925","1","7","5","46","15"
"20223","11","서울시","CS200044","여행사","5759","5766","1","26","1","67","7"
"20223","11","서울시","CS300005","주류도매","1019","1022","4","45","2","19","3"
"20223","11","서울시","CS300021","문구","3939","4324","1","51","1","61","385"
"20223","11","서울시","CS300023","미용재료","1791","1797","2","32","2","44","6"
"20223","11","서울시","CS300025","자전거 및 기타운송장비","828","828","1","7","1","10","0"
"20223","11","서울시","CS300040","재생용품 판매점","1177","1177","0","0","1","17","0"
"20223","11","서울시","CS300042","주유소","968","969","1","8","2","18","1"
"20223","11","서울시","CS200002","외국어학원","4233","4570","11","482","2","97","337"
"20223","11","서울시","CS200010","변호사사무소","3779","3780","1","37","2","77","1"
"20223","11","서울시","CS200019","PC방","1161","1233","1","11","8","95","72"
"20223","11","서울시","CS200024","스포츠클럽","2483","2613","0","3","3","68","130"
"20223","11","서울시","CS300004","핸드폰","5068","5114","0","13","4","191","46"
"20223","11","서울시","CS300006","미곡판매","2997","3002","0","13","2","61","5"
"20223","11","서울시","CS300008","수산물판매","4932","4935","0","15","2","106","3"
"20223","11","서울시","CS300026","완구","1018","1030","3","32","2","18","12"
"20223","11","서울시","CS300031","가구","3400","3403","1","32","2","73","3"
"20223","11","서울시","CS100009","호프-간이주점","7763","8945","3","254","5","468","1182"
"20223","11","서울시","CS200009","동물병원","897","909","1","6","1","7","12"
"20223","11","서울시","CS200032","가전제품수리","2630","2630","1","29","2","39","0"
"20223","11","서울시","CS200042","통번역서비스","1295","1299","0","3","2","23","4"
"20223","11","서울시","CS200046","의류임대","517","519","0","0","3","13","2"
"20223","11","서울시","CS300001","슈퍼마켓","12440","12850","4","490","3","379","410"
"20223","11","서울시","CS300003","컴퓨터및주변장치판매","10013","10021","1","55","1","133","8"
"20223","11","서울시","CS300015","가방","3102","3110","2","68","2","70","8"
"20223","11","서울시","CS300017","시계및귀금속","5363","5427","1","36","1","69","64"
"20223","11","서울시","CS300027","섬유제품","3736","3749","3","97","2","63","13"
"20223","11","서울시","CS100008","분식전문점","12187","14706","5","741","4","617","2519"
"20223","11","서울시","CS200005","스포츠 강습","5481","5669","5","259","2","135","188"
"20223","11","서울시","CS200015","세무사사무소","5730","5731","0","12","1","44","1"
"20223","11","서울시","CS200020","전자게임장","273","275","0","0","8","23","2"
"20223","11","서울시","CS200025","자동차수리","3908","4261","1","45","2","86","353"
"20223","11","서울시","CS200034","여관","2648","2663","5","140","4","95","15"
"20223","11","서울시","CS200037","노래방","5731","5860","4","226","6","335","129"
"20223","11","서울시","CS200039","DVD방","218","220","16","34","5","10","2"
"20223","11","서울시","CS200040","녹음실","863","866","1","4","1","12","3"
"20223","11","서울시","CS300002","편의점","860","11348","3","344","4","404","10488"
"20223","11","서울시","CS300014","신발","4174","4211","1","21","3","109","37"
"20223","11","서울시","CS300020","서적","3784","3843","1","27","1","42","59"
"20223","11","서울시","CS300024","운동/경기용품","4115","4122","2","92","2","63","7"
"20223","11","서울시","CS300036","조명용품","9143","9152","0","26","1","86","9"
"20224","11","서울시","CS100002","중식음식점","5453","5792","5","298","4","250","339"
"20224","11","서울시","CS100007","치킨전문점","2197","5744","4","214","6","315","3547"
"20224","11","서울시","CS200004","컴퓨터학원","344","347","1","4","4","13","3"
"20224","11","서울시","CS200007","치과의원","5005","5007","1","40","1","41","2"
"20224","11","서울시","CS200011","변리사사무소","759","762","0","0","1","7","3"
"20224","11","서울시","CS200012","법무사사무소","2451","2451","2","52","1","29","0"
"20224","11","서울시","CS200014","회계사사무소","976","976","1","11","1","7","0"
"20224","11","서울시","CS200031","세탁소","4336","5300","2","103","2","98","964"
"20224","11","서울시","CS200045","비디오/서적임대","192","242","2","5","2","5","50"
"20224","11","서울시","CS300007","육류판매","6516","6541","2","103","3","169","25"
"20224","11","서울시","CS300012","한복점","525","525","2","10","2","10","0"
"20224","11","서울시","CS300028","화초","5257","5263","3","151","2","89","6"
"20224","11","서울시","CS300029","애완동물","2236","2287","7","149","2","53","51"
"20224","11","서울시","CS300030","중고가구","140","143","0","0","1","1","3"
"20224","11","서울시","CS300034","악기","827","827","1","9","1","4","0"
"20224","11","서울시","CS300039","모터사이클및부품","631","632","0","0","2","13","1"
"20224","11","서울시","CS100006","패스트푸드점","3485","6178","3","197","4","242","2693"
"20224","11","서울시","CS200001","일반교습학원","14179","15450","1","116","3","388","1271"
"20224","11","서울시","CS200017","골프연습장","1652","1745","3","51","2","32","93"
"20224","11","서울시","CS200021","기타오락장","1280","1310","9","112","3","40","30"
"20224","11","서울시","CS200026","자동차미용","1534","1569","2","32","2","34","35"
"20224","11","서울시","CS200028","미용실","17711","18924","2","391","2","351","1213"
"20224","11","서울시","CS200029","네일숍","3772","3838","0","0","3","103","66"
"20224","11","서울시","CS200030","피부관리실","6912","7100","7","484","3","175","188"
"20224","11","서울시","CS200033","부동산중개업","33824","33833","0","27","2","727","9"
"20224","11","서울시","CS200038","독서실","2353","2669","5","119","5","141","316"
"20224","11","서울시","CS200047","가정용품임대","669","670","0","0","1","7","1"
"20224","11","서울시","CS300009","청과상","7072","7096","1","69","2","137","24"
"20224","11","서울시","CS300011","일반의류","40374","40497","1","482","2","800","123"
"20224","11","서울시","CS300013","유아의류","5765","5779","0","16","2","131","14"
"20224","11","서울시","CS300018","의약품","8651","9182","2","171","1","115","531"
"20224","11","서울시","CS300022","화장품","16239","17374","2","362","3","432","1135"
"20224","11","서울시","CS300033","철물점","3059","3069","2","56","1","31","10"
"20224","11","서울시","CS100003","일식음식점","6458","7138","5","321","4","267","680"
"20224","11","서울시","CS100005","제과점","4185","6034","4","219","3","176","1849"
"20224","11","서울시","CS200003","예술학원","7551","7885","2","183","2","167","334"
"20224","11","서울시","CS200008","한의원","3766","3766","1","44","1","42","0"
"20224","11","서울시","CS200022","복권방","660","661","0","0","1","7","1"
"20224","11","서울시","CS300016","안경","1961","2477","1","31","1","28","516"
"20224","11","서울시","CS300019","의료기기","2439","2453","0","6","1","25","14"
"20224","11","서울시","CS300035","인테리어","5192","5203","2","79","1","69","11"
"20224","11","서울시","CS300038","자동차부품","3221","3244","0","14","1","24","23"
"20224","11","서울시","CS300043","전자상거래업","64200","64349","0","71","3","2095","149"
"20224","11","서울시","CS100001","한식음식점","55631","61173","3","1916","4","2367","5542"
"20224","11","서울시","CS100004","양식음식점","8421","9116","5","416","3","312","695"
"20224","11","서울시","CS200006","일반의원","9606","9647","1","124","1","85","41"
"20224","11","서울시","CS200023","통신기기수리","607","609","2","11","1","8","2"
"20224","11","서울시","CS200027","모터사이클수리","692","693","3","17","3","18","1"
"20224","11","서울시","CS200036","고시원","436","438","0","0","7","30","2"
"20224","11","서울시","CS200041","사진관","5245","5256","2","109","1","76","11"
"20224","11","서울시","CS200043","건축물청소","3553","3616","0","7","2","54","63"
"20224","11","서울시","CS300010","반찬가게","9328","9498","3","285","2","206","170"
"20224","11","서울시","CS300032","가전제품","4001","4011","1","39","1","29","10"
"20224","11","서울시","CS300037","중고차판매","748","753","1","4","1","7","5"
"20224","11","서울시","CS300041","예술품","2015","2018","3","50","1","12","3"
"20224","11","서울시","CS100010","커피-음료","17002","23047","6","1322","4","892","6045"
"20224","11","서울시","CS200013","기타법무서비스","1600","1600","0","7","1","22","0"
"20224","11","서울시","CS200016","당구장","3717","3763","4","162","5","174","46"
"20224","11","서울시","CS200018","볼링장","137","137","2","2","2","3","0"
"20224","11","서울시","CS200035","게스트하우스","891","906","1","5","3","24","15"
"20224","11","서울시","CS200044","여행사","5736","5743","1","40","1","63","7"
"20224","11","서울시","CS300005","주류도매","1046","1049","4","41","1","14","3"
"20224","11","서울시","CS300021","문구","3961","4348","2","82","1","58","387"
"20224","11","서울시","CS300023","미용재료","1777","1783","1","19","2","33","6"
"20224","11","서울시","CS300025","자전거 및 기타운송장비","825","825","1","7","1","10","0"
"20224","11","서울시","CS300040","재생용품 판매점","1170","1170","0","2","1","9","0"
"20224","11","서울시","CS300042","주유소","966","967","1","6","1","8","1"
"20224","11","서울시","CS200002","외국어학원","4584","4958","10","485","2","97","374"
"20224","11","서울시","CS200010","변호사사무소","3744","3745","1","27","2","62","1"
"20224","11","서울시","CS200019","PC방","1104","1170","2","19","7","82","66"
"20224","11","서울시","CS200024","스포츠클럽","2418","2544","0","7","3","76","126"
"20224","11","서울시","CS300004","핸드폰","4941","4986","0","15","3","143","45"
"20224","11","서울시","CS300006","미곡판매","2975","2980","1","15","1","37","5"
"20224","11","서울시","CS300008","수산물판매","4868","4871","0","13","2","77","3"
"20224","11","서울시","CS300026","완구","1021","1035","2","18","1","13","14"
"20224","11","서울시","CS300031","가구","3380","3383","1","24","1","44","3"
"20224","11","서울시","CS100009","호프-간이주점","7683","8854","3","273","4","364","1171"
"20224","11","서울시","CS200009","동물병원","902","914","1","10","1","5","12"
"20224","11","서울시","CS200032","가전제품수리","2639","2639","2","47","1","38","0"
"20224","11","서울시","CS200042","통번역서비스","1279","1283","0","1","1","17","4"
"20224","11","서울시","CS200046","의류임대","508","510","0","0","2","9","2"
"20224","11","서울시","CS300001","슈퍼마켓","12692","13100","4","557","2","307","408"
"20224","11","서울시","CS300003","컴퓨터및주변장치판매","9995","10003","1","65","1","83","8"
"20224","11","서울시","CS300015","가방","3107","3115","2","64","2","59","8"
"20224","11","서울시","CS300017","시계및귀금속","5346","5410","1","51","1","68","64"
"20224","11","서울시","CS300027","섬유제품","3804","3815","3","113","1","47","11"
"20224","11","서울시","CS100008","분식전문점","12351","14823","5","700","4","583","2472"
"20224","11","서울시","CS200005","스포츠 강습","5616","5801","5","259","2","127","185"
"20224","11","서울시","CS200015","세무사사무소","5699","5700","0","17","1","48","1"
"20224","11","서울시","CS200020","전자게임장","255","257","0","0","7","18","2"
"20224","11","서울시","CS200025","자동차수리","3904","4255","1","47","1","53","351"
"20224","11","서울시","CS200034","여관","2715","2730","6","149","3","82","15"
"20224","11","서울시","CS200037","노래방","5683","5816","4","216","5","260","133"
"20224","11","서울시","CS200039","DVD방","245","247","16","40","5","13","2"
"20224","11","서울시","CS200040","녹음실","859","862","0","3","1","7","3"
"20224","11","서울시","CS300002","편의점","892","11303","3","290","3","335","10411"
"20224","11","서울시","CS300014","신발","4116","4154","1","19","2","76","38"
"20224","11","서울시","CS300020","서적","3769","3827","1","35","1","51","58"
"20224","11","서울시","CS300024","운동/경기용품","4124","4131","2","63","1","54","7"
"20224","11","서울시","CS300036","조명용품","9091","9100","0","27","1","79","9"
"20231","11","서울시","CS200033","부동산중개업","32927","32936","0","20","3","917","9"
"20231","11","서울시","CS200038","독서실","2361","2652","5","131","6","148","291"
"20231","11","서울시","CS200047","가정용품임대","652","653","0","0","3","17","1"
"20231","11","서울시","CS300009","청과상","6977","7001","1","95","3","190","24"
"20231","11","서울시","CS300011","일반의류","39669","39792","1","411","3","1116","123"
"20231","11","서울시","CS300013","유아의류","5636","5650","0","20","3","149","14"
"20231","11","서울시","CS300018","의약품","8660","9195","2","182","2","169","535"
"20231","11","서울시","CS300022","화장품","16066","17201","2","375","3","548","1135"
"20231","11","서울시","CS300033","철물점","3082","3092","2","73","2","50","10"
"20231","11","서울시","CS100003","일식음식점","6550","7216","5","325","3","247","666"
"20231","11","서울시","CS100005","제과점","4178","6003","3","180","4","211","1825"
"20231","11","서울시","CS200003","예술학원","7558","7897","3","248","3","236","339"
"20231","11","서울시","CS200008","한의원","3758","3758","2","56","2","64","0"
"20231","11","서울시","CS200022","복권방","647","648","0","2","2","15","1"
"20231","11","서울시","CS300016","안경","1963","2479","1","31","1","29","516"
"20231","11","서울시","CS300019","의료기기","2405","2418","0","2","2","37","13"
"20231","11","서울시","CS300035","인테리어","5185","5196","2","85","2","92","11"
"20231","11","서울시","CS300038","자동차부품","3189","3213","0","8","1","39","24"
"20231","11","서울시","CS300043","전자상거래업","60781","60923","0","54","6","3480","142"
"20231","11","서울시","CS100001","한식음식점","55331","60761","3","1838","4","2250","5430"
"20231","11","서울시","CS100004","양식음식점","8437","9119","4","350","4","347","682"
"20231","11","서울시","CS200006","일반의원","9668","9708","2","157","1","96","40"
"20231","11","서울시","CS200023","통신기기수리","601","601","3","19","5","27","0"
"20231","11","서울시","CS200027","모터사이클수리","703","704","3","22","2","11","1"
"20231","11","서울시","CS200036","고시원","413","415","0","0","6","23","2"
"20231","11","서울시","CS200041","사진관","5257","5268","2","121","2","109","11"
"20231","11","서울시","CS200043","건축물청소","3470","3533","0","3","2","86","63"
"20231","11","서울시","CS300010","반찬가게","9330","9496","3","274","3","276","166"
"20231","11","서울시","CS300032","가전제품","3996","4006","1","39","1","44","10"
"20231","11","서울시","CS300037","중고차판매","737","742","1","5","2","16","5"
"20231","11","서울시","CS300041","예술품","2023","2026","3","58","3","50","3"
"20231","11","서울시","CS100010","커피-음료","17174","23235","5","1216","4","1028","6061"
"20231","11","서울시","CS200013","기타법무서비스","1565","1565","0","6","3","41","0"
"20231","11","서울시","CS200016","당구장","3643","3683","3","113","5","193","40"
"20231","11","서울시","CS200018","볼링장","136","136","1","1","2","2","0"
"20231","11","서울시","CS200035","게스트하우스","865","879","0","1","3","28","14"
"20231","11","서울시","CS200044","여행사","5691","5697","1","46","2","92","6"
"20231","11","서울시","CS300005","주류도매","1051","1054","2","21","2","16","3"
"20231","11","서울시","CS300021","문구","3944","4327","1","62","2","83","383"
"20231","11","서울시","CS300023","미용재료","1769","1775","2","30","2","38","6"
"20231","11","서울시","CS300025","자전거 및 기타운송장비","819","819","2","12","2","18","0"
"20231","11","서울시","CS300040","재생용품 판매점","1150","1150","0","1","2","21","0"
"20231","11","서울시","CS300042","주유소","960","961","1","6","1","12","1"
"20231","11","서울시","CS200002","외국어학원","4984","5394","11","575","3","139","410"
"20231","11","서울시","CS200010","변호사사무소","3696","3697","1","44","3","92","1"
"20231","11","서울시","CS200019","PC방","1052","1113","1","15","7","72","61"
"20231","11","서울시","CS200024","스포츠클럽","2353","2479","0","5","3","70","126"
"20231","11","서울시","CS300004","핸드폰","4770","4816","0","15","4","185","46"
"20231","11","서울시","CS300006","미곡판매","2921","2926","1","16","2","70","5"
"20231","11","서울시","CS300008","수산물판매","4777","4779","0","14","2","106","2"
"20231","11","서울시","CS300026","완구","1021","1035","2","16","2","16","14"
"20231","11","서울시","CS300031","가구","3346","3349","1","32","2","66","3"
"20231","11","서울시","CS100009","호프-간이주점","7599","8761","3","225","4","318","1162"
"20231","11","서울시","CS200009","동물병원","905","917","1","9","1","6","12"
"20231","11","서울시","CS200032","가전제품수리","2642","2642","2","55","2","52","0"
"20231","11","서울시","CS200042","통번역서비스","1252","1256","0","2","2","29","4"
"20231","11","서울시","CS200046","의류임대","492","494","0","1","3","17","2"
"20231","11","서울시","CS300001","슈퍼마켓","12704","13116","4","461","3","445","412"
"20231","11","서울시","CS300003","컴퓨터및주변장치판매","9914","9922","1","66","2","147","8"
"20231","11","서울시","CS300015","가방","3089","3097","2","65","3","83","8"
"20231","11","서울시","CS300017","시계및귀금속","5295","5360","1","35","2","85","65"
"20231","11","서울시","CS300027","섬유제품","3824","3835","3","102","2","82","11"
"20231","11","서울시","CS100008","분식전문점","12515","14951","5","708","4","580","2436"
"20231","11","서울시","CS200005","스포츠 강습","5696","5880","4","259","3","180","184"
"20231","11","서울시","CS200015","세무사사무소","5665","5666","0","9","1","43","1"
"20231","11","서울시","CS200020","전자게임장","239","241","0","0","7","16","2"
"20231","11","서울시","CS200025","자동차수리","3901","4252","1","56","1","59","351"
"20231","11","서울시","CS200034","여관","2769","2784","5","124","3","70","15"
"20231","11","서울시","CS200037","노래방","5637","5771","3","171","4","216","134"
"20231","11","서울시","CS200039","DVD방","267","269","16","42","7","20","2"
"20231","11","서울시","CS200040","녹음실","845","848","0","1","2","15","3"
"20231","11","서울시","CS300002","편의점","917","11255","3","304","3","352","10338"
"20231","11","서울시","CS300014","신발","4010","4047","1","22","3","129","37"
"20231","11","서울시","CS300020","서적","3717","3774","1","38","2","91","57"
"20231","11","서울시","CS300024","운동/경기용품","4136","4143","2","89","2","77","7"
"20231","11","서울시","CS300036","조명용품","8997","9006","0","25","1","119","9"
"20232","11","서울시","CS100002","중식음식점","5573","5910","6","326","4","251","337"
"20232","11","서울시","CS100007","치킨전문점","2185","5615","4","212","5","273","3430"
"20232","11","서울시","CS200004","컴퓨터학원","333","335","1","2","2","8","2"
"20232","11","서울시","CS200007","치과의원","4992","4994","1","39","1","51","2"
"20232","11","서울시","CS200011","변리사사무소","749","752","0","1","0","2","3"
"20232","11","서울시","CS200012","법무사사무소","2481","2481","2","50","1","30","0"
"20232","11","서울시","CS200014","회계사사무소","974","974","1","13","1","5","0"
"20232","11","서울시","CS200031","세탁소","4298","5262","2","103","2","101","964"
"20232","11","서울시","CS200045","비디오/서적임대","190","237","3","6","5","12","47"
"20232","11","서울시","CS300007","육류판매","6376","6397","2","116","3","181","21"
"20232","11","서울시","CS300012","한복점","531","531","3","14","2","9","0"
"20232","11","서울시","CS300028","화초","5386","5392","3","184","2","109","6"
"20232","11","서울시","CS300029","애완동물","2379","2430","7","161","3","70","51"
"20232","11","서울시","CS300030","중고가구","134","137","1","1","2","3","3"
"20232","11","서울시","CS300034","악기","839","839","2","15","1","11","0"
"20232","11","서울시","CS300039","모터사이클및부품","615","616","0","1","1","7","1"
"20232","11","서울시","CS100006","패스트푸드점","3416","6061","4","246","5","285","2645"
"20232","11","서울시","CS200001","일반교습학원","13654","14908","1","120","2","312","1254"
"20232","11","서울시","CS200017","골프연습장","1683","1788","3","55","2","33","105"
"20232","11","서울시","CS200021","기타오락장","1397","1427","8","107","3","44","30"
"20232","11","서울시","CS200026","자동차미용","1545","1578","3","41","2","32","33"
"20232","11","서울시","CS200028","미용실","17868","19056","3","476","2","340","1188"
"20232","11","서울시","CS200029","네일숍","3581","3644","0","0","3","98","63"
"20232","11","서울시","CS200030","피부관리실","7717","7918","8","638","3","203","201"
"20232","11","서울시","CS200033","부동산중개업","32157","32165","0","20","2","774","8"
"20232","11","서울시","CS200038","독서실","2374","2646","5","126","5","129","272"
"20232","11","서울시","CS200047","가정용품임대","644","645","0","0","1","8","1"
"20232","11","서울시","CS300009","청과상","6932","6956","1","96","2","133","24"
"20232","11","서울시","CS300011","일반의류","39368","39487","1","521","2","821","119"
"20232","11","서울시","CS300013","유아의류","5505","5518","0","18","3","146","13"
"20232","11","서울시","CS300018","의약품","8722","9257","2","210","2","151","535"
"20232","11","서울시","CS300022","화장품","16028","17148","2","401","3","436","1120"
"20232","11","서울시","CS300033","철물점","3078","3087","2","56","2","59","9"
"20232","11","서울시","CS100003","일식음식점","6709","7350","6","438","4","292","641"
"20232","11","서울시","CS100005","제과점","4223","6036","4","221","3","187","1813"
"20232","11","서울시","CS200003","예술학원","7568","7910","3","218","3","204","342"
"20232","11","서울시","CS200008","한의원","3752","3752","1","50","2","56","0"
"20232","11","서울시","CS200022","복권방","640","641","0","0","1","5","1"
"20232","11","서울시","CS300016","안경","1973","2490","2","37","1","33","517"
"20232","11","서울시","CS300019","의료기기","2375","2388","0","1","1","32","13"
"20232","11","서울시","CS300035","인테리어","5201","5212","2","101","2","81","11"
"20232","11","서울시","CS300038","자동차부품","3167","3190","0","14","1","33","23"
"20232","11","서울시","CS300043","전자상거래업","58652","58790","0","74","4","2069","138"
"20232","11","서울시","CS100001","한식음식점","55230","60549","4","2213","4","2419","5319"
"20232","11","서울시","CS100004","양식음식점","8502","9185","5","424","4","353","683"
"20232","11","서울시","CS200006","일반의원","9723","9763","1","132","1","77","40"
"20232","11","서울시","CS200023","통신기기수리","595","596","3","18","3","19","1"
"20232","11","서울시","CS200027","모터사이클수리","706","707","3","18","2","14","1"
"20232","11","서울시","CS200036","고시원","393","395","0","1","5","20","2"
"20231","11","서울시","CS100002","중식음식점","5492","5833","4","256","4","215","341"
"20231","11","서울시","CS100007","치킨전문점","2184","5676","4","223","5","291","3492"
"20231","11","서울시","CS200004","컴퓨터학원","339","342","1","3","2","8","3"
"20231","11","서울시","CS200007","치과의원","5003","5005","1","44","1","46","2"
"20231","11","서울시","CS200011","변리사사무소","750","753","0","0","1","9","3"
"20231","11","서울시","CS200012","법무사사무소","2458","2458","2","48","2","41","0"
"20231","11","서울시","CS200014","회계사사무소","967","967","0","4","1","13","0"
"20231","11","서울시","CS200031","세탁소","4296","5261","2","85","2","124","965"
"20231","11","서울시","CS200045","비디오/서적임대","195","246","4","9","2","5","51"
"20231","11","서울시","CS300007","육류판매","6445","6466","2","107","3","182","21"
"20231","11","서울시","CS300012","한복점","524","524","3","14","3","15","0"
"20231","11","서울시","CS300028","화초","5299","5305","3","183","3","141","6"
"20231","11","서울시","CS300029","애완동물","2288","2339","5","124","3","72","51"
"20231","11","서울시","CS300030","중고가구","136","139","0","0","3","4","3"
"20231","11","서울시","CS300034","악기","836","836","2","15","1","6","0"
"20231","11","서울시","CS300039","모터사이클및부품","622","623","0","0","1","9","1"
"20231","11","서울시","CS100006","패스트푸드점","3440","6110","3","199","4","267","2670"
"20231","11","서울시","CS200001","일반교습학원","13858","15121","1","155","3","484","1263"
"20231","11","서울시","CS200017","골프연습장","1666","1764","3","55","2","36","98"
"20231","11","서울시","CS200021","기타오락장","1330","1360","7","93","3","43","30"
"20231","11","서울시","CS200026","자동차미용","1534","1569","3","44","3","44","35"
"20231","11","서울시","CS200028","미용실","17759","18957","2","408","2","375","1198"
"20231","11","서울시","CS200029","네일숍","3682","3746","0","1","3","93","64"
"20231","11","서울시","CS200030","피부관리실","7282","7479","8","580","3","201","197"
"20232","11","서울시","CS200041","사진관","5289","5300","3","133","2","97","11"
"20232","11","서울시","CS300031","가구","3303","3306","1","26","2","63","3"
"20232","11","서울시","CS100009","호프-간이주점","7514","8666","4","304","4","379","1152"
"20232","11","서울시","CS200009","동물병원","910","921","1","11","1","7","11"
"20232","11","서울시","CS200032","가전제품수리","2668","2668","3","72","2","41","0"
"20232","11","서울시","CS200042","통번역서비스","1228","1232","0","3","2","24","4"
"20232","11","서울시","CS200046","의류임대","480","482","0","0","2","9","2"
"20232","11","서울시","CS300001","슈퍼마켓","12941","13355","4","587","3","351","414"
"20232","11","서울시","CS300003","컴퓨터및주변장치판매","9882","9890","1","77","1","110","8"
"20232","11","서울시","CS300015","가방","3058","3065","1","43","2","74","7"
"20232","11","서울시","CS300017","시계및귀금속","5268","5333","1","39","1","59","65"
"20232","11","서울시","CS300027","섬유제품","3869","3881","3","102","2","57","12"
"20232","11","서울시","CS100008","분식전문점","12748","15146","5","824","4","634","2398"
"20232","11","서울시","CS200005","스포츠 강습","5820","6009","5","304","3","179","189"
"20232","11","서울시","CS200015","세무사사무소","5644","5645","0","9","0","25","1"
"20232","11","서울시","CS200020","전자게임장","217","219","0","0","11","23","2"
"20232","11","서울시","CS200025","자동차수리","3896","4243","1","39","1","47","347"
"20232","11","서울시","CS200034","여관","2802","2817","4","107","2","67","15"
"20232","11","서울시","CS200037","노래방","5579","5711","3","152","4","207","132"
"20232","11","서울시","CS200039","DVD방","305","307","16","50","5","14","2"
"20232","11","서울시","CS200040","녹음실","831","834","0","0","1","12","3"
"20232","11","서울시","CS300002","편의점","935","11269","3","332","3","323","10334"
"20232","11","서울시","CS300014","신발","3963","4001","1","36","2","84","38"
"20232","11","서울시","CS300020","서적","3694","3750","1","37","2","61","56"
"20232","11","서울시","CS300024","운동/경기용품","4160","4167","2","96","2","69","7"
"20232","11","서울시","CS300036","조명용품","8941","8950","0","20","1","71","9"
"20232","11","서울시","CS200043","건축물청소","3412","3475","0","10","2","60","63"
"20232","11","서울시","CS300010","반찬가게","9433","9596","4","362","3","253","163"
"20232","11","서울시","CS300032","가전제품","3983","3993","1","30","1","46","10"
"20232","11","서울시","CS300037","중고차판매","727","732","1","5","2","14","5"
"20232","11","서울시","CS300041","예술품","2076","2079","4","80","1","23","3"
"20232","11","서울시","CS100010","커피-음료","17699","23826","7","1588","4","1000","6127"
"20232","11","서울시","CS200013","기타법무서비스","1547","1547","1","7","2","25","0"
"20232","11","서울시","CS200016","당구장","3591","3630","3","114","5","164","39"
"20232","11","서울시","CS200018","볼링장","137","137","2","3","2","2","0"
"20232","11","서울시","CS200035","게스트하우스","849","862","1","4","2","20","13"
"20232","11","서울시","CS200044","여행사","5647","5653","1","34","1","80","6"
"20232","11","서울시","CS300005","주류도매","1076","1079","4","38","1","15","3"
"20232","11","서울시","CS300021","문구","3950","4329","1","61","1","56","379"
"20232","11","서울시","CS300023","미용재료","1769","1775","2","31","2","31","6"
"20232","11","서울시","CS300025","자전거 및 기타운송장비","820","820","2","12","1","10","0"
"20232","11","서울시","CS300040","재생용품 판매점","1137","1137","0","0","1","12","0"
"20232","11","서울시","CS300042","주유소","954","955","1","6","1","12","1"
"20232","11","서울시","CS200002","외국어학원","5340","5768","8","449","2","88","428"
"20232","11","서울시","CS200010","변호사사무소","3676","3677","2","56","2","71","1"
"20232","11","서울시","CS200019","PC방","1003","1062","1","14","6","64","59"
"20232","11","서울시","CS200024","스포츠클럽","2268","2394","0","6","4","84","126"
"20232","11","서울시","CS300004","핸드폰","4646","4687","0","18","3","140","41"
"20232","11","서울시","CS300006","미곡판매","2870","2875","0","11","2","53","5"
"20232","11","서울시","CS300008","수산물판매","4696","4698","0","16","2","95","2"
"20232","11","서울시","CS300026","완구","1030","1046","3","30","2","21","16"
"20233","11","서울시","CS100007","치킨전문점","2198","5589","4","195","4","245","3391"
"20233","11","서울시","CS200004","컴퓨터학원","332","334","0","0","1","4","2"
"20233","11","서울시","CS200007","치과의원","4979","4981","1","37","1","48","2"
"20233","11","서울시","CS200011","변리사사무소","743","746","0","0","1","5","3"
"20233","11","서울시","CS200012","법무사사무소","2496","2496","1","36","1","22","0"
"20233","11","서울시","CS200014","회계사사무소","980","980","1","14","1","7","0"
"20233","11","서울시","CS200031","세탁소","4356","5323","2","123","2","104","967"
"20233","11","서울시","CS200045","비디오/서적임대","191","238","2","5","3","7","47"
"20233","11","서울시","CS300007","육류판매","6324","6345","2","96","3","166","21"
"20233","11","서울시","CS300012","한복점","520","520","3","17","2","11","0"
"20233","11","서울시","CS300028","화초","5482","5488","3","139","2","84","6"
"20233","11","서울시","CS300029","애완동물","2460","2508","6","156","3","84","48"
"20233","11","서울시","CS300030","중고가구","141","144","0","0","2","3","3"
"20233","11","서울시","CS300034","악기","843","843","1","7","1","4","0"
"20233","11","서울시","CS300039","모터사이클및부품","591","592","0","0","1","8","1"
"20233","11","서울시","CS100006","패스트푸드점","3342","5929","3","197","5","297","2587"
"20233","11","서울시","CS200001","일반교습학원","13531","14771","1","132","3","383","1240"
"20233","11","서울시","CS200017","골프연습장","1695","1806","3","56","3","46","111"
"20233","11","서울시","CS200021","기타오락장","1480","1510","7","109","3","37","30"
"20233","11","서울시","CS200026","자동차미용","1549","1580","3","52","4","56","31"
"20233","11","서울시","CS200028","미용실","18032","19211","2","393","2","337","1179"
"20233","11","서울시","CS200029","네일숍","3478","3539","0","0","2","77","61"
"20233","11","서울시","CS200030","피부관리실","8067","8266","6","499","3","210","199"
"20233","11","서울시","CS200033","부동산중개업","31460","31467","0","18","2","693","7"
"20233","11","서울시","CS200038","독서실","2387","2640","5","135","5","137","253"
"20233","11","서울시","CS200047","가정용품임대","640","641","0","0","1","6","1"
"20233","11","서울시","CS100002","중식음식점","5563","5892","5","276","5","267","329"
