기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20231,A,골목상권,3110714,구로4동주민센터,CS100010,커피-음료,302504815,69248,192568396,109936419,38986471,38138779,37037687,38553055,39852404,54347508,55588911,0,57870903,98231716,79970512,64519996,1911688,135731430,165477896,5624916,36331608,87405531,93992224,48860884,28994163,45714,23534,9369,9394,9024,8275,9652,11666,11868,0,13090,22409,18049,15178,522,31993,37214,1340,8702,20442,20640,11056,7027
20231,A,골목상권,3110715,구로구민회관,CS100001,한식음식점,15242247,424,13852260,1389987,1631123,2758472,4647627,2847554,1967484,688082,701905,86010,0,9342866,938433,4483284,391654,6547531,2852161,0,172021,629718,893892,2414430,5289631,382,42,66,68,80,93,75,21,21,3,0,301,34,74,12,237,104,0,9,24,9,80,218
20231,A,골목상권,3110716,구로나눔길,CS100001,한식음식점,2077334267,58689,1645442657,431891610,311533849,344612197,321853604,313131314,354311693,235943814,195947796,84773002,38988887,891118766,186672369,615540439,260240804,895997854,551765259,1871157,136388300,246944252,317086673,453150740,292321983,46306,12383,8792,9617,9481,8777,9639,6423,5960,2145,2341,27137,6616,15288,5162,30000,18701,116,5108,8905,9951,14856,9761
20231,A,골목상권,3110716,구로나눔길,CS100002,중식음식점,6356736,443,6356736,0,1625554,1012017,1302972,1113220,1302973,0,0,0,0,2928526,1878558,1549652,0,4098672,1619228,0,303605,1378874,1024669,1189121,1821632,443,0,112,51,102,83,95,0,0,0,0,183,165,95,0,297,101,0,26,96,63,95,120
20231,A,골목상권,3110716,구로나눔길,CS100003,일식음식점,194772172,2832,182893744,11878428,35355647,34200632,44462037,27574487,41300941,11878428,0,1945290,36474,57568429,25155033,52984839,57082107,82820726,24753817,0,4765961,21750774,15696060,37082093,28279656,2637,195,571,463,594,535,474,195,0,12,36,1629,401,426,328,1471,462,0,170,364,255,851,292
20231,A,골목상권,3110716,구로나눔길,CS100004,양식음식점,67368612,1335,59452196,7916416,12330126,10291641,9001804,15248949,12579676,0,7916416,0,0,27636200,8385448,31070355,276609,18306675,25282622,219483,12257968,13487674,9533374,6819002,1271798,1149,186,186,186,192,284,301,0,186,0,0,548,216,565,6,438,630,12,312,324,234,162,24
20231,A,골목상권,3110716,구로나눔길,CS100008,분식전문점,3453668,390,3115830,337838,776062,878378,590733,548263,322394,337838,0,0,250966,1824322,604248,774132,0,1279923,1739383,0,980695,496139,287645,1028957,225869,362,28,93,76,81,73,39,28,0,0,24,227,69,70,0,159,193,0,135,69,39,85,24
20231,A,골목상권,3110716,구로나눔길,CS100009,호프-간이주점,39700975,486,27446038,12254937,4251505,2752335,6987915,8884988,4569295,9761599,2493338,3977333,0,455416,86746,11280150,23901330,33726522,4497459,0,0,363248,1505734,27359692,8995307,372,114,65,36,90,120,61,64,50,43,0,10,5,172,256,395,70,0,0,11,27,321,105
20231,A,골목상권,3110716,구로나눔길,CS100010,커피-음료,359323960,30230,281584076,77739884,53358025,54420116,56430492,58530363,58845080,39223555,38516329,0,31848706,148431246,72165357,96213504,10665147,102349517,181917655,2198050,68704289,84001514,57854182,54737749,16771387,22953,7277,4327,4518,4635,4717,4756,3675,3602,0,2928,11286,6691,8257,1068,10862,16606,221,7337,8831,4951,4701,1430
20231,A,골목상권,3110717,남구로역 2번,CS100001,한식음식점,1852550569,41831,1482250892,370299677,272777136,290203327,310612781,309204413,299453235,235922961,134376716,114287014,41354694,317179956,71461682,787916662,520350561,1019312106,424368556,3539025,121194098,319165969,355483571,460416603,183881396,35263,6568,6756,6823,7130,6957,7597,3907,2661,1058,1099,12891,2496,16905,7382,23725,12220,71,3695,8465,8994,9843,4876
20231,A,골목상권,3110717,남구로역 2번,CS100002,중식음식점,281139381,11149,209084167,72055214,36892319,37519439,39777472,58081974,36812963,32720718,39334496,1882688,279731,139690408,29461846,95025232,14799476,163788939,61129053,386816,14260906,31642166,81453015,57601419,39573670,8021,3128,1640,1496,1675,1599,1611,1338,1790,14,12,4983,1764,4161,215,6822,2756,30,545,1539,2604,2659,2200
20231,A,골목상권,3110717,남구로역 2번,CS100004,양식음식점,35930186,702,33392907,2537279,7453878,8397591,5232524,5749388,6559526,2417065,120214,7135629,0,0,581907,9887204,18325446,18779008,11303063,0,3469958,11426762,11485417,2872371,827564,649,53,128,167,98,122,134,47,6,168,0,0,12,145,377,390,232,0,87,256,191,64,23
20231,A,골목상권,3110717,남구로역 2번,CS100007,치킨전문점,20191959,728,16723745,3468214,1706924,4697119,845319,2222765,7251618,1391315,2076899,0,0,841608,291673,15718834,3339844,7795226,8449473,1481704,757637,2369409,4500575,4167060,2968314,579,149,71,121,37,84,266,69,80,0,0,24,27,528,149,326,331,46,34,109,194,157,118
20231,A,골목상권,3110717,남구로역 2번,CS100008,분식전문점,37197230,4640,32492525,4704705,6617733,7388363,6507156,5838971,6140302,3625856,1078849,97906,4299005,12437292,5090523,13432843,1839661,18355115,14640533,187633,4620812,9296043,7055231,5903329,5932599,4062,578,798,849,847,805,763,424,154,20,581,1240,699,1835,265,2457,1866,32,586,1228,935,805,737
20231,A,골목상권,3110717,남구로역 2번,CS100009,호프-간이주점,479401043,8880,331876649,147524394,74919918,40193695,70202384,83115336,63445316,63251024,84273370,112162317,339862,7026351,17773724,125818836,216279953,322257910,141509675,1526199,111862082,105087402,88123466,89424849,67743589,6589,2291,1299,1064,1367,1466,1393,1053,1238,2164,48,365,611,2304,3388,5747,2923,68,2005,1960,1525,2038,1073
20231,A,골목상권,3110717,남구로역 2번,CS100010,커피-음료,112350586,5346,39527184,72823402,3131397,3899398,5221657,5112663,22162069,38490316,34333086,16633663,4205166,8371766,8710040,57961701,16468250,95243497,17107089,158438,7258561,34709996,5818914,40879217,23525460,3213,2133,495,567,569,757,825,1176,957,158,849,1086,1298,1612,343,2912,2434,28,1125,1719,801,1063,610
20231,A,골목상권,3110718,한국SGI본부,CS100001,한식음식점,6788816193,118275,4937436881,1851379312,723323187,918512685,899839201,1000790520,1394971288,1115438841,735940471,387810614,17763027,485087386,352243452,3501501296,2044410418,4047301829,1976527321,13113554,1088701025,2054737007,1211702636,1051982616,603592312,85880,32395,13635,16174,16545,16661,22865,18838,13557,5228,807,18118,7890,54353,31879,70999,38202,318,21805,35846,21044,19261,10921
20231,A,골목상권,3110718,한국SGI본부,CS100002,중식음식점,1146323181,18930,764306055,382017126,111709994,141952637,152722553,101131847,256789024,210486451,171530675,53901503,0,26560863,93835431,510484881,461540503,676039064,383317191,275678,252754983,371520540,192384346,181319275,61101433,12309,6621,1831,2365,2303,1734,4076,3687,2934,789,0,663,1906,8311,7261,10728,7106,5,4639,5972,3519,2714,985
20231,A,골목상권,3110718,한국SGI본부,CS100003,일식음식점,185913946,3435,159826520,26087426,23193194,26089959,28250801,28818705,53473861,26087426,0,0,0,34386397,11421539,72764993,67341017,87676922,54971367,0,24746609,59927084,32072207,16408455,9493934,2901,534,453,593,491,456,908,534,0,0,0,856,278,1486,815,1636,1304,0,683,1130,534,439,158
20231,A,골목상권,3110718,한국SGI본부,CS100004,양식음식점,3000000,48,1937531,1062469,178335,196494,65293,254055,1243354,615408,447061,79858,0,0,0,1213451,1706691,1742051,1257949,0,1396405,943595,572124,87876,0,31,17,2,7,3,3,16,10,7,2,0,0,0,22,24,31,17,0,20,14,11,3,0
20231,A,골목상권,3110718,한국SGI본부,CS100007,치킨전문점,97222784,2681,78387766,18835018,12766023,9612264,11446429,13511061,31051989,12240415,6594603,5167250,0,0,2668982,38246952,51139600,63338994,22445555,0,13947090,25295589,22071251,18935375,5535240,2144,537,344,297,348,413,742,344,193,93,0,0,88,1292,1208,1773,699,0,419,686,596,553,215
20231,A,골목상권,3110718,한국SGI본부,CS100009,호프-간이주점,1518649973,32457,1021622097,497027876,142769749,189621966,169240060,204423170,315567152,297024295,200003581,379588174,0,0,1287139,254149114,883625546,956078993,518673465,11589307,443355415,603860181,258257259,122407976,35282320,22075,10382,3412,4241,3810,4277,6335,6018,4364,7677,0,0,57,5933,18790,20173,11569,182,9552,12605,5528,3024,856
20231,A,골목상권,3110718,한국SGI본부,CS100010,커피-음료,144937197,14752,89972485,54964712,16764583,15992922,19941688,16442077,20831215,30055665,24909047,0,3387597,41632762,39676446,48425854,11814538,55176003,78926385,180868,36953180,43869072,24291708,19998291,8809268,9280,5472,1685,1808,1954,1703,2130,2867,2605,0,415,4445,4024,4709,1159,6323,7730,29,4001,4781,2420,2003,816
20231,A,골목상권,3110719,영서중학교,CS100006,패스트푸드점,49046794,5945,41848763,7198031,6985819,7580357,8106164,9821903,9354520,1580852,5617179,0,8922364,12856451,8940406,17411710,915863,19207352,25365802,449340,8396558,11935433,9792691,9586493,4412640,5163,782,962,885,996,1178,1142,68,714,0,1229,1769,1108,1804,35,2569,3213,69,1160,1702,1391,1117,344
20231,A,골목상권,3110720,대림역 2번,CS100001,한식음식점,1508788652,41753,983428791,525359861,197072104,191417551,193297802,187626425,214014909,262390563,262969298,80665509,58311159,302268309,152547034,661665600,253331041,952507558,456109607,2293172,77428117,271416362,305015674,458709522,293754318,29382,12371,5604,6042,5708,5734,6294,6076,6295,3142,2960,11353,4753,14138,5407,28853,10592,91,2553,7759,8425,11825,8790
20231,A,골목상권,3110720,대림역 2번,CS100002,중식음식점,876451142,12650,470172895,406278247,110687717,76679122,96219684,80586332,106000040,156140181,250138066,30685263,4892355,150409028,168195975,378172180,144096341,568026096,307811988,365949,29193558,177084277,225396837,291060236,152737227,7597,5053,1799,1136,1509,1356,1797,2230,2823,383,179,2532,2659,5215,1682,7939,4703,8,711,3148,2918,3520,2337
20231,A,골목상권,3110720,대림역 2번,CS100008,분식전문점,5890811,345,3889126,2001685,987811,417602,262707,724438,1496568,869010,1132675,138718,0,668357,690996,3390934,1001806,4190094,1250274,0,362550,749004,1239165,2086143,1003506,208,137,40,40,27,41,60,54,83,7,0,49,54,190,45,227,102,0,40,69,85,110,27
20231,A,골목상권,3110720,대림역 2번,CS100009,호프-간이주점,99322472,1669,74792577,24529895,10457247,12823112,20018255,16067238,15426725,13970690,10559205,18721339,0,705762,9648413,23368663,46878295,68978040,25609428,786097,9393805,20415454,30964848,27546054,5481209,1188,481,153,227,240,317,251,238,243,318,0,14,90,429,818,1200,407,12,215,502,436,370,73
20231,A,골목상권,3110720,대림역 2번,CS100010,커피-음료,180000000,15984,107018721,72981279,20520870,22188629,20652236,21839623,21817363,35943906,37037373,0,5398790,30955731,60501086,70088766,13055627,82567331,97432669,622872,32237759,58943053,28162869,30771853,29261594,10273,5711,1905,2263,1829,2033,2243,2903,2808,0,472,3125,5383,5966,1038,8024,7960,89,3274,4596,2308,2913,2804
20231,A,골목상권,3110721,가리봉파출소,CS100001,한식음식점,303520983,11278,222313742,81207241,41442295,47805057,40760612,52226222,40079556,39118018,42089223,52922573,24818543,60028827,17573523,85816250,62361267,223265236,53729631,292385,42448078,76203274,66296785,59096285,32658060,8442,2836,1567,1869,1587,1689,1730,1425,1411,1397,651,3388,1078,3211,1553,8940,1856,6,2130,2628,1999,2748,1286
20231,A,골목상권,3110721,가리봉파출소,CS100008,분식전문점,36670881,3287,35861685,809196,977778,9536143,10789271,8323755,6234738,0,809196,0,0,34164622,646233,1300894,559132,19669350,6906257,0,5162835,9974457,7766028,2635505,1036782,3231,56,28,787,982,787,647,0,56,0,0,3063,84,112,28,2052,814,0,759,983,759,252,112
20231,A,골목상권,3110721,가리봉파출소,CS100010,커피-음료,45620359,4378,34343043,11277316,5153527,6064315,8361168,7008847,7755186,4950899,6326417,0,618949,19006424,11970090,13329875,695021,14880062,27234073,62241,13995455,17989829,5866813,2945786,1254012,3231,1147,581,580,769,567,734,469,678,0,70,1762,1265,1218,63,1405,2752,7,1419,1867,495,244,125
20231,A,골목상권,3110722,G타워,CS100001,한식음식점,229313763,5599,204850264,24463499,33421143,36667206,41011651,45734685,48015579,20247589,4215910,10231296,0,55935600,8346756,96528932,58271179,114477869,52307675,0,24341042,69015674,43248140,21990976,8189710,5201,398,991,948,1038,1093,1131,332,66,168,0,2818,210,1571,832,3389,1529,0,930,2112,1169,463,243
20231,A,골목상권,3110722,G타워,CS100003,일식음식점,159783189,1723,128747113,31036076,12085659,29977430,30266750,20614004,35803270,31036076,0,4063621,0,0,0,46258220,109461348,88452817,60217878,0,46330549,75209881,22113205,4398970,618091,1367,356,131,316,289,263,368,356,0,52,0,0,0,473,1198,986,618,0,461,855,224,52,13
20231,A,골목상권,3110722,G타워,CS100008,분식전문점,13731402,1438,13731402,0,2104508,2021162,2265994,3537034,3802704,0,0,0,0,0,52092,11184113,2495197,6829008,4599936,0,4367387,4086091,2320041,457476,197949,1438,0,293,250,238,271,386,0,0,0,0,0,10,1104,324,776,567,0,546,482,232,53,31
20231,A,골목상권,3110722,G타워,CS100010,커피-음료,72000000,6654,68520040,3479960,11728512,13772647,14263109,15274597,13481175,1752635,1727325,0,16757849,27905869,19214738,7986989,134555,28043423,25964938,11616,8688996,27113286,14420605,2871101,902756,6327,327,1125,1233,1279,1354,1336,169,158,0,2186,2343,1408,698,19,2686,2879,1,1067,2817,1336,261,82
20231,A,골목상권,3110723,가산디지털단지역 1번 출입구,CS100001,한식음식점,1286696163,15297,1182016608,104679555,182899390,223207293,236743120,276384527,262782278,68782421,35897134,12473422,814820,58730485,35503571,811358684,367815181,667896229,236038507,0,155929526,318410127,223555366,140385657,65654057,13781,1516,2293,2687,2625,3047,3129,963,553,159,32,2407,583,8119,3997,9178,3400,0,2209,4389,2782,2119,1076
20231,A,골목상권,3110723,가산디지털단지역 1번 출입구,CS100002,중식음식점,126642275,1271,112778439,13863836,12144697,27698537,16929149,29001003,27005053,13514181,349655,4178381,0,0,1503518,79153244,41807132,66017854,31964332,0,19580704,47130635,19499116,10938387,833346,1079,192,145,263,163,239,269,186,6,46,0,0,18,787,420,688,402,0,239,512,186,133,18
20231,A,골목상권,3110724,금천구립가산도서관,CS100001,한식음식점,86062547,3931,77236592,8825955,15368043,17870078,17169460,12000744,14828267,8825955,0,0,114936,28227731,5023034,34619755,18077091,52460246,21442494,0,11438624,20910118,11226954,13176356,17150691,3520,411,721,760,703,680,656,411,0,0,17,1983,233,1337,361,2769,773,0,433,965,498,596,1054
20231,A,골목상권,3110724,금천구립가산도서관,CS100008,분식전문점,37084090,3152,30120769,6963321,2660563,6852590,6382157,7018495,7206964,3467963,3495358,0,1622441,12480645,6375871,16605133,0,18209227,14318261,92444,9361856,11528243,7256031,2839114,1449799,2578,574,245,548,552,606,627,292,282,0,192,1052,482,1426,0,1698,1282,10,809,1171,564,230,198
20231,A,골목상권,3110725,가산동주민센터,CS100001,한식음식점,1925429303,40818,1414847933,510581370,246343886,282752040,250880055,292103030,342768922,302151142,208430228,40603432,33759113,245293984,135242587,901612245,568917942,1037293901,600859600,6016678,343486716,523144645,329726455,278671225,157107784,30189,10629,5187,5918,5882,6029,7173,5567,5062,609,432,10256,3992,16538,8991,24797,12815,165,7111,11671,7392,6965,4305
20231,A,골목상권,3110725,가산동주민센터,CS100002,중식음식점,490806347,10892,348465061,142341286,61543091,64157864,66098992,82922391,73742723,71707864,70633422,2913901,0,201878569,64402208,154882731,66728938,213292992,85068796,111610,42835024,78742110,62899534,80748492,33025018,7501,3391,1240,1607,1377,1549,1728,1688,1703,45,0,4851,1595,3676,725,6074,2913,12,1390,2582,2003,2022,974
20231,A,골목상권,3110725,가산동주민센터,CS100007,치킨전문점,150782656,5763,105948444,44834212,15793062,19961843,16934211,25860286,27399042,24123446,20710766,6406937,0,5902392,10842344,62357655,65273328,82950694,49418565,1155530,26942895,37913613,26697047,23130491,16529683,3875,1888,674,660,773,775,993,961,927,265,0,251,452,2677,2118,3358,2102,49,1465,1686,914,819,526
20231,A,골목상권,3110725,가산동주민센터,CS100008,분식전문점,18527841,1158,18527841,0,2340517,5068261,4827986,2099171,4191906,0,0,0,0,10925988,2411311,5190542,0,10514824,5855922,0,1233378,7836615,4824166,1449390,1027196,1158,0,128,279,289,150,312,0,0,0,0,674,172,312,0,737,358,0,87,540,305,97,65
20231,A,골목상권,3110725,가산동주민센터,CS100009,호프-간이주점,160724825,2629,128814900,31909925,14833903,20432716,29365887,30136442,34045952,23951609,7958316,27848829,0,690658,149643,36265076,95770619,90413448,52620986,418226,44789403,61776565,26246770,6043732,3759739,2006,623,279,306,419,504,498,430,193,458,0,23,12,574,1562,1525,959,7,745,1074,416,146,96
20231,A,골목상권,3110725,가산동주민센터,CS100010,커피-음료,146159132,23212,105455514,40703618,20253637,22289575,22122960,20063130,20726212,21034319,19669299,303431,19220969,53511130,33455868,32004873,7662861,61502699,64600700,253225,30817395,48617959,20643510,16000403,9770910,17050,6162,3163,3571,3403,3430,3483,3196,2966,16,5225,7540,4825,4642,964,10215,11491,44,5738,8953,3297,2283,1392
20231,A,골목상권,3110726,금천철쭉어린이공원(금하마을),CS100001,한식음식점,54291174,2992,38996615,15294559,6611658,5510018,11667581,7394567,7812791,11991822,3302737,9462386,1328521,9047677,2760114,14499107,17193369,43667057,9196704,183244,7955456,10968447,12802853,17004474,3949287,2394,598,625,341,481,464,483,514,84,183,161,1167,275,765,441,2245,718,23,420,424,789,1098,209
20231,A,골목상권,3110726,금천철쭉어린이공원(금하마을),CS100008,분식전문점,22407693,2915,17992734,4414959,2155741,4567780,3907048,3320241,4041924,3061450,1353509,0,2499323,8285895,4401605,7220870,0,9865286,12542407,0,1723465,5409980,6026032,5876767,3371449,2516,399,369,660,563,502,422,303,96,0,309,1132,535,939,0,1509,1406,0,222,581,769,1024,319
20231,A,골목상권,3110726,금천철쭉어린이공원(금하마을),CS100010,커피-음료,8547794,1031,4612491,3935303,234759,1359606,1142905,1070673,804548,1720299,2215004,0,896266,4015616,2719212,916700,0,4246495,4301299,0,759751,1805994,3231998,2294562,455489,575,456,24,180,147,114,110,205,251,0,101,460,346,124,0,487,544,0,96,234,404,249,48
20231,A,골목상권,3110727,독산역 1번 출입구,CS100001,한식음식점,286841372,15133,217493937,69347435,46702001,46778140,35535320,40864432,47614044,31177386,38170049,0,14015154,137951336,34386278,79080573,21408031,187682416,67565019,1295176,22433042,54282085,45153110,82485826,49598198,11639,3494,2092,2325,2210,2616,2396,1576,1918,0,817,9333,1358,3101,524,9570,4402,78,1372,3166,2617,4265,2475
20231,A,골목상권,3110727,독산역 1번 출입구,CS100008,분식전문점,20199929,921,15277311,4922618,3777053,2763890,2162326,2629329,3944713,2109077,2813541,0,0,2489732,2520673,10735350,4454174,9258061,9268855,0,2830811,6145178,4614638,4297306,638983,733,188,173,143,100,143,174,94,94,0,0,122,108,490,201,432,424,0,116,316,216,179,28
20231,A,골목상권,3110727,독산역 1번 출입구,CS100010,커피-음료,33888745,5391,27919690,5969055,5576720,5937130,5122210,6101022,5182608,3312297,2656758,0,3760687,9962774,9460584,10062783,641917,12583583,13763178,132334,7908413,9839834,3436096,3630461,1399622,4401,990,936,906,844,866,849,596,394,0,938,1462,1367,1554,70,2386,2391,16,1313,1860,599,748,241
20231,A,골목상권,3110728,두산초등학교,CS100001,한식음식점,916207684,32749,808153485,108054199,171163971,146727290,154844717,161446714,173970793,88782295,19271904,0,154648814,299328478,50391451,273771305,138067636,407451026,151202011,637885,63222080,131892948,103701635,162609556,96588929,29478,3271,5197,5757,5772,6795,5957,2436,835,0,2693,16353,2579,9354,1770,19547,7919,71,3301,6273,5155,6931,5736
20231,A,골목상권,3110728,두산초등학교,CS100010,커피-음료,12892319,1467,8370553,4521766,1573094,1703597,1287398,1209801,2596663,1826341,2695425,0,1374870,5632806,4159883,1724760,0,5445928,6190737,38798,2346404,4890458,1876618,1388431,1095957,888,579,140,176,176,141,255,233,346,0,197,635,395,240,0,634,798,7,271,628,235,164,128
20231,A,골목상권,3110729,가산동우체국,CS100001,한식음식점,1946363076,39969,1451904805,494458271,254799733,281362254,291860383,306264306,317618129,257088688,237369583,267902209,10670383,201854968,78318760,674478691,713138065,1172280388,543049244,1827250,332076653,522889147,397583061,310189308,150764210,28971,10998,5004,5799,5996,5594,6578,5621,5377,4997,225,7194,2670,12460,12423,24012,12118,41,7292,11292,7299,6443,3759
20231,A,골목상권,3110729,가산동우체국,CS100008,분식전문점,140708515,6492,101686591,39021924,18184581,20942665,22761614,19397122,20400609,23646980,15374944,31333732,6813925,11266371,5289555,29067296,56937636,78173875,50042183,481252,40169728,50243882,19441492,14189802,3689900,4800,1692,866,1022,1001,882,1029,1065,627,889,641,1048,454,1827,1633,3415,2920,16,1782,2386,1093,774,283
20231,A,골목상권,3110729,가산동우체국,CS100009,호프-간이주점,266338613,3447,216295850,50042763,49821113,23697799,38607421,38405184,65764333,28293896,21748867,61141358,3187907,4211659,3784474,60752877,133260338,182811034,39575411,0,29500337,42128729,86914620,39127505,24715257,2512,935,424,457,510,530,591,521,414,562,80,74,98,1216,1417,2317,822,0,611,847,722,525,433
20231,A,골목상권,3110729,가산동우체국,CS100010,커피-음료,2457912,630,2457912,0,435109,674035,399376,473645,475747,0,0,0,385362,1206534,665627,200389,0,1153191,1304721,0,649664,762361,456551,316300,273036,630,0,98,161,112,133,126,0,0,0,91,301,161,77,0,261,369,0,155,242,99,49,85
20231,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),CS100001,한식음식점,266571593,10546,208474377,58097216,45427379,41777219,46316809,37626906,37326064,42217480,15879736,25536969,31661168,90480309,23219283,72234342,23439522,184136624,55709056,503938,15244738,62144192,59590270,58225260,44137282,8655,1891,1562,1460,1975,1889,1769,1341,550,801,1403,3971,1123,2560,688,8164,2035,24,683,2703,2041,2653,2099
20231,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),CS100009,호프-간이주점,50717537,1326,36797966,13919571,8234668,7059363,6959865,5686340,8857730,7153732,6765839,8486429,0,0,656546,11930756,29643806,36171261,13924170,0,9318478,10983691,14753688,12371842,2667732,952,374,167,151,177,171,286,154,220,286,0,0,16,310,714,936,379,0,207,296,481,236,94
20231,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),CS100010,커피-음료,15802502,1549,10736621,5065881,2500486,1696422,3191561,1663334,1684818,3365315,1700566,0,366153,7238070,2856429,3613818,1728032,8400186,5912170,0,3650206,3596130,4022210,1242787,1801022,1200,349,265,165,324,241,205,194,155,0,60,612,331,382,164,730,711,0,527,437,184,118,175
20231,A,골목상권,3110731,금천구청역 1번 출입구,CS100001,한식음식점,1688578923,49923,1368881637,319697286,194074368,298649817,267746061,335063003,273348388,188667875,131029411,31112392,19274405,570742937,138077922,652550858,276820409,787927454,482852163,2010070,140407980,321040018,265619243,306977725,234724579,40419,9504,6646,8053,8355,8718,8647,5377,4127,571,1046,21487,5941,16128,4750,25368,17057,121,4581,9963,8897,10113,8745
20231,A,골목상권,3110731,금천구청역 1번 출입구,CS100002,중식음식점,40968011,1778,26595092,14372919,5267785,4583693,5681869,4968479,6093266,8248331,6124588,0,127931,16558817,6866873,17000791,413599,16900370,18844782,1845527,2417263,5348448,9106607,9924215,7103090,1281,497,244,216,238,271,312,292,205,0,8,656,365,723,26,700,931,140,133,269,439,397,249
20231,A,골목상권,3110731,금천구청역 1번 출입구,CS100006,패스트푸드점,50300466,2053,28705818,21594648,3706297,6702059,6432539,6203221,5661702,10333769,11260879,0,149258,7852327,10432904,28509174,3356803,28976728,19502708,59762,2182848,10768207,10139673,17449153,7879792,1222,831,137,291,290,247,257,378,453,0,9,300,368,1205,171,1218,784,27,122,483,344,689,337
20231,A,골목상권,3110731,금천구청역 1번 출입구,CS100008,분식전문점,546111290,22992,436831184,109280106,67271355,78062170,96142896,105878648,89476115,66750880,42529226,1744425,57635821,195366410,43756299,178340227,69268108,214474075,175175593,773755,65502425,124055008,96457743,71435225,31425509,19780,3212,3466,4013,3805,4235,4261,2001,1211,5,3640,10349,2382,5428,1188,9485,8846,57,3182,5832,4806,2887,1565
20231,A,골목상권,3110731,금천구청역 1번 출입구,CS100009,호프-간이주점,160611682,3784,126547249,34064433,17436041,27001965,22642359,19528540,39938344,26567503,7496930,9738829,0,6177739,6223184,52428145,86043785,92476215,56054972,826422,12435219,37642586,38458382,31574688,27593889,2915,869,457,598,547,451,862,667,202,211,0,438,243,1236,1656,2145,1487,17,256,772,954,916,716
20231,A,골목상권,3110731,금천구청역 1번 출입구,CS100010,커피-음료,457116448,51673,424024564,33091884,72794209,88584047,93533226,85945667,83167415,18026496,15065388,0,206558281,145898142,67539068,30371252,6749705,108342468,99375667,658581,47680514,86340420,42534615,20879428,9624577,46885,4788,8975,9464,9461,9736,9249,2575,2213,0,24775,15080,6707,4256,855,20617,20034,104,9253,16736,9614,3333,1610
20231,A,골목상권,3110732,가산초등학교(세일중학교),CS100001,한식음식점,971591581,30981,719846093,251745488,125858259,131956209,144692779,160488617,156850229,141284278,110461210,5001850,14811903,331268363,82777368,413072904,124659193,575426086,262562456,950077,71910701,150318130,140168760,280145090,194495784,25090,5891,4654,4454,5253,5429,5300,3200,2691,221,855,15233,3276,8968,2428,18448,9565,52,3962,5832,4975,7889,5302
20231,A,골목상권,3110732,가산초등학교(세일중학교),CS100002,중식음식점,78319114,2194,70354383,7964731,4062555,14183705,17979901,27203993,6924229,4196084,3768647,0,710916,34947224,4751825,19623401,18285748,21007073,13522312,352123,3710841,7294579,8868650,9706229,4596963,1822,372,143,488,484,391,316,160,212,0,28,1293,286,511,76,1036,636,30,216,455,354,394,218
20231,A,골목상권,3110732,가산초등학교(세일중학교),CS100008,분식전문점,9901982,1581,8684978,1217004,1422471,2007265,1706966,2196928,1351348,1217004,0,0,474157,5990186,924606,2513033,0,6380425,3521557,0,1488703,3314209,860257,1508271,2730542,1408,173,301,285,300,301,221,173,0,0,111,854,158,458,0,1051,530,0,306,513,129,278,355
20231,A,골목상권,3110732,가산초등학교(세일중학교),CS100009,호프-간이주점,77017321,2108,53550690,23466631,7858231,12160714,15208731,9231039,9091975,9480869,13985762,24714961,0,0,1436070,16648893,34217397,51881661,22966763,0,2324210,12471454,18245318,23337500,18469941,1553,555,281,271,530,264,207,259,296,663,0,0,201,376,868,1429,626,0,71,488,512,461,523
20231,A,골목상권,3110732,가산초등학교(세일중학교),CS100010,커피-음료,158480158,23890,141420229,17059929,26054795,35845216,30848885,25031175,23640158,12969726,4090203,0,52442298,62250955,25203258,15091109,3492538,60685969,62899365,91216,19941220,32634223,36888363,18691359,15338953,21595,2295,3786,4416,4335,4449,4609,1756,539,0,9954,8297,3481,2080,78,9928,10902,21,4912,6662,5193,2811,1231
