기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20194,A,골목상권,3110906,서문여고,410454,178974,231480,99722,44162,51468,72473,56985,85645,112561,86072,48378,48182,64370,50894,59231,58605,59110,58649,58675,57073,59111
20194,A,골목상권,3110905,방배노인종합복지관(이수중학교),847783,375610,472172,152927,102668,132768,125990,116145,217283,309933,184912,72971,63984,98839,117143,121834,119095,121462,120331,117702,122683,124675
20194,A,골목상권,3110904,이수역 5번,282394,128872,153521,40260,42135,50000,45130,41458,63409,37167,55361,47550,52001,61836,28480,40628,40712,40387,39667,39977,40523,40501
20194,A,골목상권,3110903,방배아이파크아파트,902958,401103,501854,195778,106051,116329,163606,126750,194446,259970,192984,102779,96594,134750,115881,130218,128589,129693,129507,130085,126450,128414
20194,A,골목상권,3110902,사당역 4번,3417051,1569909,1847142,389754,637593,591959,448771,484453,864522,948774,702063,362706,360671,562931,479906,475929,474252,482336,483074,481092,507658,512708
20194,A,골목상권,3110901,인헌고등학교(인헌중학교),1391120,619403,771717,210217,240978,262711,200288,182983,293943,406958,295324,138216,136271,213814,200539,195982,191122,198021,194420,189344,204976,217256
20194,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),1481357,702082,779276,174322,360337,309145,197496,146744,293315,447788,310972,149184,145216,224770,203428,208107,205271,214749,206853,203802,217828,224748
20194,A,골목상권,3110899,낙성대역 5번(관악중학교),737598,340674,396924,75090,205071,166329,87252,64771,139084,255833,165461,68086,59405,88503,100309,102667,102637,105254,102593,100320,107883,116246
20194,A,골목상권,3110898,청림동주민센터(상도중학교),512703,236050,276653,97184,58980,69684,79570,69022,138261,162313,109833,49023,46746,73378,71412,71623,70460,71271,70822,69291,77226,82009
20194,A,골목상권,3110897,서울대입구역 8번,2070155,960521,1109634,241667,552648,425536,246803,214430,389072,590025,431171,224833,223044,325798,275285,287584,287151,291271,291803,288107,307491,316745
20194,A,골목상권,3110896,관악우성아파트,184150,87239,96910,32199,25489,27061,27469,23866,48065,35356,35797,24529,27068,37959,23441,26072,25994,26073,25674,26015,26887,27434
20194,A,골목상권,3110895,샤로수길,3729863,1776890,1952973,425017,1191366,701423,460494,377284,574282,886671,739318,441824,440973,703989,517090,508461,515121,525683,525159,528826,565227,561388
20194,A,골목상권,3110894,관악동부센트레빌아파트(은천로35라길),438244,200641,237604,72693,58890,62478,74920,58010,111254,143774,95556,43872,39153,57204,58684,62126,61280,61389,62522,60071,63798,67058
20194,A,골목상권,3110893,관악소방서(문영여고),127790,61931,65858,22404,34617,21053,15567,14494,19656,30155,28606,14836,13752,21508,18932,19172,19636,19449,18849,18749,16492,15444
20194,A,골목상권,3110892,관악구 중앙길,5112494,2361403,2751091,477921,1311026,985903,649865,601218,1086562,1567031,1054900,515168,498141,779445,697808,704305,703315,705427,723216,716581,776172,783477
20194,A,골목상권,3110891,구암초등학교,185035,79853,105181,38981,19903,29121,30864,23864,42303,37171,34160,24512,27801,38565,22825,25301,25362,25349,25451,24934,28895,29744
20194,A,골목상권,3110890,봉천역 1번(관악초등학교),698746,331816,366929,64722,196594,121828,84970,84408,146224,201004,144238,75160,73462,110982,93901,98744,97058,98699,96358,97425,101830,108630
20194,A,골목상권,3110889,봉천역 6번,376604,165122,211482,39809,72680,66892,52644,49575,95005,119234,79505,36646,32460,53757,55001,54201,52268,54201,54201,53348,54030,54354
20194,A,골목상권,3110888,청룡동주민센터,813808,391112,422696,88842,214305,145105,101343,97102,167113,205688,171320,93847,94479,142439,106036,111178,109636,114326,110091,109922,124100,134552
20194,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),529563,304076,225487,66720,186205,94734,58313,46931,76660,128963,116960,67605,65583,82876,67575,76104,76528,75306,75813,74938,74429,76444
20194,A,골목상권,3110886,관악해태어린이공원,1078536,648073,430463,78244,403350,231090,135257,81482,149111,322029,238893,119322,110917,150568,136808,152551,150612,151806,153505,150515,156217,163330
20194,A,골목상권,3110885,영락고등학교,1623940,836290,787651,134461,393642,329281,216215,194806,355537,505801,361980,161109,154376,225774,214902,226579,222386,229200,226559,221520,240692,257005
20194,A,골목상권,3110884,봉천역 4번(봉천110안전센터),656065,311953,344113,64609,120537,118520,93604,90864,167931,132175,119972,78012,85691,141522,98696,91139,91743,92703,90252,89704,98961,101564
20194,A,골목상권,3110883,은천초등학교(은천교앞),1359719,645527,714192,131486,292471,263953,181514,186532,303764,380157,279523,144286,144365,221078,190310,189191,188570,191843,188357,186094,201580,214081
20194,A,골목상권,3110882,신성초등학교,1561880,879507,682373,119189,490358,318938,211894,155860,265642,455369,320559,168535,162908,244570,209938,223313,218819,214689,224943,219681,225855,234581
20194,A,골목상권,3110881,구립대학경로당(관악산샘말공원),4015519,2434262,1581258,263260,1313694,922826,560622,364072,591046,1118460,809855,439754,441555,655275,550620,565156,565733,574572,572851,561284,583776,592147
20194,A,골목상권,3110880,신림역 1번,480512,238553,241960,27564,149013,97105,58451,57809,90570,156721,105905,47356,41627,63053,65852,68463,69613,68889,68265,67126,68713,69444
20194,A,골목상권,3110879,신림현대아파트,425110,212977,212132,37260,83786,75783,61248,60443,106588,116901,81166,45945,46099,74948,60050,59885,59366,60451,59433,58777,63046,64153
20194,A,골목상권,3110878,미림여고,597728,317859,279869,77514,102685,88749,101549,77581,149651,201140,141017,57737,52614,69930,75290,85928,84154,85911,84395,82467,84437,90436
20194,A,골목상권,3110877,신림역 8번,1182359,592634,589725,64756,360161,259031,148805,138420,211184,295481,242747,139720,140107,209871,154433,163264,164433,167162,163903,160857,177637,185104
20194,A,골목상권,3110876,서원동주민센터(신관중학교),380818,190149,190670,35315,115860,77500,43515,39258,69371,109262,82915,43088,41770,57760,46024,52192,51237,52156,52649,50812,58196,63577
20194,A,골목상권,3110875,보라매동주민센터(당곡고등학교),206874,99213,107661,21431,43029,41279,27586,25130,48418,66884,44550,20086,18487,28332,28536,29162,28874,29236,29102,28362,30158,31981
20194,A,골목상권,3110874,원신초등학교(구세군관악영문교회),2234544,1150015,1084528,218333,454237,348852,341991,280683,590447,579165,432696,247071,247099,404866,323645,316288,316413,314249,313654,312650,326334,334957
20194,A,골목상권,3110873,당곡중학교,1204092,571282,632810,143017,208994,226371,185245,148921,291544,344872,260319,141731,132967,176297,147908,173522,172359,172177,169879,166611,169484,180059
20194,A,골목상권,3110872,신림초등학교,720744,323418,397326,91612,144843,128999,103416,80464,171411,256818,161168,67731,57570,83306,94152,102273,100131,101963,100592,99527,104632,111626
20194,A,골목상권,3110871,신원동주민센터,790320,363777,426543,78043,193731,145285,102147,92090,179022,235452,161171,82338,83426,120305,107626,106618,105178,108872,108544,107120,123445,130544
20194,A,골목상권,3110870,신림주공2단지(광신고등학교),411744,194765,216980,53666,42875,47708,64381,65021,138094,158648,92025,30910,27240,41515,61406,59172,59652,60157,59398,57900,56406,59061
20194,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",4112783,2072513,2040269,253106,1477083,1011772,465296,342670,562857,1259146,869828,397965,383138,613931,588773,572231,569440,580184,575439,566666,616699,632126
20194,A,골목상권,3110868,남부초등학교,1294089,627378,666711,108675,346155,256374,163302,152478,267103,326788,282440,150625,148774,215707,169757,183422,181122,181582,181939,181365,191196,193464
20194,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),1150214,546031,604184,106482,312718,216955,138644,147527,227888,325850,240653,121137,119635,183055,159884,160677,160192,162519,161850,160650,170121,174203
20194,A,골목상권,3110866,난우중학교,1009014,474662,534352,156788,130834,136584,148384,159439,276985,302763,218267,107300,100833,145446,134407,143826,142393,143940,142473,140270,143618,152495
20194,A,골목상권,3110865,남강고등학교(남강중학교),2242910,1038008,1204901,342932,289277,294443,349062,371384,595813,621376,452286,233451,242236,376586,316974,316858,311724,317071,311755,307361,330170,347969
20194,A,골목상권,3110864,신림우방아파트,1549339,729920,819419,147454,360677,285948,212651,192526,350084,473273,358737,152997,143438,221012,199883,220463,216602,218853,218757,215354,225448,233861
20194,A,골목상권,3110863,난우초등학교,1235811,568530,667281,232250,150693,161850,200586,186556,303877,340277,269657,135406,137418,191325,161730,177587,174645,176552,174377,171091,177234,184326
20194,A,골목상권,3110862,난곡초등학교(난곡동벽화마을),780542,363117,417427,112358,99319,105501,122593,133030,207741,181626,136738,86465,92682,164635,118398,109732,108754,108268,107557,107597,116298,122336
20194,A,골목상권,3110861,관악구신사동주민센터,2027182,983373,1043808,190656,456606,397698,265835,278392,437997,612487,417005,209970,203787,304028,279904,285010,284599,288744,283712,282367,295989,306763
20194,A,골목상권,3110860,호림박물관(성보고등학교),492588,236652,255935,68001,102273,88384,67148,68692,98090,116920,109906,64289,62038,82513,56925,69819,69274,69149,68605,68423,71969,75352
20194,A,골목상권,3110859,난향초등학교,381330,185329,196001,67350,40636,48765,64031,59480,101069,106498,77510,44200,40655,60256,52213,54807,53795,54551,54400,53861,53799,56118
20194,A,골목상권,3110858,신대방역 1번,532532,251910,280621,31502,146468,107564,73987,68489,104524,133960,115075,51406,56541,90412,85138,75674,76916,77009,76096,75400,76701,74736
20194,A,골목상권,3110857,미성동주민센터,1142544,539987,602557,206589,146096,158265,189588,182065,259941,360053,238716,114753,110335,163133,155552,166078,162243,163224,161518,159036,162093,168352
20194,A,골목상권,3110856,미성초등학교,1005562,468964,536598,131222,179392,180038,152678,134043,228188,276742,209256,112927,113145,163242,130249,142298,141799,140588,140988,138286,148822,152782
20194,A,골목상권,3110855,신대방역 2번,1941278,919468,1021811,144324,458766,368124,280144,251165,438756,446374,414398,230779,231359,357754,260614,273013,270601,272064,276148,276140,285830,287482
20194,A,골목상권,3110854,조원동주민센터,313582,152501,161081,32403,54242,52979,46561,53767,73631,99507,65303,31449,30616,44638,42067,44128,44080,44640,44416,43920,45486,46911
20194,A,골목상권,3110853,KT구로지사,1131026,605927,525099,66435,233085,277143,202636,168145,183584,260553,229632,148500,152675,197208,142459,167231,168938,164697,162676,163420,151116,152950
20194,A,골목상권,3110852,이수역 9번,624301,286195,338107,58413,123961,123166,89454,92048,137259,159422,120693,77228,76247,109511,81200,89736,90318,91159,90061,91547,88940,82541
20194,A,골목상권,3110851,경문고등학교(동작동성당),1191617,564380,627237,258515,125077,171503,170639,164269,301615,416319,268597,112742,95883,139163,158914,171868,170057,170228,171240,169055,166435,172734
20194,A,골목상권,3110850,사당역 10번,3128131,1421276,1706855,296174,657593,621689,415084,420894,716696,985176,629442,310976,301339,474314,426884,437997,435528,442338,442763,439921,464857,464726
20194,A,골목상권,3110849,이수역 10번,1768815,841246,927569,282351,229482,295239,260502,243923,457319,484771,360778,191662,195881,295573,240149,247547,246084,244824,248944,246834,262092,272491
20194,A,골목상권,3110848,양지어린이공원,1373714,619305,754409,161767,244562,290586,191478,174431,310893,452269,295576,133306,127698,184005,180860,193307,189677,193963,194616,187409,200257,214486
20194,A,골목상권,3110847,예술인마을,717119,326568,390551,108697,109082,124098,98369,99697,177175,205545,152714,73205,72030,112313,101312,101647,100540,101343,101488,98727,104767,108607
20194,A,골목상권,3110846,남성역 1번,3291620,1477318,1814301,451883,519916,574105,478359,443165,824193,890844,670182,356653,359895,559884,454164,461443,457820,462803,466673,461076,485940,495864
20194,A,골목상권,3110845,사당종합체육관,503739,234040,269700,88453,56086,76818,74945,70810,136627,177393,116125,47408,39850,56924,66042,72965,71639,71463,71692,70347,70934,74700
20194,A,골목상권,3110844,흑석2치안센터,237143,102767,134376,37964,23827,34496,35946,34535,70376,79326,50548,22210,20094,31328,33638,32946,32835,35429,34756,33282,33847,34051
20194,A,골목상권,3110843,사당5동주민센터,584594,268411,316182,105445,94116,98742,84421,71084,130784,163780,127468,64766,61728,90110,76741,83451,81944,83591,82993,81550,84078,86988
20194,A,골목상권,3110842,흑리단길,291802,144903,146899,31191,40686,40674,49763,48538,80950,47505,50511,41345,46696,70878,34868,38938,39701,40171,40265,41317,49072,42337
20194,A,골목상권,3110841,중대부중,1177662,514584,663077,184998,202265,176722,176978,156285,280414,342147,260810,132381,119173,168549,154600,172775,170891,168069,167267,166639,164687,167332
20194,A,골목상권,3110840,중앙대학교,1131095,534286,596809,145212,417574,131235,115218,115593,206262,337885,234718,127443,121338,163959,145750,163701,167702,166773,162286,159771,157373,153487
20194,A,골목상권,3110839,숭실대입구역 4번,797867,406740,391127,144348,216472,116115,94904,73580,152446,229211,165597,94492,89998,119979,98592,116196,115504,114921,113687,110858,112440,114259
20194,A,골목상권,3110838,상도1동주민센터앞,166856,80125,86730,27014,44650,19009,18714,20770,36697,69964,27723,14776,15517,20911,17965,24213,23939,24306,23494,22987,24902,23016
20194,A,골목상권,3110837,숭실대입구역 1번,2157914,1028508,1129405,365584,542960,282439,262479,249546,454904,511001,438096,261550,268799,395287,283182,307004,307439,309108,303398,299788,313723,317454
20194,A,골목상권,3110836,상도역 5번,2540163,1188841,1351323,352124,765610,353357,302265,272623,494187,765894,551427,259738,247886,377699,337521,358030,354618,362923,355977,348338,372002,388278
20194,A,골목상권,3110835,상도역 1번,156048,73920,82129,18189,41913,24231,20050,18716,32951,36529,33290,18758,18666,27747,21057,21651,22132,22421,22043,22295,23109,22398
20194,A,골목상권,3110834,동작구자원봉사센터,172525,89138,83386,23572,47177,30530,18310,17499,35435,44989,34366,19733,20551,30809,22077,23220,23041,23575,23918,23532,26857,28383
20194,A,골목상권,3110833,상도역 2번,477846,219507,258340,71357,90119,79756,73953,59492,103170,123814,95507,51320,55348,85489,66369,65997,66555,67353,66285,65615,72131,73910
20194,A,골목상권,3110832,노량진초등학교,654407,345721,308686,48666,266254,121396,56575,61724,99792,146392,132123,85159,84366,122185,84184,92744,92570,93385,92513,92727,95943,94526
20194,A,골목상권,3110831,상도4동주민센터,496544,219146,277399,86901,65234,85439,71993,63541,123436,152517,104906,51550,48665,72461,66445,71275,69375,70378,69765,68874,71264,75610
20194,A,골목상권,3110830,상도초등학교,966697,437525,529171,177944,121905,153586,141574,127813,243876,311637,204980,95766,87267,132826,134221,138236,136419,137483,136402,134396,138416,145345
20194,A,골목상권,3110829,장승배기역 5번,1100746,529616,571130,101278,206326,174124,143163,177350,298505,346902,234832,112291,107868,153970,144883,156202,154616,151820,150839,152634,164684,169950
20194,A,골목상권,3110828,노량진역 6번,1721838,866973,854866,156235,427508,284990,208858,247249,396998,470282,367142,199982,194414,269879,220139,247259,247687,247411,247630,247101,247188,237563
20194,A,골목상권,3110827,NH농협은행 상도동지점,586724,267545,319179,81168,98743,97090,80690,79041,149994,162718,117746,63802,64456,97808,80196,81040,81614,82142,81926,81115,86938,91950
20194,A,골목상권,3110826,장승배기역 4번,923170,415184,507986,115286,160351,148340,123997,129750,245443,194686,183658,117472,122610,182199,122544,131305,131660,130485,130700,130780,134655,133583
20194,A,골목상권,3110825,신대방삼거리역 1번,1710714,773683,937030,223820,291332,307751,247622,227476,412712,562657,360525,155590,144545,239331,248065,241440,238659,245724,241905,235216,246877,260894
20194,A,골목상권,3110824,대방역 3번,261523,120671,140852,43455,49009,37342,45703,35474,50541,42702,56372,40779,40848,52016,28806,37647,37529,37299,38114,39339,38152,33443
20194,A,골목상권,3110823,신대방삼거리역 3번,943894,430343,513551,103106,180532,172160,141647,121258,225190,240980,199528,110993,109435,158166,124794,133752,133198,134394,132233,132118,136543,141653
20194,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),863093,406161,456931,155215,145744,153863,142570,106477,159224,310914,198729,79598,68292,94070,111490,122772,121208,123274,125650,122211,121872,126106
20194,A,골목상권,3110821,보라매역 2번,1439425,674554,764870,197614,237907,252523,239262,192347,319772,462035,310036,143278,132940,195723,195412,207888,204878,205523,205111,204550,203383,208090
20194,A,골목상권,3110820,성남고등학교,964434,465351,499083,205496,149979,150729,157600,123284,177346,291902,214924,103678,94606,135693,123630,139765,137953,139784,133945,134254,135655,143079
20194,A,골목상권,3110819,신대방역 4번,1026789,490399,536389,78278,194807,190800,161747,167501,233655,286709,221049,112261,109954,161990,134826,144043,142981,144380,144780,143715,149700,157192
20194,A,골목상권,3110818,신대방역 3번,158135,79105,79030,8773,31711,30616,24858,24960,37218,33061,34243,21124,21320,30078,18308,22103,21687,21518,22211,22030,23911,24675
20194,A,골목상권,3110817,대방역 4번,330973,168202,162771,26064,77538,64763,46908,45268,70433,83718,70780,37934,37794,57499,43248,47200,47877,48237,47688,47650,47228,45093
20194,A,골목상권,3110816,대방역 6번,591507,303626,287881,59052,116925,111251,95139,81226,127915,129631,132654,68998,72663,112692,74868,83622,84610,85799,85378,85858,84821,81419
20194,A,골목상권,3110815,공군호텔,1690501,812342,878159,204055,330160,281952,245715,245464,383157,472508,356523,194142,186846,258490,221994,242961,240359,244015,240387,236941,238965,246874
20194,A,골목상권,3110814,서울지방병무청,1135047,537680,597367,198643,179045,166418,185332,155464,250146,319020,235596,123946,122094,183489,150901,159120,158495,159841,157705,155418,166092,178378
20194,A,골목상권,3110813,보라매역 6번,1122221,545959,576262,181338,146255,172913,174049,173234,274433,298560,233955,131392,128007,181945,148364,161640,159210,160581,158415,158921,159911,163543
20194,A,골목상권,3110812,신길6동주민센터,685953,311074,374879,140516,102985,111964,103785,87416,139287,157954,139805,86486,86083,126537,89086,97658,96037,96926,96307,94068,99849,105108
20194,A,골목상권,3110811,보라매역 4번,506348,234243,272105,62592,88214,92260,75199,71112,116971,165183,104618,50341,46775,69628,69805,72862,71875,72442,71984,71403,72724,73057
20194,A,골목상권,3110810,영신초등학교,1523027,719244,803783,191094,187547,208672,238492,249009,448212,379561,313536,185948,188730,261324,193928,222333,217129,215628,216316,214331,216502,220788
20194,A,골목상권,3110809,장훈고등학교,514931,250034,264898,80618,55402,67345,83762,77040,150766,129568,95180,60417,61902,94403,73460,75893,74136,73230,72578,73080,72738,73276
20194,A,골목상권,3110808,신길역 1번,576175,289045,287130,73185,126199,115062,81818,79306,100605,146608,138733,68266,63960,88983,69624,82850,83680,82007,81091,80990,83020,82539
20194,A,골목상권,3110807,신길역 3번,462349,245381,216969,32901,108402,105635,77151,68373,69888,97720,105153,60763,63282,80792,54640,64466,65729,65598,66653,68072,69140,62693
20194,A,골목상권,3110806,서울시립영등포장애인복지관,26850,14288,12562,672,4489,7241,6579,4283,3587,2768,6416,5532,5687,4517,1932,4473,4535,4236,4269,4480,2718,2139
20194,A,골목상권,3110805,신길새마을금고신길4동지점,282213,134661,147553,38105,37844,39768,43654,53870,68973,82374,57149,30319,29649,44546,38176,39020,38602,39045,38372,37963,43048,46164
20194,A,골목상권,3110804,신풍역 1번,1060970,470027,590943,135759,141049,185159,166978,172181,259844,292332,216317,121438,120699,172756,137429,148583,148386,148254,148112,145601,156593,165441
20194,A,골목상권,3110803,신길2동우편취급국,1373051,673152,699899,184300,153602,210769,209608,227037,387735,418946,283917,138322,135726,206847,189293,192831,191027,191306,192480,189548,201047,214812
20194,A,골목상권,3110802,신길동홍어거리,527520,265579,261940,49023,60745,70775,95463,96303,155211,146591,108063,60169,59036,84767,68894,75854,75207,76016,76740,75828,73275,74602
20194,A,골목상권,3110801,신풍역 6번(신길6동공영주차장),58881,26051,32830,10023,6977,9025,8817,10599,13442,19169,12670,6013,5826,7698,7507,8256,8168,8312,8283,8108,8793,8961
20194,A,골목상권,3110800,영등포동성당,148067,81496,66571,5870,34591,40117,21713,21076,24701,29937,32580,23881,23468,23581,14621,22504,22602,21692,22140,22552,19340,17236
20194,A,골목상권,3110799,영등포본동주민센터,268940,132420,136520,27054,36061,44862,42313,46766,71884,83307,54541,26325,26686,41317,36765,37105,36707,37006,37264,36553,40735,43571
20194,A,골목상권,3110798,신풍역 2번,160332,74614,85718,18567,19839,26922,23985,27394,43625,41645,33626,19178,19098,26727,20060,22676,22682,22521,22078,22360,23587,24428
20194,A,골목상권,3110797,KT대방빌딩,113060,49568,63490,19434,14203,14149,17314,18364,29596,18561,22444,18038,19150,22941,11925,15450,15450,15954,15307,15435,17197,18267
20194,A,골목상권,3110796,한림대학교한강성심병원,139656,72374,67281,6641,29401,38546,23296,19596,22177,39782,32174,16666,15579,18662,16792,20155,20371,20000,19965,19906,19495,19763
20194,A,골목상권,3110795,도림초등학교,1410688,653207,757482,207593,162125,188420,219243,249241,384065,435631,292210,139060,133933,209527,200325,200646,196620,201179,199572,194942,203703,214028
20194,A,골목상권,3110794,영동초등학교,653450,308272,345180,68974,166374,158499,99078,65919,94608,178656,140585,80561,78587,95531,79533,95481,97026,96643,95029,92656,88320,88297
20194,A,골목상권,3110793,대림썬프라자,19949,9129,10819,2195,2545,2737,3118,3449,5905,2922,3929,3121,3318,4389,2269,2738,2735,2802,2692,2694,2998,3289
20194,A,골목상권,3110792,영등포역 2번,2493226,1206719,1286506,336879,307692,367555,382513,440706,657881,713067,508885,261566,265000,405848,338861,341799,338923,342000,347495,343629,385269,394111
20194,A,골목상권,3110791,신풍역 3번,95828,44525,51304,10876,11107,14846,14642,17504,26853,18977,20288,13788,13064,18358,11353,13766,13675,13445,13306,13401,13874,14362
20194,A,골목상권,3110790,대림1동주민센터,693624,323723,369901,62524,81748,98162,107343,125917,217931,167650,140061,80444,81465,127817,96186,97535,97521,97057,96153,95870,102092,107398
20194,A,골목상권,3110789,대림성모병원,554453,246841,307611,52009,98299,90578,88179,85929,139459,123957,115071,78047,72874,95339,69164,77843,76618,81856,74231,75903,77856,90146
20194,A,골목상권,3110788,영등포시장역 3번,80859,41838,39023,5990,13738,16769,11962,12595,19807,16866,17057,11843,12118,13928,9047,11513,11771,11570,11934,12042,11623,10408
20194,A,골목상권,3110787,신길3동주민센터,2020625,959536,1061089,338048,225852,275102,294956,361447,525220,481455,398039,239892,256103,376499,268635,286691,282183,281717,281000,277772,298396,312865
20194,A,골목상권,3110786,당산역 8번,540930,270182,270749,57177,104032,109201,74952,76176,119394,126888,118160,67827,67192,95850,65014,77257,77614,76983,77919,80309,78765,72081
20194,A,골목상권,3110785,영등포푸르지오아파트,1171886,545730,626155,197546,125630,172353,177449,198274,300633,319019,230842,129189,136361,203072,153401,161183,158468,160873,161878,157525,179631,192328
20194,A,골목상권,3110784,신대림초등학교,166110,79803,86308,15400,20756,25258,27340,28243,49113,44949,33862,19155,18642,27541,21962,23254,22976,23324,22754,22905,24152,26744
20194,A,골목상권,3110783,영등포시장역 1번,513384,254933,258451,53787,96454,115012,82138,68135,97858,107164,111210,77773,76964,85121,55152,77222,79371,76688,73477,74821,69466,62336
20194,A,골목상권,3110782,영등포시장역 4번,301903,151666,150237,28785,50496,61131,45619,44842,71030,64982,63474,43340,43337,52204,34565,43571,44005,43669,42038,42628,44552,41438
20194,A,골목상권,3110781,대림한신아파트,1022342,490687,531655,86948,120736,146805,165617,180391,321844,307767,211924,110912,108216,153250,130273,143230,141705,143130,143095,139714,150298,161168
20194,A,골목상권,3110780,신길대성유니드아파트,429405,204461,224941,64459,49279,68777,68154,72981,105754,125961,94729,49636,43258,58957,56865,62113,63530,63966,63558,59921,55942,60375
20194,A,골목상권,3110779,대림갑을명가아파트,187679,90488,97191,15896,21619,27304,31253,35556,56052,49174,38423,21755,22108,32093,24125,26061,25237,25968,26197,26127,27788,30301
20194,A,골목상권,3110778,구로디지털단지역 4번,1305860,638548,667313,104174,214631,243215,228371,204081,311389,364016,273058,145833,145279,207896,169781,183495,181887,183504,182608,181477,188019,204870
20194,A,골목상권,3110777,구로세무서,366358,182198,184160,24634,63289,73867,67597,57546,79424,31146,77761,73770,78233,76687,28763,56390,56831,55130,54583,57382,46673,39368
20194,A,골목상권,3110776,도신초등학교,988391,499124,489267,155504,107254,128759,163559,191564,241750,284164,204815,110271,108992,151280,128869,140565,138966,138983,139381,138464,141954,150081
20194,A,골목상권,3110775,대동초등학교,179959,85382,94579,19170,18536,28474,32028,34910,46842,46360,34635,20799,21661,31791,24713,25618,25362,25055,24893,24325,25804,28902
20194,A,골목상권,3110774,당산반도유보라팰리스아파트,554580,263170,291410,93662,92510,108521,81721,73515,104649,131318,119644,66022,67394,99105,71097,76985,76357,74966,76063,77068,86307,86835
20194,A,골목상권,3110773,당산역 13번,92835,46160,46674,8494,19145,19970,14753,13122,17351,14722,18258,14464,15704,19859,9827,13473,13662,13723,13719,14277,12604,11378
20194,A,골목상권,3110772,신우어린이공원,442243,210064,232179,54977,58459,69227,74311,81036,104234,151250,92655,41392,39102,56261,61583,64093,63120,62557,62401,62200,61749,66121
20194,A,골목상권,3110771,대림역 11번,337658,162050,175608,20458,35449,58179,63777,70317,89479,88310,62073,38372,39608,61150,48147,46683,46483,46057,45669,45467,50000,57298
20194,A,골목상권,3110770,영등포구청역 6번,1216263,573149,643114,104695,207233,241517,186295,182610,293913,382862,262611,131344,122028,163850,153567,175163,173054,170645,174530,174737,171607,176528
20194,A,골목상권,3110769,대림차이나타운(대림역 12번),398168,188049,210119,27523,45322,68583,73792,78914,104035,97494,75966,47231,50471,74717,52289,55478,54218,54077,53962,54153,59978,66302
20194,A,골목상권,3110768,도림2동유수지내체육시설,180392,87379,93014,17269,29611,35931,27614,28874,41094,55117,37524,18041,17273,26902,25535,24402,24607,25025,25023,24449,27353,29534
20194,A,골목상권,3110767,도림동주민센터,224587,110062,114525,18155,35722,45039,35814,34478,55379,58080,48590,25769,25025,37594,29529,30957,31304,31614,31531,30650,32480,36052
20194,A,골목상권,3110766,대림역 5번,1476986,722590,754395,171520,207364,256136,247885,258412,335667,330429,310731,183669,185004,273543,193610,216998,201797,204253,205235,212254,222428,214020
20194,A,골목상권,3110765,문래동사거리,270522,140442,130080,20326,39676,52363,49296,43804,65056,37285,57779,44408,46767,56590,27693,39572,40065,38741,39467,41060,37701,33916
20194,A,골목상권,3110764,문래역 3번,41330,20539,20789,5265,5381,7560,7808,6804,8512,5180,9228,7820,7721,7814,3567,6529,6580,6332,6413,6535,4748,4193
20194,A,골목상권,3110763,영등포구청역 2번,558889,266146,292743,60160,81450,116531,100300,87861,112587,83809,114407,99703,100679,110274,50016,88018,87648,84333,85055,86379,68487,58968
20194,A,골목상권,3110762,선유도역 1번,1745789,861000,884790,212764,317426,409740,288276,231480,286105,446926,374768,228097,224177,270317,201506,259788,260703,256868,255692,258017,228694,226028
20194,A,골목상권,3110761,문래동남성맨션,148816,76282,72535,12002,21369,28734,27378,24122,35211,22208,31557,23669,24945,30858,15580,21532,21853,21280,21758,22755,21053,18585
20194,A,골목상권,3110760,선유도역 6번,656889,336829,320061,75927,124200,160451,114719,86134,95458,148567,145594,92010,90440,102929,77352,102435,102634,98287,98482,99452,79161,76439
20194,A,골목상권,3110759,문래예술촌(문래창작촌),3879400,1916893,1962507,486076,504897,712316,711801,577799,886512,574973,823097,641161,648833,783392,407945,564931,574749,562548,561497,580066,537104,498503
20194,A,골목상권,3110758,문래소공원,312866,149883,162985,70997,37864,64944,54461,32841,51760,67967,66795,45013,43462,52990,36641,47918,47828,47008,47522,46324,38920,37347
20194,A,골목상권,3110757,양평역 2번,218358,111832,106527,25952,29225,49392,39049,29189,45550,44059,44748,31692,32590,40015,25253,33438,33153,32523,32260,32556,28099,26328
20194,A,골목상권,3110756,문래중학교,269172,131675,137497,42606,31012,56157,45281,33675,60442,68346,56012,33302,34141,44602,32770,39137,38634,38610,38597,38141,38699,37355
