기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수
20222,A,골목상권,3110905,방배노인종합복지관(이수중학교),5,,,,,,,,,,,,1,,,,,,,
20221,A,골목상권,3110905,방배노인종합복지관(이수중학교),5,,,,,,,,,,,,1,,,,,,,
20214,A,골목상권,3110905,방배노인종합복지관(이수중학교),5,,,,,,,,,,,,1,,,,,,,
20213,A,골목상권,3110905,방배노인종합복지관(이수중학교),5,,,,,,,,,,,,1,,,,,,,
20212,A,골목상권,3110905,방배노인종합복지관(이수중학교),5,,,,,,,,,,,,1,,,,,,,
20211,A,골목상권,3110905,방배노인종합복지관(이수중학교),5,,,,,,,,,,,,1,,,,,,,
20204,A,골목상권,3110905,방배노인종합복지관(이수중학교),5,,,,,,,,,,,,1,,,,,,,
20224,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20223,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20222,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20221,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20214,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20213,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20212,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20211,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20204,A,골목상권,3110906,서문여고,8,1,,,,,,,,,,,,,,,,,,2
20224,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20223,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20222,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20221,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20214,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20213,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20212,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20211,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20204,A,골목상권,3110907,방배초등학교,8,,,,,,,,,,,,,,,,,,,3
20224,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20223,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20222,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20221,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20214,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20213,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20212,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20211,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20204,A,골목상권,3110908,구반포역,9,,2,,,,,,,,,,1,,,,,,1,
20224,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20223,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20222,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20221,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20214,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20213,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20212,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20211,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20204,A,골목상권,3111033,문정동성당,9,,,,,2,,,,,,,,,,,,,,
20224,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20223,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20222,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20221,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20214,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20213,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20212,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20214,A,골목상권,3110960,은광여고,3,,,,,,,,,,,,,,,,,,,
20211,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20204,A,골목상권,3111034,오동나무공원(송파레미니스1단지),13,,,,,1,,,,,,,,,,,,,,4
20224,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20223,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20222,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20221,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20214,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20213,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20212,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20211,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20204,A,골목상권,3110864,신림우방아파트,3,,,,,,,,,,,,,,,,,,,2
20224,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20223,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20222,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20221,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20214,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20213,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20212,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20211,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20204,A,골목상권,3110865,남강고등학교(남강중학교),47,1,1,,,10,2,,,,,,,,,,,,,14
20224,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20223,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20222,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20221,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20214,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20213,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20212,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20211,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20204,A,골목상권,3110916,내방역 4번,9,,,,,,,,,,,,1,,,,,,,1
20224,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20223,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20222,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20221,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20214,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20213,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20212,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20211,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20204,A,골목상권,3110939,양재역 8번(양재동우체국),27,,,,1,5,,,,,1,,,,,,,,,5
20224,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20223,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20222,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20221,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20214,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20213,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20212,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20211,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20204,A,골목상권,3110940,양재근린공원(양재2동주민센터),2,,,,,1,,,,,,,,,,,,,,
20224,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20223,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20222,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20221,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20214,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20213,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20212,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20211,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20204,A,골목상권,3111024,경찰병원역 4번(건너말공원),3,,,,,1,,,,,,,,,,,,,,
20224,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20223,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20222,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20221,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20214,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20213,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20212,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20211,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20204,A,골목상권,3110997,대청초등학교,49,1,,,,9,,,,,,,,,,,,,,12
20224,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20223,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20222,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20221,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20214,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20213,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20212,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20211,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20204,A,골목상권,3110998,은곡마을(은곡마을공원),11,,,,,1,1,,,,,,,,,,,,,6
20224,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20223,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20222,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20221,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20214,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20213,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20212,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20211,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20204,A,골목상권,3110999,윗방죽마을공원,14,,1,,,1,,,,,,,,,,,,,,7
20224,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20223,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20222,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20221,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20214,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20213,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20212,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20211,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20204,A,골목상권,3111000,대왕초등학교(세곡동사거리서남측),4,,,,,1,1,,,,,,,,,,,,,1
20224,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20223,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20222,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20221,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20214,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20213,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20212,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20211,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20204,A,골목상권,3111001,아래방죽마을공원(율현초등학교),11,,,,,1,,,,,,,,,,,,,,6
20224,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20223,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20222,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20221,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20214,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20213,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20212,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20211,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20204,A,골목상권,3110837,숭실대입구역 1번,32,1,1,,,4,1,,,,,,,,,,,,,7
20224,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20223,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20222,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20221,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20214,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20213,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20212,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20211,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20204,A,골목상권,3110838,상도1동주민센터앞,10,,,,,1,,,,,,,,,,,,,,
20232,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20224,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20223,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20222,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20221,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20214,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20213,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20212,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20211,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20204,A,골목상권,3110839,숭실대입구역 4번,8,,,,,2,,,,,1,,,,,,,,,1
20224,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20223,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20222,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20221,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20214,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20213,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20212,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20211,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20204,A,골목상권,3110888,청룡동주민센터,11,2,,,,3,,,,,,,,,,,,,,2
20224,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20223,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20222,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20221,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20214,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20213,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20212,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20211,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20204,A,골목상권,3110917,서초소방서,3,,,,,,,,,,,,,,,,,,,3
20224,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20223,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20222,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20221,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20214,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20213,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20212,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20211,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20204,A,골목상권,3110918,방배역 3번,2,,,,,,,,,,,,,,,,,,,
20224,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20223,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20222,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20221,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20214,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20213,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20212,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20211,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20204,A,골목상권,3110919,내방역 8번,1,,,,,,,,,,,,,,,,,,,
20224,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20223,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20222,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20221,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20214,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20213,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20212,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20211,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20204,A,골목상권,3110920,방배역 2번(백석예술대학교),9,,,,,,,,,,5,,,,,,,,,1
20224,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20223,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20222,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20221,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20214,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20213,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20212,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20211,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20204,A,골목상권,3110874,원신초등학교(구세군관악영문교회),14,,,,,1,,,,,,,,,,,,,,6
20224,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20223,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20222,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20221,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20214,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20213,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20212,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20211,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20204,A,골목상권,3110875,보라매동주민센터(당곡고등학교),9,1,,,,1,,,,,,,,,,,,,,3
20224,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20223,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20222,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20221,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20214,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20213,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20212,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20211,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20204,A,골목상권,3110876,서원동주민센터(신관중학교),8,1,,,,1,,,,,,,,,,,,,,2
20224,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20223,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20222,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20221,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20214,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20213,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20212,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20211,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20204,A,골목상권,3111089,상일여고(상일초등학교),25,1,,,,3,2,,,,,,,,,,,,,3
20224,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20223,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20222,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20221,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20214,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20213,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20212,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20211,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20204,A,골목상권,3111090,강일동주민센터,27,4,1,,,4,,,,,,,,,,,,,,4
20224,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
20223,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
20222,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
20221,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
20214,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
20213,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
20212,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
20211,A,골목상권,3111061,암사역 1번,16,1,,,,1,,,,,,,,,,,,,,2
