"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20221","A","골목상권","3110960","은광여고","4660987","08","4278304031","955950573","535880624","343765467","470903861","758508107","194270975","125427664","713307698","180289062"
"20221","A","골목상권","3110961","언주역 3번","3770263","08","6237411681","1465253208","785969903","519053761","699720243","1097624787","267517673","195401231","935086910","271783965"
"20221","A","골목상권","3110962","도산공원북측","4393830","08","2225918996","493023242","276597466","179168583","253743061","405137537","102247325","62893606","361069345","92038831"
"20221","A","골목상권","3110963","역삼월드메르디앙아파트","3882296","08","6988899185","1642258071","882964073","572563851","805057219","1255789070","294895084","215201440","1009819835","310350542"
"20221","A","골목상권","3110964","싸리고개근린공원","5378153","09","6476118449","1464757348","808601135","494745403","754575660","1191363175","269461184","182834152","1026968526","282811866"
"20221","A","골목상권","3110965","언주역 6번","3215199","07","5881405251","1410569682","742299538","497189293","647353961","1031210351","238904562","195071121","856507201","262299542"
"20221","A","골목상권","3110966","논현2동주민센터","4060617","08","5367388815","1238411117","673733989","425665145","619958615","969713706","226419908","158693254","820431631","234361450"
"20221","A","골목상권","3110967","역삼역 8번","3118140","07","5371105419","1282607941","679122421","457837574","587882356","944522385","219955979","178261895","780869869","240044999"
"20221","A","골목상권","3110968","강남구청역 2번","4718576","08","5876144181","1318252986","736865594","462496146","652262569","1045990202","260731640","171692476","980290646","247561922"
"20221","A","골목상권","3110969","베르사이유1아파트","3780076","08","5773572364","1257905586","731791384","460932509","617781133","988357515","266681280","172538086","1033664341","243920530"
"20221","A","골목상권","3110970","학동초등학교","3992238","08","6676686749","1535756528","836300069","531449576","742070081","1179837561","282857495","202541906","1078506235","287367298"
"20221","A","골목상권","3110971","선정릉역 4번","3544607","07","8770690419","2088382062","1108210489","727242191","978743129","1534867837","360701917","284276410","1297523755","390742629"
"20221","A","골목상권","3110972","강남세브란스병원미래의학연구센터","4106541","08","6798847327","1572483054","853396941","523256997","771087672","1189070277","281640427","204423425","1107697659","295790875"
"20221","A","골목상권","3110973","강남구청역 4번","5232185","09","9260372551","2091929032","1140618527","697563456","1037776706","1655387628","375677287","265762367","1603113451","392544097"
"20221","A","골목상권","3110974","언주중학교","4230127","08","7036466319","1563154322","876007617","531094101","766002265","1244271901","303109186","202993812","1255860846","293972269"
"20221","A","골목상권","3110975","매봉역 1번","5124391","09","4538095372","1039490972","569528469","340481612","531985780","831053457","190040341","129047463","709048792","197418486"
