year_code,quarter_code,commercial_district_code,commercial_district_name,apartment_complexes,household_under_20_pyeong,household_20_to_30_pyeong,household_30_to_40_pyeong,household_40_to_50_pyeong,household_over_50_pyeong,household_less_than_100_million_price,household_100_million_to_200_million_price,household_200_million_to_300_million_price,household_300_million_to_400_million_price,household_400_million_to_500_million_price,household_500_million_to_600_million_price,household_over_than_600_million_price,apartment_avg_area,apartment_avg_price
2022,2,3110640,방화역 1번,41,255.0,104.0,9.0,2.0,0.0,52.0,256.0,40.0,22.0,0.0,0.0,0.0,55,154805429
2022,1,3110640,방화역 1번,41,255.0,104.0,9.0,2.0,0.0,52.0,256.0,40.0,22.0,0.0,0.0,0.0,55,154805429
2021,4,3110640,방화역 1번,41,255.0,104.0,9.0,2.0,0.0,52.0,256.0,40.0,22.0,0.0,0.0,0.0,55,154805429
2021,3,3110640,방화역 1번,45,424.0,123.0,12.0,2.0,0.0,85.0,283.0,175.0,18.0,0.0,0.0,0.0,54,138348296
2021,2,3110640,방화역 1번,45,424.0,123.0,12.0,2.0,0.0,85.0,283.0,175.0,18.0,0.0,0.0,0.0,54,138348296
2021,1,3110640,방화역 1번,45,424.0,123.0,12.0,2.0,0.0,85.0,283.0,175.0,18.0,0.0,0.0,0.0,54,138348296
2022,4,3110641,공항고등학교,18,134.0,74.0,0.0,0.0,0.0,31.0,101.0,18.0,26.0,19.0,13.0,0.0,55,202721348
2022,3,3110641,공항고등학교,18,134.0,74.0,0.0,0.0,0.0,31.0,101.0,18.0,26.0,19.0,13.0,0.0,55,202721348
2022,2,3110641,공항고등학교,18,134.0,74.0,0.0,0.0,0.0,31.0,101.0,18.0,26.0,19.0,13.0,0.0,55,202721348
2022,1,3110641,공항고등학교,18,134.0,74.0,0.0,0.0,0.0,31.0,101.0,18.0,26.0,19.0,13.0,0.0,55,202721348
2021,4,3110641,공항고등학교,18,134.0,74.0,0.0,0.0,0.0,31.0,101.0,18.0,26.0,19.0,13.0,0.0,55,202721348
2021,3,3110641,공항고등학교,18,156.0,221.0,0.0,0.0,0.0,34.0,97.0,38.0,138.0,70.0,0.0,0.0,58,184012088
2021,2,3110641,공항고등학교,18,156.0,221.0,0.0,0.0,0.0,34.0,97.0,38.0,138.0,70.0,0.0,0.0,58,184012088
2021,1,3110641,공항고등학교,18,156.0,221.0,0.0,0.0,0.0,34.0,97.0,38.0,138.0,70.0,0.0,0.0,58,184012088
2022,2,3110789,대림성모병원,21,110.0,57.0,0.0,0.0,0.0,32.0,95.0,40.0,0.0,0.0,0.0,0.0,52,149367276
2022,4,3110786,당산역 8번,41,354.0,14.0,0.0,0.0,0.0,14.0,210.0,106.0,26.0,0.0,8.0,4.0,40,202770883
2022,3,3110786,당산역 8번,41,354.0,14.0,0.0,0.0,0.0,14.0,210.0,106.0,26.0,0.0,8.0,4.0,40,202770883
2022,2,3110786,당산역 8번,41,354.0,14.0,0.0,0.0,0.0,14.0,210.0,106.0,26.0,0.0,8.0,4.0,40,202770883
2022,1,3110786,당산역 8번,41,354.0,14.0,0.0,0.0,0.0,14.0,210.0,106.0,26.0,0.0,8.0,4.0,40,202770883
2021,4,3110786,당산역 8번,41,354.0,14.0,0.0,0.0,0.0,14.0,210.0,106.0,26.0,0.0,8.0,4.0,40,202770883
2021,3,3110786,당산역 8번,40,475.0,50.0,2.0,0.0,0.0,70.0,237.0,95.0,51.0,58.0,16.0,0.0,41,182967519
2021,2,3110786,당산역 8번,40,475.0,50.0,2.0,0.0,0.0,70.0,237.0,95.0,51.0,58.0,16.0,0.0,41,182967519
2021,1,3110786,당산역 8번,40,475.0,50.0,2.0,0.0,0.0,70.0,237.0,95.0,51.0,58.0,16.0,0.0,41,182967519
2022,4,3110787,신길3동주민센터,13,81.0,20.0,0.0,0.0,0.0,9.0,50.0,42.0,0.0,0.0,0.0,0.0,47,175892648
2022,3,3110787,신길3동주민센터,13,81.0,20.0,0.0,0.0,0.0,9.0,50.0,42.0,0.0,0.0,0.0,0.0,47,175892648
2022,2,3110787,신길3동주민센터,13,81.0,20.0,0.0,0.0,0.0,9.0,50.0,42.0,0.0,0.0,0.0,0.0,47,175892648
2022,1,3110787,신길3동주민센터,13,81.0,20.0,0.0,0.0,0.0,9.0,50.0,42.0,0.0,0.0,0.0,0.0,47,175892648
2021,4,3110787,신길3동주민센터,13,81.0,20.0,0.0,0.0,0.0,9.0,50.0,42.0,0.0,0.0,0.0,0.0,47,175892648
2021,3,3110787,신길3동주민센터,14,84.0,21.0,1.0,0.0,0.0,11.0,70.0,25.0,0.0,0.0,0.0,0.0,50,156066808
2021,2,3110787,신길3동주민센터,14,84.0,21.0,1.0,0.0,0.0,11.0,70.0,25.0,0.0,0.0,0.0,0.0,50,156066808
2021,1,3110787,신길3동주민센터,14,84.0,21.0,1.0,0.0,0.0,11.0,70.0,25.0,0.0,0.0,0.0,0.0,50,156066808
2022,4,3110788,영등포시장역 3번,1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,63,354833333
2022,3,3110788,영등포시장역 3번,1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,63,354833333
2022,2,3110788,영등포시장역 3번,1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,63,354833333
2022,1,3110788,영등포시장역 3번,1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,63,354833333
2021,4,3110788,영등포시장역 3번,1,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,63,354833333
2021,3,3110788,영등포시장역 3번,1,75.0,40.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,63,246226087
2021,2,3110788,영등포시장역 3번,1,75.0,40.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,63,246226087
2021,1,3110788,영등포시장역 3번,1,75.0,40.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,63,246226087
2022,4,3110789,대림성모병원,21,110.0,57.0,0.0,0.0,0.0,32.0,95.0,40.0,0.0,0.0,0.0,0.0,52,149367276
2022,3,3110789,대림성모병원,21,110.0,57.0,0.0,0.0,0.0,32.0,95.0,40.0,0.0,0.0,0.0,0.0,52,149367276
2022,1,3110789,대림성모병원,21,110.0,57.0,0.0,0.0,0.0,32.0,95.0,40.0,0.0,0.0,0.0,0.0,52,149367276
2021,4,3110789,대림성모병원,21,110.0,57.0,0.0,0.0,0.0,32.0,95.0,40.0,0.0,0.0,0.0,0.0,52,149367276
2021,3,3110789,대림성모병원,20,111.0,72.0,0.0,0.0,0.0,48.0,110.0,25.0,0.0,0.0,0.0,0.0,53,139123261
2021,2,3110789,대림성모병원,20,111.0,72.0,0.0,0.0,0.0,48.0,110.0,25.0,0.0,0.0,0.0,0.0,53,139123261
2021,1,3110789,대림성모병원,20,111.0,72.0,0.0,0.0,0.0,48.0,110.0,25.0,0.0,0.0,0.0,0.0,53,139123261
2022,4,3110810,영신초등학교,28,261.0,23.0,0.0,0.0,0.0,0.0,124.0,158.0,2.0,0.0,0.0,0.0,43,201233160
2022,3,3110810,영신초등학교,28,261.0,23.0,0.0,0.0,0.0,0.0,124.0,158.0,2.0,0.0,0.0,0.0,43,201233160
2022,2,3110810,영신초등학교,28,261.0,23.0,0.0,0.0,0.0,0.0,124.0,158.0,2.0,0.0,0.0,0.0,43,201233160
2022,1,3110810,영신초등학교,28,261.0,23.0,0.0,0.0,0.0,0.0,124.0,158.0,2.0,0.0,0.0,0.0,43,201233160
2021,4,3110810,영신초등학교,28,261.0,23.0,0.0,0.0,0.0,0.0,124.0,158.0,2.0,0.0,0.0,0.0,43,201233160
2021,3,3110810,영신초등학교,22,192.0,24.0,0.0,0.0,0.0,5.0,146.0,64.0,1.0,0.0,0.0,0.0,46,176685413
2021,2,3110810,영신초등학교,22,192.0,24.0,0.0,0.0,0.0,5.0,146.0,64.0,1.0,0.0,0.0,0.0,46,176685413
2021,1,3110810,영신초등학교,22,192.0,24.0,0.0,0.0,0.0,5.0,146.0,64.0,1.0,0.0,0.0,0.0,46,176685413
2022,4,3110811,보라매역 4번,15,72.0,35.0,1.0,0.0,0.0,0.0,43.0,41.0,23.0,1.0,0.0,0.0,59,240096898
2022,3,3110811,보라매역 4번,15,72.0,35.0,1.0,0.0,0.0,0.0,43.0,41.0,23.0,1.0,0.0,0.0,59,240096898
2022,2,3110811,보라매역 4번,15,72.0,35.0,1.0,0.0,0.0,0.0,43.0,41.0,23.0,1.0,0.0,0.0,59,240096898
2022,1,3110811,보라매역 4번,15,72.0,35.0,1.0,0.0,0.0,0.0,43.0,41.0,23.0,1.0,0.0,0.0,59,240096898
2021,4,3110811,보라매역 4번,15,72.0,35.0,1.0,0.0,0.0,0.0,43.0,41.0,23.0,1.0,0.0,0.0,59,240096898
2021,3,3110811,보라매역 4번,15,73.0,85.0,5.0,0.0,0.0,1.0,53.0,33.0,72.0,4.0,0.0,0.0,59,214690180
2021,2,3110811,보라매역 4번,15,73.0,85.0,5.0,0.0,0.0,1.0,53.0,33.0,72.0,4.0,0.0,0.0,59,214690180
2021,1,3110811,보라매역 4번,15,73.0,85.0,5.0,0.0,0.0,1.0,53.0,33.0,72.0,4.0,0.0,0.0,59,214690180
2022,4,3110812,신길6동주민센터,19,139.0,33.0,0.0,0.0,0.0,31.0,117.0,24.0,0.0,0.0,0.0,0.0,45,151860667
2022,3,3110812,신길6동주민센터,20,141.0,35.0,0.0,0.0,0.0,31.0,119.0,26.0,0.0,0.0,0.0,0.0,46,153712540
2022,2,3110812,신길6동주민센터,20,141.0,35.0,0.0,0.0,0.0,31.0,119.0,26.0,0.0,0.0,0.0,0.0,46,153712540
2022,1,3110812,신길6동주민센터,20,141.0,35.0,0.0,0.0,0.0,31.0,119.0,26.0,0.0,0.0,0.0,0.0,46,153712540
2021,4,3110812,신길6동주민센터,20,141.0,35.0,0.0,0.0,0.0,31.0,119.0,26.0,0.0,0.0,0.0,0.0,46,153712540
2021,3,3110812,신길6동주민센터,20,166.0,35.0,0.0,0.0,0.0,48.0,146.0,7.0,0.0,0.0,0.0,0.0,46,137221995
2021,2,3110812,신길6동주민센터,20,166.0,35.0,0.0,0.0,0.0,48.0,146.0,7.0,0.0,0.0,0.0,0.0,46,137221995
2021,1,3110812,신길6동주민센터,20,166.0,35.0,0.0,0.0,0.0,48.0,146.0,7.0,0.0,0.0,0.0,0.0,46,137221995
2022,4,3110604,신월4동주민센터,98,736.0,378.0,6.0,0.0,0.0,186.0,675.0,96.0,101.0,47.0,15.0,0.0,56,170738416
2022,3,3110604,신월4동주민센터,98,736.0,390.0,6.0,0.0,0.0,186.0,687.0,96.0,101.0,47.0,15.0,0.0,56,170690991
2022,2,3110604,신월4동주민센터,98,736.0,390.0,6.0,0.0,0.0,186.0,687.0,96.0,101.0,47.0,15.0,0.0,56,170690991
2022,1,3110604,신월4동주민센터,98,736.0,390.0,6.0,0.0,0.0,186.0,687.0,96.0,101.0,47.0,15.0,0.0,56,170690991
2021,4,3110604,신월4동주민센터,98,736.0,390.0,6.0,0.0,0.0,186.0,687.0,96.0,101.0,47.0,15.0,0.0,56,170690991
2021,3,3110604,신월4동주민센터,94,1019.0,1091.0,6.0,0.0,0.0,213.0,826.0,781.0,280.0,16.0,0.0,0.0,57,151224848
2021,2,3110604,신월4동주민센터,94,1019.0,1091.0,6.0,0.0,0.0,213.0,826.0,781.0,280.0,16.0,0.0,0.0,57,151224848
2021,1,3110604,신월4동주민센터,94,1019.0,1091.0,6.0,0.0,0.0,213.0,826.0,781.0,280.0,16.0,0.0,0.0,57,151224848
2022,4,3110605,목동센트럴아이파크앞,14,29.0,93.0,30.0,0.0,0.0,0.0,41.0,76.0,2.0,28.0,5.0,0.0,77,260044450
2022,3,3110605,목동센트럴아이파크앞,14,29.0,93.0,30.0,0.0,0.0,0.0,41.0,76.0,2.0,28.0,5.0,0.0,77,260044450
2022,2,3110605,목동센트럴아이파크앞,14,29.0,93.0,30.0,0.0,0.0,0.0,41.0,76.0,2.0,28.0,5.0,0.0,77,260044450
2022,1,3110605,목동센트럴아이파크앞,14,29.0,93.0,30.0,0.0,0.0,0.0,41.0,76.0,2.0,28.0,5.0,0.0,77,260044450
2021,4,3110605,목동센트럴아이파크앞,14,29.0,93.0,30.0,0.0,0.0,0.0,41.0,76.0,2.0,28.0,5.0,0.0,77,260044450
2021,3,3110605,목동센트럴아이파크앞,13,18.0,189.0,55.0,4.0,0.0,0.0,123.0,66.0,77.0,0.0,0.0,0.0,80,207439022
2021,2,3110605,목동센트럴아이파크앞,13,18.0,189.0,55.0,4.0,0.0,0.0,123.0,66.0,77.0,0.0,0.0,0.0,80,207439022
2021,1,3110605,목동센트럴아이파크앞,13,18.0,189.0,55.0,4.0,0.0,0.0,123.0,66.0,77.0,0.0,0.0,0.0,80,207439022
2022,4,3110606,신한은행 신월동지점,122,812.0,430.0,5.0,0.0,0.0,177.0,759.0,218.0,39.0,54.0,0.0,0.0,57,160253268
2022,3,3110606,신한은행 신월동지점,122,812.0,430.0,5.0,0.0,0.0,177.0,759.0,218.0,39.0,54.0,0.0,0.0,57,160253268
2022,2,3110606,신한은행 신월동지점,122,812.0,430.0,5.0,0.0,0.0,177.0,759.0,218.0,39.0,54.0,0.0,0.0,57,160253268
2022,1,3110606,신한은행 신월동지점,122,812.0,430.0,5.0,0.0,0.0,177.0,759.0,218.0,39.0,54.0,0.0,0.0,57,160253268
2021,4,3110606,신한은행 신월동지점,122,812.0,430.0,5.0,0.0,0.0,177.0,759.0,218.0,39.0,54.0,0.0,0.0,57,160253268
2021,3,3110606,신한은행 신월동지점,122,1036.0,1203.0,30.0,0.0,1.0,231.0,1127.0,738.0,174.0,0.0,0.0,0.0,57,146119476
2021,2,3110606,신한은행 신월동지점,122,1036.0,1203.0,30.0,0.0,1.0,231.0,1127.0,738.0,174.0,0.0,0.0,0.0,57,146119476
2021,1,3110606,신한은행 신월동지점,122,1036.0,1203.0,30.0,0.0,1.0,231.0,1127.0,738.0,174.0,0.0,0.0,0.0,57,146119476
2022,4,3110607,금빛새마을금고본점,29,188.0,42.0,0.0,0.0,0.0,24.0,157.0,49.0,0.0,0.0,0.0,0.0,50,148862167
2022,3,3110607,금빛새마을금고본점,29,188.0,42.0,0.0,0.0,0.0,24.0,157.0,49.0,0.0,0.0,0.0,0.0,50,148862167
2022,2,3110607,금빛새마을금고본점,29,188.0,42.0,0.0,0.0,0.0,24.0,157.0,49.0,0.0,0.0,0.0,0.0,50,148862167
2022,1,3110607,금빛새마을금고본점,29,188.0,42.0,0.0,0.0,0.0,24.0,157.0,49.0,0.0,0.0,0.0,0.0,50,148862167
2021,4,3110607,금빛새마을금고본점,29,188.0,42.0,0.0,0.0,0.0,24.0,157.0,49.0,0.0,0.0,0.0,0.0,50,148862167
2021,3,3110607,금빛새마을금고본점,29,206.0,69.0,1.0,3.0,0.0,43.0,206.0,30.0,0.0,0.0,0.0,0.0,50,131572500
2021,2,3110607,금빛새마을금고본점,29,206.0,69.0,1.0,3.0,0.0,43.0,206.0,30.0,0.0,0.0,0.0,0.0,50,131572500
2021,1,3110607,금빛새마을금고본점,29,206.0,69.0,1.0,3.0,0.0,43.0,206.0,30.0,0.0,0.0,0.0,0.0,50,131572500
2022,4,3110697,개봉3동주민센터,87,750.0,87.0,1.0,0.0,0.0,67.0,708.0,63.0,0.0,0.0,0.0,0.0,49,143281538
2022,3,3110697,개봉3동주민센터,87,750.0,87.0,1.0,0.0,0.0,67.0,708.0,63.0,0.0,0.0,0.0,0.0,49,143281538
2022,2,3110697,개봉3동주민센터,87,750.0,87.0,1.0,0.0,0.0,67.0,708.0,63.0,0.0,0.0,0.0,0.0,49,143281538
2022,1,3110697,개봉3동주민센터,87,750.0,87.0,1.0,0.0,0.0,67.0,708.0,63.0,0.0,0.0,0.0,0.0,49,143281538
2021,4,3110697,개봉3동주민센터,87,750.0,87.0,1.0,0.0,0.0,67.0,708.0,63.0,0.0,0.0,0.0,0.0,49,143281538
2021,3,3110697,개봉3동주민센터,84,757.0,98.0,1.0,0.0,0.0,85.0,750.0,21.0,0.0,0.0,0.0,0.0,50,134633579
2021,2,3110697,개봉3동주민센터,84,757.0,98.0,1.0,0.0,0.0,85.0,750.0,21.0,0.0,0.0,0.0,0.0,50,134633579
2021,1,3110697,개봉3동주민센터,84,757.0,98.0,1.0,0.0,0.0,85.0,750.0,21.0,0.0,0.0,0.0,0.0,50,134633579
2022,4,3110698,개웅초등학교(개웅중학교),198,1524.0,352.0,1.0,0.0,0.0,258.0,1518.0,101.0,0.0,0.0,0.0,0.0,55,148017946
2022,3,3110698,개웅초등학교(개웅중학교),199,1524.0,352.0,3.0,0.0,0.0,258.0,1519.0,102.0,0.0,0.0,0.0,0.0,55,148252458
2022,2,3110698,개웅초등학교(개웅중학교),199,1524.0,352.0,3.0,0.0,0.0,258.0,1519.0,102.0,0.0,0.0,0.0,0.0,55,148252458
2022,1,3110698,개웅초등학교(개웅중학교),199,1524.0,352.0,3.0,0.0,0.0,258.0,1519.0,102.0,0.0,0.0,0.0,0.0,55,148252458
2021,4,3110698,개웅초등학교(개웅중학교),199,1524.0,352.0,3.0,0.0,0.0,258.0,1519.0,102.0,0.0,0.0,0.0,0.0,55,148252458
2021,3,3110698,개웅초등학교(개웅중학교),196,1582.0,355.0,3.0,0.0,0.0,345.0,1562.0,33.0,0.0,0.0,0.0,0.0,55,136294468
2021,2,3110698,개웅초등학교(개웅중학교),196,1582.0,355.0,3.0,0.0,0.0,345.0,1562.0,33.0,0.0,0.0,0.0,0.0,55,136294468
2021,1,3110698,개웅초등학교(개웅중학교),196,1582.0,355.0,3.0,0.0,0.0,345.0,1562.0,33.0,0.0,0.0,0.0,0.0,55,136294468
2022,4,3110748,백산초등학교,22,193.0,14.0,0.0,0.0,0.0,17.0,188.0,2.0,0.0,0.0,0.0,0.0,48,146815788
2022,3,3110748,백산초등학교,22,193.0,14.0,0.0,0.0,0.0,17.0,188.0,2.0,0.0,0.0,0.0,0.0,48,146815788
2022,2,3110748,백산초등학교,22,193.0,14.0,0.0,0.0,0.0,17.0,188.0,2.0,0.0,0.0,0.0,0.0,48,146815788
2022,1,3110748,백산초등학교,22,193.0,14.0,0.0,0.0,0.0,17.0,188.0,2.0,0.0,0.0,0.0,0.0,48,146815788
2021,4,3110748,백산초등학교,22,193.0,14.0,0.0,0.0,0.0,17.0,188.0,2.0,0.0,0.0,0.0,0.0,48,146815788
2021,3,3110748,백산초등학교,17,136.0,13.0,0.0,0.0,0.0,17.0,132.0,0.0,0.0,0.0,0.0,0.0,51,134855649
2021,2,3110748,백산초등학교,17,136.0,13.0,0.0,0.0,0.0,17.0,132.0,0.0,0.0,0.0,0.0,0.0,51,134855649
2021,1,3110748,백산초등학교,17,136.0,13.0,0.0,0.0,0.0,17.0,132.0,0.0,0.0,0.0,0.0,0.0,51,134855649
2022,4,3110620,목동보건지소,230,1552.0,419.0,26.0,0.0,0.0,169.0,1345.0,360.0,85.0,30.0,8.0,0.0,54,166693099
2022,3,3110620,목동보건지소,230,1552.0,419.0,26.0,0.0,0.0,169.0,1345.0,360.0,85.0,30.0,8.0,0.0,54,166693099
2022,2,3110620,목동보건지소,230,1552.0,419.0,26.0,0.0,0.0,169.0,1345.0,360.0,85.0,30.0,8.0,0.0,54,166693099
2022,1,3110620,목동보건지소,230,1552.0,419.0,26.0,0.0,0.0,169.0,1345.0,360.0,85.0,30.0,8.0,0.0,54,166693099
2021,4,3110620,목동보건지소,230,1552.0,419.0,26.0,0.0,0.0,169.0,1345.0,360.0,85.0,30.0,8.0,0.0,54,166693099
2021,3,3110620,목동보건지소,230,1717.0,578.0,35.0,2.0,0.0,188.0,1536.0,489.0,119.0,0.0,0.0,0.0,54,156835199
2021,2,3110620,목동보건지소,230,1717.0,578.0,35.0,2.0,0.0,188.0,1536.0,489.0,119.0,0.0,0.0,0.0,54,156835199
2021,1,3110620,목동보건지소,230,1717.0,578.0,35.0,2.0,0.0,188.0,1536.0,489.0,119.0,0.0,0.0,0.0,54,156835199
2022,4,3110621,목동역 5번,8,25.0,33.0,6.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,14.0,30.0,77,493577083
2022,3,3110621,목동역 5번,8,25.0,33.0,6.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,14.0,30.0,77,493577083
2022,2,3110621,목동역 5번,8,25.0,33.0,6.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,14.0,30.0,77,493577083
2022,1,3110621,목동역 5번,8,25.0,33.0,6.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,14.0,30.0,77,493577083
2021,4,3110621,목동역 5번,8,25.0,33.0,6.0,10.0,0.0,0.0,12.0,11.0,3.0,4.0,14.0,30.0,77,493577083
2021,3,3110621,목동역 5번,8,79.0,97.0,7.0,10.0,0.0,0.0,12.0,14.0,6.0,29.0,32.0,100.0,78,376490652
2021,2,3110621,목동역 5번,8,79.0,97.0,7.0,10.0,0.0,0.0,12.0,14.0,6.0,29.0,32.0,100.0,78,376490652
2021,1,3110621,목동역 5번,8,79.0,97.0,7.0,10.0,0.0,0.0,12.0,14.0,6.0,29.0,32.0,100.0,78,376490652
2022,4,3110622,달마을공원,120,966.0,153.0,26.0,7.0,3.0,95.0,782.0,240.0,28.0,1.0,6.0,3.0,51,171623085
2022,3,3110622,달마을공원,120,966.0,153.0,26.0,7.0,3.0,95.0,782.0,240.0,28.0,1.0,6.0,3.0,51,171623085
2022,2,3110622,달마을공원,120,966.0,153.0,26.0,7.0,3.0,95.0,782.0,240.0,28.0,1.0,6.0,3.0,51,171623085
2022,1,3110622,달마을공원,120,966.0,153.0,26.0,7.0,3.0,95.0,782.0,240.0,28.0,1.0,6.0,3.0,51,171623085
2021,4,3110622,달마을공원,120,966.0,153.0,26.0,7.0,3.0,95.0,782.0,240.0,28.0,1.0,6.0,3.0,51,171623085
2021,3,3110622,달마을공원,115,1049.0,158.0,37.0,8.0,3.0,107.0,909.0,200.0,30.0,0.0,6.0,3.0,52,165164924
2021,2,3110622,달마을공원,115,1049.0,158.0,37.0,8.0,3.0,107.0,909.0,200.0,30.0,0.0,6.0,3.0,52,165164924
2021,1,3110622,달마을공원,115,1049.0,158.0,37.0,8.0,3.0,107.0,909.0,200.0,30.0,0.0,6.0,3.0,52,165164924
2022,4,3110635,공항시장역 3번,37,228.0,80.0,3.0,0.0,0.0,2.0,52.0,140.0,85.0,32.0,0.0,0.0,57,280195461
2022,3,3110635,공항시장역 3번,37,228.0,80.0,3.0,0.0,0.0,2.0,52.0,140.0,85.0,32.0,0.0,0.0,57,280195461
2022,2,3110635,공항시장역 3번,37,228.0,80.0,3.0,0.0,0.0,2.0,52.0,140.0,85.0,32.0,0.0,0.0,57,280195461
2022,1,3110635,공항시장역 3번,37,228.0,80.0,3.0,0.0,0.0,2.0,52.0,140.0,85.0,32.0,0.0,0.0,57,280195461
2021,4,3110635,공항시장역 3번,37,228.0,80.0,3.0,0.0,0.0,2.0,52.0,140.0,85.0,32.0,0.0,0.0,57,280195461
2021,3,3110635,공항시장역 3번,38,267.0,155.0,3.0,0.0,0.0,8.0,186.0,129.0,102.0,0.0,0.0,0.0,58,198445508
2021,2,3110635,공항시장역 3번,38,267.0,155.0,3.0,0.0,0.0,8.0,186.0,129.0,102.0,0.0,0.0,0.0,58,198445508
2021,1,3110635,공항시장역 3번,38,267.0,155.0,3.0,0.0,0.0,8.0,186.0,129.0,102.0,0.0,0.0,0.0,58,198445508
2022,4,3110636,방화역 2번,17,104.0,56.0,0.0,0.0,0.0,15.0,83.0,16.0,29.0,17.0,0.0,0.0,55,202889828
2022,3,3110636,방화역 2번,17,104.0,56.0,0.0,0.0,0.0,15.0,83.0,16.0,29.0,17.0,0.0,0.0,55,202889828
2022,2,3110636,방화역 2번,17,104.0,56.0,0.0,0.0,0.0,15.0,83.0,16.0,29.0,17.0,0.0,0.0,55,202889828
2022,1,3110636,방화역 2번,17,104.0,56.0,0.0,0.0,0.0,15.0,83.0,16.0,29.0,17.0,0.0,0.0,55,202889828
2021,4,3110636,방화역 2번,17,104.0,56.0,0.0,0.0,0.0,15.0,83.0,16.0,29.0,17.0,0.0,0.0,55,202889828
2021,3,3110636,방화역 2번,17,111.0,174.0,0.0,0.0,0.0,16.0,94.0,41.0,134.0,0.0,0.0,0.0,55,183398908
2021,2,3110636,방화역 2번,17,111.0,174.0,0.0,0.0,0.0,16.0,94.0,41.0,134.0,0.0,0.0,0.0,55,183398908
2021,1,3110636,방화역 2번,17,111.0,174.0,0.0,0.0,0.0,16.0,94.0,41.0,134.0,0.0,0.0,0.0,55,183398908
2022,4,3110637,송정역 2번,41,332.0,62.0,0.0,0.0,0.0,18.0,308.0,65.0,3.0,0.0,0.0,0.0,47,166400833
2022,3,3110637,송정역 2번,41,332.0,62.0,0.0,0.0,0.0,18.0,308.0,65.0,3.0,0.0,0.0,0.0,47,166400833
2022,2,3110637,송정역 2번,41,332.0,62.0,0.0,0.0,0.0,18.0,308.0,65.0,3.0,0.0,0.0,0.0,47,166400833
2022,1,3110637,송정역 2번,41,332.0,62.0,0.0,0.0,0.0,18.0,308.0,65.0,3.0,0.0,0.0,0.0,47,166400833
2021,4,3110637,송정역 2번,41,332.0,62.0,0.0,0.0,0.0,18.0,308.0,65.0,3.0,0.0,0.0,0.0,47,166400833
2021,3,3110637,송정역 2번,38,336.0,77.0,3.0,1.0,0.0,22.0,315.0,76.0,3.0,1.0,0.0,0.0,48,163067939
2021,2,3110637,송정역 2번,38,336.0,77.0,3.0,1.0,0.0,22.0,315.0,76.0,3.0,1.0,0.0,0.0,48,163067939
2021,1,3110637,송정역 2번,38,336.0,77.0,3.0,1.0,0.0,22.0,315.0,76.0,3.0,1.0,0.0,0.0,48,163067939
2022,4,3110638,신방화역 2번,89,758.0,142.0,1.0,0.0,0.0,123.0,643.0,39.0,11.0,52.0,33.0,0.0,47,166440076
2022,3,3110638,신방화역 2번,90,758.0,146.0,1.0,0.0,0.0,123.0,643.0,43.0,11.0,52.0,33.0,0.0,47,167284116
2022,2,3110638,신방화역 2번,90,758.0,146.0,1.0,0.0,0.0,123.0,643.0,43.0,11.0,52.0,33.0,0.0,47,167284116
2022,1,3110638,신방화역 2번,90,758.0,146.0,1.0,0.0,0.0,123.0,643.0,43.0,11.0,52.0,33.0,0.0,47,167284116
2021,4,3110638,신방화역 2번,90,758.0,146.0,1.0,0.0,0.0,123.0,643.0,43.0,11.0,52.0,33.0,0.0,47,167284116
2021,3,3110638,신방화역 2번,90,1058.0,492.0,5.0,0.0,0.0,155.0,843.0,97.0,315.0,145.0,0.0,0.0,49,157057022
2021,2,3110638,신방화역 2번,90,1058.0,492.0,5.0,0.0,0.0,155.0,843.0,97.0,315.0,145.0,0.0,0.0,49,157057022
2021,1,3110638,신방화역 2번,90,1058.0,492.0,5.0,0.0,0.0,155.0,843.0,97.0,315.0,145.0,0.0,0.0,49,157057022
2022,4,3111026,문정역 2번,117,870.0,211.0,25.0,2.0,0.0,54.0,340.0,434.0,200.0,63.0,12.0,5.0,49,241933701
2022,3,3111026,문정역 2번,118,876.0,212.0,25.0,2.0,0.0,54.0,344.0,436.0,200.0,64.0,12.0,5.0,49,241607547
2022,2,3111026,문정역 2번,118,876.0,212.0,25.0,2.0,0.0,54.0,344.0,436.0,200.0,64.0,12.0,5.0,49,241607547
2022,1,3111026,문정역 2번,118,876.0,212.0,25.0,2.0,0.0,54.0,344.0,436.0,200.0,64.0,12.0,5.0,49,241607547
