commercial_district_code,commercial_district_name,latitude,longitude,gu_code,gu_name,dong_code,dong_name,area_size
3110792,영등포역 2번,126.9076137652341,37.51188305687823,11560,영등포구,11560585,도림동,129915
3110809,장훈고등학교,126.91563253349054,37.51237559866575,11560,영등포구,11560515,영등포본동,31824
3110653,화곡역 2번,126.8414670572051,37.54464527300884,11500,강서구,11500615,우장산동,122821
3110608,신월2동주민센터,126.84586386894,37.52508137526259,11470,양천구,11470570,신월2동,199259
3110609,신정네거리역 2번,126.84904958349273,37.52168871335584,11470,양천구,11470640,신정3동,48181
3110699,덕의초등학교,126.85527871714595,37.506136184220836,11530,구로구,11530730,고척2동,55364
3110700,고척초등학교,126.85735633995357,37.501976069275166,11530,구로구,11530720,고척1동,131905
3110624,목동문화체육센터,126.87104084620819,37.541230447765756,11470,양천구,11470520,목2동,43801
3110625,신정2동주민센터,126.87167959095326,37.518444828950926,11470,양천구,11470630,신정2동,100874
3110626,양화초등학교,126.87340015358663,37.54452164704416,11470,양천구,11470520,목2동,127884
3110654,까치산역 4번,126.8412427376533,37.53303109083655,11500,강서구,11500540,화곡1동,276225
3110655,발산역 5번,126.84257230285237,37.55716160635442,11500,강서구,11500615,우장산동,121172
3110562,연트럴파크(연남동주민센터),126.9233391686964,37.56376488708946,11440,마포구,11440710,연남동,96104
3110563,상수역 3번,126.92421764900801,37.5457274833252,11440,마포구,11440655,서강동,37381
3110751,난곡중학교,126.90692050938276,37.478094765834626,11545,금천구,11545630,독산3동,142894
3110752,한울중학교,126.90894149141734,37.46170696090743,11545,금천구,11545700,시흥4동,160859
3110684,서울공연예술고등학교,126.82997287787619,37.49865116120828,11530,구로구,11530790,수궁동,56085
3110686,수궁동주민센터,126.83415467880374,37.494638620747644,11530,구로구,11530790,수궁동,191258
3110707,구로창업지원센터,126.87946463909495,37.50981240722824,11530,구로구,11530510,신도림동,185688
3110708,화원어린이공원,126.88127053475066,37.49791195977646,11530,구로구,11530530,구로2동,50397
3110709,구로119안전센터,126.88155953983662,37.49392980227567,11530,구로구,11530530,구로2동,88217
3110710,남구로역 3번,126.88394512624056,37.486886294270526,11530,구로구,11530530,구로2동,224117
3110711,구로초등학교,126.88408837350633,37.49662631952319,11530,구로구,11530530,구로2동,157006
3110712,남구로역 5번,126.88656749689855,37.487447465830186,11530,구로구,11530550,구로4동,83115
3110668,화곡2동주민센터,126.85331580752785,37.53247006333166,11500,강서구,11500550,화곡2동,178678
3110670,신곡초등학교,126.85590077983865,37.53553664636464,11500,강서구,11500570,화곡4동,146128
3110726,금천철쭉어린이공원(금하마을),126.8906764836956,37.45329404179641,11545,금천구,11545610,독산1동,44361
3110815,공군호텔,126.9221596147489,37.51166828712483,11560,영등포구,11560630,신길1동,182950
3110816,대방역 6번,126.9236381327389,37.51479573571652,11560,영등포구,11560630,신길1동,92336
3110737,금천세무서,126.90090796494161,37.47653113040603,11545,금천구,11545630,독산3동,84015
3110738,문성초등학교,126.90129790602968,37.472305721353386,11545,금천구,11545630,독산3동,114069
3110739,시흥3동 우편취급국,126.9028417553999,37.44114999204755,11545,금천구,11545690,시흥3동,20887
3110713,구로보건소,126.88723646192494,37.50126053635339,11530,구로구,11530560,구로5동,250966
3110760,선유도역 6번,126.89239957829113,37.536368422439324,11560,영등포구,11560620,양평2동,153365
3110762,선유도역 1번,126.89276731629242,37.54030612628488,11560,영등포구,11560620,양평2동,342694
3110612,신정역 5번,126.85592405599932,37.52343623301962,11470,양천구,11470650,신정4동,167833
3110613,신정네거리역 4번,126.85641846880667,37.51927420530179,11470,양천구,11470620,신정1동,23861
3110614,목동로데오거리,126.8603045895597,37.52810868319107,11470,양천구,11470650,신정4동,77332
3110615,신서초등학교,126.86122287881128,37.520964822449145,11470,양천구,11470620,신정1동,31057
3110616,양목초등학교,126.86214660798909,37.5230652390491,11470,양천구,11470650,신정4동,15723
3110646,푸른들청소년도서관,126.83536920594427,37.54405127997964,11500,강서구,11500560,화곡3동,203547
3110647,화곡역 5번,126.8375535045462,37.5386573219103,11500,강서구,11500540,화곡1동,210252
3110794,영동초등학교,126.90829568124921,37.52769618737837,11560,영등포구,11560560,당산2동,81298
3110795,도림초등학교,126.9091556622347,37.50888390866796,11560,영등포구,11560650,신길3동,68722
3110796,한림대학교한강성심병원,126.90894538092166,37.52370525165795,11560,영등포구,11560535,영등포동,24293
3110596,서서울호수공원,126.8315097591216,37.52933251430504,11470,양천구,11470580,신월3동,118222
3110597,신월1동주민센터,126.83190521052514,37.53460392914984,11470,양천구,11470560,신월1동,181005
3110598,신월문화체육센터,126.8333416013457,37.51957726844986,11470,양천구,11470611,신월7동,105945
3110599,신월1파출소,126.83389315774004,37.53101175155089,11470,양천구,11470560,신월1동,105116
3110416,노원초등학교,127.05719700834393,37.67269635062584,11350,노원구,11350630,상계1동,92687
3110417,월계역 3번,127.05808401363569,37.63272832724608,11350,노원구,11350570,월계2동,29842
3110418,광운대학교 남단,127.05799308954444,37.61777199035563,11350,노원구,11350560,월계1동,88266
3110465,연신내역 7번,126.9175257181981,37.62142443927846,11380,은평구,11380551,갈현1동,72295
3110701,고척동성당,126.85975871674793,37.505447814423974,11530,구로구,11530730,고척2동,44097
3110702,개봉초등학교,126.85889705315547,37.48854391817313,11530,구로구,11530760,개봉3동,91947
3110627,신정롯데캐슬아파트,126.87366784052162,37.519996696799005,11470,양천구,11470630,신정2동,80881
3110628,신목동역,126.87981510484772,37.545168059477646,11470,양천구,11470520,목2동,95041
3110629,송정역 4번,126.80863612346893,37.559535159894644,11500,강서구,11500620,공항동,37678
3110630,공항시장역 1번,126.80849682132225,37.56531932367912,11500,강서구,11500640,방화2동,187213
3110631,방화초등학교,126.80997014983072,37.56903380193178,11500,강서구,11500640,방화2동,91895
3110656,까치산역 3번,126.84296009158733,37.52876264452878,11500,강서구,11500540,화곡1동,201889
3110657,양천향교역 5번,126.84357129242574,37.56653329038731,11500,강서구,11500603,가양1동,124877
3110658,화곡초등학교,126.84598070839382,37.54528194540314,11500,강서구,11500590,화곡본동,65816
3110659,화곡역 4번,126.84644302224991,37.54056131421404,11500,강서구,11500590,화곡본동,372788
3110714,구로4동주민센터,126.88919631652536,37.49132429193936,11530,구로구,11530550,구로4동,140331
3110727,독산역 1번 출입구,126.89133814646827,37.4646654230754,11545,금천구,11545610,독산1동,106562
3110728,두산초등학교,126.89179773823689,37.46734184716617,11545,금천구,11545610,독산1동,50102
3110729,가산동우체국,126.8932520648618,37.47802914720058,11545,금천구,11545510,가산동,85219
3110777,구로세무서,126.90148046698552,37.51406753976341,11560,영등포구,11560605,문래동,45358
3110753,시흥동 은행나무사거리,126.90844852214423,37.448849129363595,11545,금천구,11545710,시흥5동,177282
3110754,삼성산자연공원(서울금천초등학교),126.90927951506106,37.453237704979706,11545,금천구,11545710,시흥5동,134370
3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",126.83800209949736,37.488174732550505,11530,구로구,11530780,오류2동,42464
3110688,오류지구대,126.83863113866649,37.49536562485887,11530,구로구,11530770,오류1동,79928
3110715,구로구민회관,126.88847512035333,37.497252236455466,11530,구로구,11530560,구로5동,40106
3110716,구로나눔길,126.88879671563531,37.49390980603042,11530,구로구,11530530,구로2동,50788
3110717,남구로역 2번,126.88901449779476,37.48428725232738,11530,구로구,11530595,가리봉동,206144
3110671,등촌1동주민센터,126.8592232956464,37.55565994906193,11500,강서구,11500520,등촌1동,231350
3110672,백석중학교,126.85961370194514,37.5466324179359,11500,강서구,11500530,등촌2동,69786
3110673,뜸부기어린이공원,126.85970067142665,37.53041452973515,11500,강서구,11500570,화곡4동,145209
3110813,보라매역 6번,126.91911721349943,37.50101636484535,11560,영등포구,11560680,신길6동,100264
3110814,서울지방병무청,126.92170023319794,37.507496332940526,11560,영등포구,11560690,신길7동,141531
3110649,우장산역 1번,126.83779402108571,37.55298352357683,11500,강서구,11500615,우장산동,70187
3110740,금천해태공원,126.90153063651739,37.45862856769765,11545,금천구,11545670,시흥1동,148638
3110741,독산2동주민센터,126.9017046630445,37.46383656022357,11545,금천구,11545620,독산2동,96407
3110742,KT금천빌딩(금천구시설관리공단),126.90285669090942,37.44707867860115,11545,금천구,11545670,시흥1동,35970
3110798,신풍역 2번,126.90916810677236,37.49861245831046,11560,영등포구,11560680,신길6동,21568
3110765,문래동사거리,126.89551189177746,37.51143147963066,11560,영등포구,11560605,문래동,81024
3110766,대림역 5번,126.89644912574266,37.496178287632986,11560,영등포구,11560720,대림3동,94929
3110767,도림동주민센터,126.8961583972878,37.51013460386422,11560,영등포구,11560585,도림동,27268
3110600,신월7동주민센터,126.83486165433128,37.522777960294526,11470,양천구,11470611,신월7동,158307
3110466,구산역 2번,126.91804969701305,37.608441562863476,11380,은평구,11380625,역촌동,102377
3110467,은평요양병원,126.91913049837581,37.62484029093253,11380,은평구,11380551,갈현1동,59339
3110514,서대문우체국,126.93280530945287,37.55953597042736,11410,서대문구,11410585,신촌동,91935
3110650,우장산힐스테이트,126.83869481098496,37.55510210039808,11500,강서구,11500615,우장산동,18832
3110651,화원중학교,126.83915364557924,37.53644305357173,11500,강서구,11500540,화곡1동,142874
3110652,양천향교역 2번,126.83980405551263,37.570889053094895,11500,강서구,11500603,가양1동,98467
3110799,영등포본동주민센터,126.91002115746218,37.51338058174546,11560,영등포구,11560515,영등포본동,29319
3110800,영등포동성당,126.91020399762098,37.52126449878274,11560,영등포구,11560535,영등포동,33962
3110802,신길동홍어거리,126.91249046187012,37.51037308349919,11560,영등포구,11560660,신길4동,44973
3110601,신월1동우편취급국,126.83653591090075,37.52795203678687,11470,양천구,11470560,신월1동,220158
3110602,신월시영아파트중문,126.83778857051472,37.518934737930614,11470,양천구,11470611,신월7동,61404
3110603,지향초등학교,126.84015504526609,37.512549854396376,11470,양천구,11470640,신정3동,60198
3110660,등촌3동주민센터,126.84728936932454,37.55832107704375,11500,강서구,11500535,등촌3동,151533
3110778,구로디지털단지역 4번,126.90245239287532,37.48862394889115,11560,영등포구,11560710,대림2동,204978
3110611,신정역 1번,126.85672145126978,37.526464568346604,11470,양천구,11470650,신정4동,105248
3110784,신대림초등학교,126.90392945139324,37.491895815643836,11560,영등포구,11560700,대림1동,37357
3110785,영등포푸르지오아파트,126.90408827327902,37.5091772342772,11560,영등포구,11560585,도림동,109702
3110617,등촌역 4번,126.86501203740983,37.54629633318375,11470,양천구,11470530,목3동,57686
3110618,강서고등학교,126.86539410373967,37.535196458603345,11470,양천구,11470540,목4동,123264
3110619,목4동주민센터,126.86590990704703,37.53147591380736,11470,양천구,11470540,목4동,39755
3110632,방화역 3번,126.81114416473983,37.57478402665346,11500,강서구,11500630,방화1동,70905
3110633,개화산역 1번,126.81020968720401,37.57277331235714,11500,강서구,11500640,방화2동,21731
3110634,송정역 3번,126.81340625888835,37.557416444538866,11500,강서구,11500620,공항동,238960
3110661,강서새말어린이공원,126.84773181802537,37.55223991977548,11500,강서구,11500591,화곡6동,38920
3110662,까치산역 1번,126.84913619684757,37.53485244846705,11500,강서구,11500593,화곡8동,230187
3110718,한국SGI본부,126.89080694582884,37.503462343662285,11530,구로구,11530560,구로5동,113693
3110745,독산동정훈단지,126.90403048852814,37.46594683806725,11545,금천구,11545620,독산2동,79548
3110746,금천금빛공원(은행나무사거리서측),126.90447806264076,37.451774280596055,11545,금천구,11545670,시흥1동,57787
3110747,석수역 1번 출입구,126.90470328680757,37.43459211622573,11545,금천구,11545690,시흥3동,72218
3110675,화곡4동주민센터,126.86053834758106,37.53623598406385,11500,강서구,11500570,화곡4동,164488
3110676,등촌역 7번,126.86090887758043,37.54994962347848,11500,강서구,11500530,등촌2동,73721
3110677,등촌역 1번,126.86575698649337,37.55366734475919,11500,강서구,11500520,등촌1동,46900
3110678,염창무학아파트,126.87626490361211,37.550228003091,11500,강서구,11500510,염창동,27977
3110679,염창역 2번,126.87712806513225,37.54833680854631,11500,강서구,11500510,염창동,69101
3110680,온수역 5번(온수산업단지),126.8185078878857,37.49311994948703,11530,구로구,11530790,수궁동,136117
3110689,오류동역 3번,126.84274264528946,37.49760566370818,11530,구로구,11530770,오류1동,115792
3110690,오류2동버들시장,126.84304783057685,37.49227211395636,11530,구로구,11530780,오류2동,163596
3110691,개봉중학교,126.84449665369102,37.50249143401964,11530,구로구,11530740,개봉1동,78095
3110719,영서중학교,126.8926376285484,37.48867850808619,11530,구로구,11530540,구로3동,12156
3110720,대림역 2번,126.89308384367953,37.4929406764136,11530,구로구,11530550,구로4동,111299
3110721,가리봉파출소,126.89297855818604,37.479551604922634,11530,구로구,11530595,가리봉동,71977
3110768,도림2동유수지내체육시설,126.89705620583169,37.50701791437905,11560,영등포구,11560585,도림동,51407
3110817,대방역 4번,126.92289272549621,37.51369602690586,11560,영등포구,11560630,신길1동,51645
3110818,신대방역 3번,126.91015487331812,37.48674695130216,11590,동작구,11590670,신대방1동,49264
3110819,신대방역 4번,126.91105702584524,37.48877490125431,11590,동작구,11590670,신대방1동,181264
3110820,성남고등학교,126.9236826987537,37.504353122909095,11590,동작구,11590660,대방동,100016
3110730,서울축산농협 독산역지점(독산파출소),126.89490976198287,37.46490291619055,11545,금천구,11545610,독산1동,115670
3110731,금천구청역 1번 출입구,126.89643798420333,37.45509224627107,11545,금천구,11545670,시흥1동,161006
3110732,가산초등학교(세일중학교),126.89749458115419,37.475906522035814,11545,금천구,11545610,독산1동,134081
3110743,시흥초등학교(시흥1동우체국),126.90430389990269,37.45541423177664,11545,금천구,11545670,시흥1동,121078
3110744,독산동성당,126.90418270467585,37.47067726744691,11545,금천구,11545640,독산4동,207152
3110769,대림차이나타운(대림역 12번),126.8971235493342,37.49090798747462,11560,영등포구,11560710,대림2동,35768
3110770,영등포구청역 6번,126.8977131408658,37.52289416609549,11560,영등포구,11560550,당산1동,47293
3110771,대림역 11번,126.8988628868371,37.49241417100042,11560,영등포구,11560710,대림2동,24375
3110772,신우어린이공원,126.89879193948084,37.50309103254977,11560,영등포구,11560720,대림3동,40126
3110639,신방화역 8번,126.8146749940266,37.566086019095295,11500,강서구,11500630,방화1동,97165
3110640,방화역 1번,126.81565326249788,37.577899580777924,11500,강서구,11500641,방화3동,79681
3110641,공항고등학교,126.81819214306506,37.57199300098482,11500,강서구,11500630,방화1동,67482
3110786,당산역 8번,126.90478057162831,37.53401843325648,11560,영등포구,11560560,당산2동,54674
3110787,신길3동주민센터,126.90568609063068,37.50674580845403,11560,영등포구,11560650,신길3동,95882
3110788,영등포시장역 3번,126.90613027820348,37.52233352432056,11560,영등포구,11560535,영등포동,10464
3110789,대림성모병원,126.90629428541293,37.49068135537327,11560,영등포구,11560700,대림1동,86491
3110810,영신초등학교,126.91666342067874,37.51093472393394,11560,영등포구,11560630,신길1동,117632
3110811,보라매역 4번,126.91732113238506,37.499141029237336,11560,영등포구,11560680,신길6동,44661
3110812,신길6동주민센터,126.91723213362471,37.49780747786807,11560,영등포구,11560680,신길6동,59185
3110604,신월4동주민센터,126.83937402800503,37.52336983439267,11470,양천구,11470590,신월4동,150486
3110605,목동센트럴아이파크앞,126.8406570017279,37.51585721377825,11470,양천구,11470610,신월6동,38129
3110606,신한은행 신월동지점,126.84122532645456,37.51989447026174,11470,양천구,11470590,신월4동,158709
3110607,금빛새마을금고본점,126.84545548355003,37.520143351645594,11470,양천구,11470570,신월2동,36823
3110697,개봉3동주민센터,126.85397516427814,37.484402313249085,11530,구로구,11530760,개봉3동,81457
3110698,개웅초등학교(개웅중학교),126.85324361249401,37.48845594025623,11530,구로구,11530760,개봉3동,131201
3110748,백산초등학교,126.90457258515943,37.44853971878937,11545,금천구,11545710,시흥5동,70150
3110620,목동보건지소,126.86714092211024,37.539081745942845,11470,양천구,11470540,목4동,177925
3110621,목동역 5번,126.86761812174178,37.525161822788036,11470,양천구,11470510,목1동,34475
3110622,달마을공원,126.8694948546841,37.545319284332244,11470,양천구,11470520,목2동,90372
3110635,공항시장역 3번,126.81364982337973,37.56413825633674,11500,강서구,11500620,공항동,95722
3110636,방화역 2번,126.81297954691757,37.57418328295361,11500,강서구,11500630,방화1동,44808
3110637,송정역 2번,126.81365511965096,37.562011915923925,11500,강서구,11500620,공항동,86547
3110638,신방화역 2번,126.81411374137508,37.56875208070871,11500,강서구,11500630,방화1동,180870
3111026,문정역 2번,127.12601152245665,37.48402890980623,11710,송파구,11710641,문정1동,123212
3111027,문정초등학교,127.12648283683586,37.48862354516316,11710,송파구,11710641,문정1동,124929
3111025,경찰병원역 3번,127.12587022274428,37.494156381623775,11710,송파구,11710632,가락2동,59147
3110830,상도초등학교,126.93885241447533,37.50003712222016,11590,동작구,11590560,상도4동,126620
3110831,상도4동주민센터,126.94060640252178,37.49865046770086,11590,동작구,11590560,상도4동,56494
3110880,신림역 1번,126.93346098403177,37.483969250297825,11620,관악구,11620645,서원동,38288
3110881,구립대학경로당(관악산샘말공원),126.9362223021795,37.46769853841552,11620,관악구,11620735,대학동,234224
3110882,신성초등학교,126.93625169251668,37.473023526393646,11620,관악구,11620665,서림동,147004
3110942,염곡동 구룡사(포이동성당),127.04589577327441,37.46958093920278,11650,서초구,11650652,양재2동,252432
3110943,법제교육센터(버들어린이공원),127.0463842665295,37.47347311339665,11650,서초구,11650652,양재2동,57521
3110968,강남구청역 2번,127.04017728415381,37.514651405696064,11680,강남구,11680531,논현2동,43750
3110969,베르사이유1아파트,127.04030454992456,37.498901794389674,11680,강남구,11680650,역삼2동,55302
3110970,학동초등학교,127.04121621721019,37.51156961384925,11680,강남구,11680531,논현2동,50014
3110971,선정릉역 4번,127.04287643755754,37.50728024088782,11680,강남구,11680640,역삼1동,133222
3110972,강남세브란스병원미래의학연구센터,127.04250730304766,37.49455817070105,11680,강남구,11680650,역삼2동,46603
3110973,강남구청역 4번,127.04355043686776,37.518821856356446,11680,강남구,11680565,청담동,66136
3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),127.13763832029571,37.504513831140805,11710,송파구,11710570,오금동,27617
3111017,송파나루역 3번,127.11546723853742,37.50913270698353,11710,송파구,11710562,방이2동,32806
3111042,거여역 1번(거여공원),127.14357306164347,37.49713654406891,11710,송파구,11710531,거여1동,146365
3110848,양지어린이공원,126.97574820925163,37.48165188517359,11590,동작구,11590620,사당1동,116036
3111077,길동주민센터(강동도서관),127.14326513418865,37.537195500867774,11740,강동구,11740685,길동,247203
3111028,문현중학교(장지역 1번),127.12733063992445,37.48182002557716,11710,송파구,11710646,장지동,53688
3111051,천호역 6번,127.1243996374976,37.53472111071503,11740,강동구,11740650,성내2동,159647
3111052,암사역 3번(천호동자전거거리),127.12510051019554,37.54790198936116,11740,강동구,11740610,천호2동,129295
3111053,성내천어린이공원(하니사랑길),127.12533575007856,37.526187642325176,11740,강동구,11740640,성내1동,139845
3110823,신대방삼거리역 3번,126.92643975532327,37.49536283253441,11590,동작구,11590680,신대방2동,88509
3110824,대방역 3번,126.92697769750927,37.51195968526966,11590,동작구,11590660,대방동,46862
3110825,신대방삼거리역 1번,126.93188956480161,37.496213046443046,11590,동작구,11590550,상도3동,182490
3110871,신원동주민센터,126.92727965292688,37.480514744310774,11620,관악구,11620655,신원동,49950
3110849,이수역 10번,126.97713757819878,37.48589591263276,11590,동작구,11590640,사당3동,119168
3110899,낙성대역 5번(관악중학교),126.96310907993906,37.47921589038771,11620,관악구,11620575,행운동,73363
3111029,오금역 4번,127.12738052925893,37.497884928294894,11710,송파구,11710632,가락2동,43089
3111030,방이역 2번,127.12947590742026,37.506334079138135,11710,송파구,11710570,오금동,50911
3110856,미성초등학교,126.91315922448254,37.47982945317871,11620,관악구,11620765,미성동,127503
3110857,미성동주민센터,126.91434024298789,37.475271208267024,11620,관악구,11620765,미성동,113505
3110858,신대방역 1번,126.91470002177657,37.48696656212724,11620,관악구,11620685,신사동,23709
3110859,난향초등학교,126.916637376392,37.46313623867954,11620,관악구,11620715,난향동,77274
3110872,신림초등학교,126.92772277446338,37.47824447329985,11620,관악구,11620655,신원동,53857
3110873,당곡중학교,126.9294742646681,37.49122005096885,11620,관악구,11620525,보라매동,132683
3110926,신중초등학교,127.00801608855255,37.481609051735134,11650,서초구,11650530,서초3동,98883
3110900,낙성대역 1번(관악구민 종합체육센터),126.96341671782614,37.474332513851415,11620,관악구,11620625,인헌동,111817
3110983,국립국악고등학교,127.05028744787174,37.47790448472096,11680,강남구,11680690,개포4동,56042
3110984,포이초등학교(개포목련어린이공원),127.05211611260901,37.473804098067625,11680,강남구,11680690,개포4동,137098
3110832,노량진초등학교,126.9418413498675,37.51027405078857,11590,동작구,11590510,노량진1동,100857
3110833,상도역 2번,126.94522812869438,37.503518132531745,11590,동작구,11590540,상도2동,54544
3110910,내방역 5번,126.98948430655278,37.48829433820564,11650,서초구,11650621,방배4동,60073
3110912,방배동사이길,126.99019588863594,37.49419599826771,11650,서초구,11650590,방배본동,26478
3110929,남부터미널역 1번,127.02059047499684,37.48854529413417,11650,서초구,11650510,서초1동,186714
3110988,청담역 3번,127.05425101906182,37.51829484426531,11680,강남구,11680580,삼성1동,79185
3110989,대치동아우편취급국,127.05449997860173,37.502878544358616,11680,강남구,11680630,대치4동,40587
3111054,암사역 4번(삼성광나루아파트),127.12825674847986,37.553935288237795,11740,강동구,11740580,암사2동,15538
3111055,선사초등학교,127.12864361999064,37.55515121358037,11740,강동구,11740580,암사2동,11026
3111056,천호태영아파트,127.12880605851154,37.53774374681216,11740,강동구,11740620,천호3동,31985
3111057,천호공원(해공체육문화센터),127.12987932321663,37.54332876710307,11740,강동구,11740610,천호2동,116161
3110883,은천초등학교(은천교앞),126.93703112025764,37.487223846511434,11620,관악구,11620525,보라매동,111515
3110884,봉천역 4번(봉천110안전센터),126.93923762562211,37.485206743766895,11620,관악구,11620605,은천동,43849
3111003,삼전역 4번,127.0824809580479,37.504276899620265,11710,송파구,11710650,잠실본동,272855
3111004,삼전역 1번,127.08515279573975,37.50671672745682,11710,송파구,11710650,잠실본동,245561
3111005,삼전역 3번,127.08868660012052,37.501461266767535,11710,송파구,11710610,삼전동,193689
3111006,석촌고분역 1번,127.09397230648412,37.50490803067036,11710,송파구,11710610,삼전동,182032
3111059,강동역 4번(강풀만화거리),127.13032680682069,37.533876788109865,11740,강동구,11740650,성내2동,282300
3110829,장승배기역 5번,126.93822404487153,37.507776431607745,11590,동작구,11590520,노량진2동,92311
3110877,신림역 8번,126.93306314109579,37.486338677230954,11620,관악구,11620695,신림동,103978
3111058,성내중학교,127.13021797817682,37.529849435267344,11740,강동구,11740640,성내1동,39694
3110850,사당역 10번,126.97815707930891,37.47941785252698,11590,동작구,11590620,사당1동,202958
3110851,경문고등학교(동작동성당),126.9796687098256,37.49179797650655,11590,동작구,11590630,사당2동,115412
3110945,본마을노인복지센터(서초구립내곡도서관),127.05258898631524,37.454900667788976,11650,서초구,11650660,내곡동,104024
3110947,청계산입구역 2번(내곡동주민센터),127.05879859538975,37.44649128517344,11650,서초구,11650660,내곡동,84941
3111060,암사역 2번(서울강동초등학교),127.13016858602187,37.54699551295604,11740,강동구,11740610,천호2동,219221
3110860,호림박물관(성보고등학교),126.91925103502298,37.48176193235565,11620,관악구,11620765,미성동,69058
3110861,관악구신사동주민센터,126.91779018557327,37.483905325185546,11620,관악구,11620685,신사동,200822
3111019,한성백제역 3번,127.11767970969707,37.5135634626904,11710,송파구,11710562,방이2동,182798
3111020,방이동고분군(방산고등학교),127.1206099818534,37.50698317749334,11710,송파구,11710561,방이1동,28997
3110901,인헌고등학교(인헌중학교),126.96815523319425,37.470369440518155,11620,관악구,11620625,인헌동,92180
3110902,사당역 4번,126.97740115501247,37.47420987457289,11620,관악구,11620630,남현동,250733
3110903,방배아이파크아파트,126.98467795466243,37.49217715544628,11650,서초구,11650590,방배본동,92803
3111031,장지동주민센터(한림연예예술고교),127.1305941940208,37.486051200890266,11710,송파구,11710646,장지동,83345
3111032,방이역 1번,127.13021532267395,37.50879300826817,11710,송파구,11710570,오금동,77913
3110862,난곡초등학교(난곡동벽화마을),126.91827817871315,37.4718591698255,11620,관악구,11620775,난곡동,58047
3110913,방현초등학교(방배119안전센터),126.9881405944352,37.476626146972635,11650,서초구,11650620,방배3동,148771
3110930,서초동성당,127.02113434425956,37.49252765149737,11650,서초구,11650510,서초1동,98532
3110931,삼성전자서울R&D(서울우면초등학교),127.02086692437558,37.466137137513066,11650,서초구,11650651,양재1동,44205
3110932,서울시인재개발원,127.02314450898045,37.48400374005414,11650,서초구,11650510,서초1동,40038
3110934,우면주공아파트,127.02616941071274,37.46893822662192,11650,서초구,11650651,양재1동,80617
3110935,한전아트센터,127.02666167514542,37.486336610397004,11650,서초구,11650520,서초2동,32304
3110992,도곡초등학교,127.05662399395345,37.50003036704142,11680,강남구,11680630,대치4동,138866
3110994,개포고등학교,127.06142798105036,37.48338636262938,11680,강남구,11680670,개포2동,61589
3110995,봉은사역 4번,127.0628243482368,37.51715533112735,11680,강남구,11680580,삼성1동,122757
3110996,대치2동주민센터,127.06396507703604,37.50186467208032,11680,강남구,11680610,대치2동,112841
3110835,상도역 1번,126.94783039548784,37.50196057073668,11590,동작구,11590530,상도1동,39906
3110836,상도역 5번,126.95142621863678,37.50276399907485,11590,동작구,11590530,상도1동,239852
3110915,서래초등학교,126.99289844460696,37.49500709788962,11650,서초구,11650590,방배본동,76657
3111007,석촌고분역 4번,127.09387561308928,37.499943567584296,11710,송파구,11710610,삼전동,163064
3111008,석촌고분역 3번,127.1003217674192,37.49998331948502,11710,송파구,11710600,석촌동,104883
3110878,미림여고,126.93275440086107,37.46495754205565,11620,관악구,11620745,삼성동,45308
3110879,신림현대아파트,126.93345849830335,37.47402210757342,11620,관악구,11620745,삼성동,51568
3110936,더케이호텔(양재리본타워2단지아파트),127.03499659545136,37.46580943362619,11650,서초구,11650652,양재2동,43233
3111043,마천공원,127.14553646050463,37.500756183807006,11710,송파구,11710550,마천2동,67894
3111044,남천초등학교,127.14893749244365,37.49924726592884,11710,송파구,11710550,마천2동,129883
3110885,영락고등학교,126.93927952242284,37.47534972675296,11620,관악구,11620665,서림동,138911
3110886,관악해태어린이공원,126.93993789413283,37.47201632617376,11620,관악구,11620665,서림동,78673
3110887,서울산업정보학교(서울삼성초등학교),126.94166944457962,37.469539414833946,11620,관악구,11620735,대학동,56397
3111009,송파책박물관,127.10125882793189,37.49881121238397,11710,송파구,11710600,석촌동,34040
3111010,석촌역 7번,127.10161833772673,37.5054062634517,11710,송파구,11710600,석촌동,200178
3111011,잠실나루역,127.10435448058153,37.52106332251792,11710,송파구,11710690,잠실4동,25839
3111012,석촌역 6번,127.10561747375874,37.50219517719213,11710,송파구,11710600,석촌동,120754
3111013,송파나루역 1번(송리단길),127.10820636509024,37.509382852628754,11710,송파구,11710580,송파1동,191523
3111045,개미어린이공원,127.14898998707609,37.491516567954285,11710,송파구,11710532,거여2동,42008
3111046,마천역(마천초등학교),127.15239139655954,37.495999240540726,11710,송파구,11710540,마천1동,209850
3111047,마천1치안센터,127.15665583665135,37.49657030635304,11710,송파구,11710540,마천1동,131215
3110826,장승배기역 4번,126.93454072724737,37.50344061329934,11590,동작구,11590540,상도2동,115676
3110827,NH농협은행 상도동지점,126.93491581693598,37.5012784070823,11590,동작구,11590560,상도4동,68956
3110828,노량진역 6번,126.93618546819476,37.511009954205484,11590,동작구,11590520,노량진2동,236972
3110852,이수역 9번,126.97970490974784,37.48338256793148,11590,동작구,11590620,사당1동,44183
3110853,KT구로지사,126.90223628689705,37.4809201509186,11620,관악구,11620725,조원동,80033
3110854,조원동주민센터,126.90771790286111,37.482411223638444,11620,관악구,11620725,조원동,47109
3110855,신대방역 2번,126.9122380925766,37.484405896181045,11620,관악구,11620725,조원동,155155
3110949,한남IC,127.01924190902562,37.520900625032915,11680,강남구,11680510,신사동,62126
